Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-05-10T05:58:00Z,-149.0522,59.4106,199.04,7.0508,3.2825,32.2543,1475.421,NaN,6.5357,0.37,3.91,7.69
SKQ202010S,TSG,2020-05-10T05:59:00Z,-149.0525,59.4107,199.38,7.0471,3.2822,32.2544,1475.407,NaN,6.539,0.37,3.92,7.67
SKQ202010S,TSG,2020-05-10T06:00:00Z,-149.0528,59.4108,198.92,7.0453,3.282,32.2545,1475.4,NaN,6.5507,0.37,3.91,7.61
SKQ202010S,TSG,2020-05-10T06:01:00Z,-149.0531,59.4109,199.77,7.0526,3.2827,32.2544,1475.428,NaN,6.5707,0.37,3.91,7.53
SKQ202010S,TSG,2020-05-10T06:02:00Z,-149.0534,59.411,199.4,7.069,3.284,32.2541,1475.492,NaN,6.5811,0.37,3.91,7.23
SKQ202010S,TSG,2020-05-10T06:03:00Z,-149.0537,59.4112,199.48,7.0809,3.285,32.2539,1475.538,NaN,6.596,0.37,3.92,7.14
SKQ202010S,TSG,2020-05-10T06:04:00Z,-149.054,59.4113,199.71,7.0924,3.286,32.2537,1475.582,NaN,6.6149,0.37,3.92,6.95
SKQ202010S,TSG,2020-05-10T06:05:00Z,-149.0543,59.4114,199.22,7.1114,3.2876,32.2533,1475.656,NaN,6.6228,0.37,3.91,6.77
SKQ202010S,TSG,2020-05-10T06:06:00Z,-149.0546,59.4115,199.26,7.1229,3.2886,32.2532,1475.7,NaN,6.6289,0.37,3.9,6.66
SKQ202010S,TSG,2020-05-10T06:07:00Z,-149.0549,59.4116,199.28,7.1298,3.2892,32.2531,1475.727,NaN,6.633,0.37,3.91,6.62
SKQ202010S,TSG,2020-05-10T06:08:00Z,-149.0553,59.4117,199.61,7.1343,3.2896,32.2531,1475.744,NaN,6.6335,0.37,3.91,6.57
SKQ202010S,TSG,2020-05-10T06:09:00Z,-149.0556,59.4118,199.35,7.1376,3.2899,32.2532,1475.757,NaN,6.6329,0.37,3.9,6.61
SKQ202010S,TSG,2020-05-10T06:10:00Z,-149.0559,59.412,199.47,7.1379,3.2899,32.2534,1475.759,NaN,6.6342,0.37,3.9,6.66
SKQ202010S,TSG,2020-05-10T06:11:00Z,-149.056,59.4121,199.06,7.1383,3.29,32.2537,1475.76,NaN,6.636,0.37,3.92,6.66
SKQ202010S,TSG,2020-05-10T06:12:00Z,-149.056,59.412,199.49,7.1403,3.2901,32.2535,1475.768,NaN,6.6379,0.37,3.92,6.72
SKQ202010S,TSG,2020-05-10T06:13:00Z,-149.0558,59.4118,199.32,7.1429,3.2904,32.2535,1475.778,NaN,6.6336,0.37,3.91,6.67
SKQ202010S,TSG,2020-05-10T06:14:00Z,-149.0552,59.4115,199.21,7.1414,3.2902,32.2535,1475.773,NaN,6.6312,0.37,3.9,6.66
SKQ202010S,TSG,2020-05-10T06:15:00Z,-149.0542,59.4112,199.69,7.1384,3.2899,32.2534,1475.76,NaN,6.6248,0.37,3.9,6.76
SKQ202010S,TSG,2020-05-10T06:16:00Z,-149.0531,59.4109,199.55,7.1363,3.2898,32.2535,1475.753,NaN,6.6084,0.37,3.89,6.77
SKQ202010S,TSG,2020-05-10T06:17:00Z,-149.052,59.4106,199.31,7.1224,3.2886,32.2537,1475.699,NaN,6.5925,0.37,3.9,6.88
SKQ202010S,TSG,2020-05-10T06:18:00Z,-149.051,59.4103,199.36,7.1094,3.2875,32.2535,1475.648,NaN,6.5511,0.37,3.9,7.02
SKQ202010S,TSG,2020-05-10T06:19:00Z,-149.05,59.41,199.25,7.0796,3.2849,32.2535,1475.532,NaN,6.544,0.37,3.9,7.48
SKQ202010S,TSG,2020-05-10T06:20:00Z,-149.049,59.4096,199.22,7.054,3.2828,32.2542,1475.434,NaN,6.5722,0.37,3.9,7.57
SKQ202010S,TSG,2020-05-10T06:21:00Z,-149.0481,59.4093,198.85,7.0708,3.2842,32.2539,1475.499,NaN,6.5951,0.37,3.9,7.11
SKQ202010S,TSG,2020-05-10T06:22:00Z,-149.0471,59.4091,199.02,7.0951,3.2862,32.2532,1475.592,NaN,6.598,0.37,3.9,6.61
SKQ202010S,TSG,2020-05-10T06:23:00Z,-149.0461,59.4088,198.73,7.1048,3.287,32.2531,1475.63,NaN,6.5951,0.37,3.9,6.46
SKQ202010S,TSG,2020-05-10T06:24:00Z,-149.0451,59.4085,199.22,7.1042,3.287,32.253,1475.627,NaN,6.5932,0.37,3.89,6.45
SKQ202010S,TSG,2020-05-10T06:25:00Z,-149.0441,59.4082,199.11,7.1026,3.2868,32.2528,1475.621,NaN,6.595,0.37,3.88,6.41
SKQ202010S,TSG,2020-05-10T06:26:00Z,-149.0431,59.4079,198.75,7.1033,3.2869,32.2526,1475.623,NaN,6.5914,0.37,3.88,6.38
SKQ202010S,TSG,2020-05-10T06:27:00Z,-149.0422,59.4076,198.29,7.1008,3.2866,32.2525,1475.613,NaN,6.5888,0.37,3.88,6.39
SKQ202010S,TSG,2020-05-10T06:28:00Z,-149.0412,59.4073,198.53,7.1007,3.2866,32.2522,1475.613,NaN,6.5875,0.37,3.88,6.35
SKQ202010S,TSG,2020-05-10T06:29:00Z,-149.0402,59.407,198.43,7.0974,3.2863,32.252,1475.599,NaN,6.5893,0.36,3.87,6.38
SKQ202010S,TSG,2020-05-10T06:30:00Z,-149.0392,59.4067,198.24,7.0985,3.2864,32.2519,1475.604,NaN,6.5906,0.36,3.87,6.33
SKQ202010S,TSG,2020-05-10T06:31:00Z,-149.0382,59.4064,198.19,7.1,3.2865,32.2514,1475.609,NaN,6.5925,0.37,3.88,6.24
SKQ202010S,TSG,2020-05-10T06:32:00Z,-149.0372,59.4062,198.23,7.1006,3.2865,32.2513,1475.611,NaN,6.5953,0.37,3.88,6.18
SKQ202010S,TSG,2020-05-10T06:33:00Z,-149.0363,59.4059,198.26,7.1037,3.2868,32.2513,1475.623,NaN,6.5987,0.36,3.87,6.16
SKQ202010S,TSG,2020-05-10T06:34:00Z,-149.0353,59.4056,198.04,7.1069,3.287,32.2509,1475.635,NaN,6.6034,0.36,3.88,6.1
SKQ202010S,TSG,2020-05-10T06:35:00Z,-149.0343,59.4054,197.86,7.1109,3.2874,32.2509,1475.651,NaN,6.6065,0.36,3.86,6.08
SKQ202010S,TSG,2020-05-10T06:36:00Z,-149.0333,59.4051,198.03,7.1153,3.2877,32.2508,1475.668,NaN,6.6048,0.36,3.87,6.06
SKQ202010S,TSG,2020-05-10T06:37:00Z,-149.0324,59.4049,197.34,7.1147,3.2876,32.2505,1475.665,NaN,6.6042,0.37,3.89,6.08
SKQ202010S,TSG,2020-05-10T06:38:00Z,-149.0314,59.4046,197.61,7.1129,3.2875,32.2507,1475.658,NaN,6.601,0.36,3.87,6.15
SKQ202010S,TSG,2020-05-10T06:39:00Z,-149.0304,59.4044,197.96,7.1111,3.2873,32.2504,1475.651,NaN,6.6073,0.36,3.87,6.12
SKQ202010S,TSG,2020-05-10T06:40:00Z,-149.0295,59.4041,197.88,7.1134,3.2875,32.2506,1475.66,NaN,6.611,0.37,3.88,6.12
SKQ202010S,TSG,2020-05-10T06:41:00Z,-149.0286,59.4038,197.21,7.1199,3.2881,32.2505,1475.685,NaN,6.6122,0.37,3.88,6.12
SKQ202010S,TSG,2020-05-10T06:42:00Z,-149.0277,59.4035,197.46,7.1194,3.288,32.2504,1475.683,NaN,6.6145,0.36,3.87,6.15
SKQ202010S,TSG,2020-05-10T06:43:00Z,-149.0267,59.4033,198.34,7.1224,3.2883,32.2503,1475.695,NaN,6.6147,0.36,3.87,6.11
SKQ202010S,TSG,2020-05-10T06:44:00Z,-149.0257,59.403,197.36,7.1231,3.2884,32.2504,1475.697,NaN,6.621,0.36,3.87,6.04
SKQ202010S,TSG,2020-05-10T06:45:00Z,-149.0246,59.4028,197.12,7.1277,3.2887,32.2502,1475.715,NaN,6.6194,0.36,3.88,6.08
SKQ202010S,TSG,2020-05-10T06:46:00Z,-149.0236,59.4026,197.59,7.1278,3.2887,32.2502,1475.715,NaN,6.6273,0.37,3.87,6.02
SKQ202010S,TSG,2020-05-10T06:47:00Z,-149.0226,59.4023,198.17,7.1324,3.2891,32.2502,1475.733,NaN,6.6322,0.36,3.86,6.02
SKQ202010S,TSG,2020-05-10T06:48:00Z,-149.0217,59.4021,197.58,7.1393,3.2897,32.2501,1475.76,NaN,6.6353,0.36,3.86,5.97
SKQ202010S,TSG,2020-05-10T06:49:00Z,-149.0208,59.4019,197.93,7.142,3.29,32.2502,1475.77,NaN,6.6407,0.36,3.87,5.9
SKQ202010S,TSG,2020-05-10T06:50:00Z,-149.0199,59.4016,198.57,7.1483,3.2905,32.2501,1475.795,NaN,6.642,0.36,3.86,5.87
SKQ202010S,TSG,2020-05-10T06:51:00Z,-149.019,59.4013,197.86,7.1505,3.2907,32.25,1475.804,NaN,6.6475,0.36,3.86,5.82
SKQ202010S,TSG,2020-05-10T06:52:00Z,-149.0181,59.401,197.66,7.1528,3.2909,32.25,1475.812,NaN,6.6456,0.36,3.87,5.83
SKQ202010S,TSG,2020-05-10T06:53:00Z,-149.0171,59.4007,197.98,7.156,3.2911,32.2498,1475.825,NaN,6.6373,0.36,3.86,5.81
SKQ202010S,TSG,2020-05-10T06:54:00Z,-149.0161,59.4004,198.2,7.1516,3.2907,32.2496,1475.807,NaN,6.6394,0.36,3.87,5.86
SKQ202010S,TSG,2020-05-10T06:55:00Z,-149.0151,59.4001,198.49,7.1483,3.2905,32.2497,1475.794,NaN,6.6419,0.36,3.87,5.84
SKQ202010S,TSG,2020-05-10T06:56:00Z,-149.0141,59.3998,197.47,7.1509,3.2906,32.2494,1475.804,NaN,6.6413,0.36,3.87,5.83
SKQ202010S,TSG,2020-05-10T06:57:00Z,-149.013,59.3994,197.33,7.153,3.2908,32.2492,1475.812,NaN,6.637,0.36,3.87,5.8
SKQ202010S,TSG,2020-05-10T06:58:00Z,-149.012,59.3991,196.36,7.1489,3.2904,32.2489,1475.796,NaN,6.6284,0.37,3.88,5.8
SKQ202010S,TSG,2020-05-10T06:59:00Z,-149.011,59.3987,195.63,7.1427,3.2899,32.2487,1475.771,NaN,6.6218,0.36,3.87,5.77
SKQ202010S,TSG,2020-05-10T07:00:00Z,-149.01,59.3983,195.75,7.1345,3.2892,32.2485,1475.739,NaN,6.6142,0.36,3.88,5.83
SKQ202010S,TSG,2020-05-10T07:01:00Z,-149.008,59.3977,194.11,7.1293,3.2887,32.2482,1475.719,NaN,6.6192,0.36,3.87,5.86
SKQ202010S,TSG,2020-05-10T07:02:00Z,-149.0052,59.3981,192.49,7.1238,3.2882,32.2484,1475.698,NaN,6.6636,0.37,3.88,5.85
SKQ202010S,TSG,2020-05-10T07:03:00Z,-149.0055,59.4,193.64,7.1573,3.2911,32.2485,1475.828,NaN,6.6793,0.37,3.88,5.86
SKQ202010S,TSG,2020-05-10T07:04:00Z,-149.0081,59.4022,195.11,7.1795,3.293,32.2476,1475.913,NaN,6.6758,0.36,3.87,5.83
SKQ202010S,TSG,2020-05-10T07:05:00Z,-149.0111,59.4048,197.06,7.1851,3.2934,32.247,1475.934,NaN,6.6704,0.36,3.86,5.89
SKQ202010S,TSG,2020-05-10T07:06:00Z,-149.0142,59.4075,196.59,7.1809,3.293,32.2465,1475.917,NaN,6.6686,0.36,3.87,6.05
SKQ202010S,TSG,2020-05-10T07:07:00Z,-149.0172,59.4103,195.7,7.1776,3.2926,32.2455,1475.903,NaN,6.6697,0.36,3.86,6.14
SKQ202010S,TSG,2020-05-10T07:08:00Z,-149.0204,59.4131,196.44,7.1795,3.2927,32.2444,1475.909,NaN,6.6669,0.36,3.86,6.23
SKQ202010S,TSG,2020-05-10T07:09:00Z,-149.0235,59.4159,195.42,7.1775,3.2924,32.2432,1475.9,NaN,6.6571,0.36,3.86,6.39
SKQ202010S,TSG,2020-05-10T07:10:00Z,-149.0267,59.4187,195.74,7.1728,3.2919,32.2421,1475.88,NaN,6.628,0.36,3.85,6.61
SKQ202010S,TSG,2020-05-10T07:11:00Z,-149.0298,59.4216,195.76,7.1519,3.29,32.2413,1475.798,NaN,6.6138,0.36,3.84,7.03
SKQ202010S,TSG,2020-05-10T07:12:00Z,-149.033,59.4244,196.15,7.1308,3.2881,32.2409,1475.715,NaN,6.619,0.36,3.86,7.42
SKQ202010S,TSG,2020-05-10T07:13:00Z,-149.0361,59.4273,195.86,7.1301,3.288,32.2404,1475.712,NaN,6.6202,0.36,3.87,7.62
SKQ202010S,TSG,2020-05-10T07:14:00Z,-149.0392,59.4301,196.82,7.1294,3.2879,32.2395,1475.708,NaN,6.6338,0.36,3.87,7.83
SKQ202010S,TSG,2020-05-10T07:15:00Z,-149.0424,59.433,196.37,7.1369,3.2885,32.2388,1475.736,NaN,6.646,0.36,3.87,8.01
SKQ202010S,TSG,2020-05-10T07:16:00Z,-149.0456,59.4359,196.62,7.1491,3.2895,32.2381,1475.783,NaN,6.6594,0.36,3.88,8.25
SKQ202010S,TSG,2020-05-10T07:17:00Z,-149.0486,59.4387,196.3,7.1609,3.2904,32.2374,1475.828,NaN,6.6776,0.37,3.89,8.57
SKQ202010S,TSG,2020-05-10T07:18:00Z,-149.0517,59.4416,196.72,7.1758,3.2916,32.2368,1475.885,NaN,6.691,0.37,3.88,8.88
SKQ202010S,TSG,2020-05-10T07:19:00Z,-149.0548,59.4445,196.98,7.1898,3.2927,32.2355,1475.938,NaN,6.7052,0.36,3.87,8.99
SKQ202010S,TSG,2020-05-10T07:20:00Z,-149.058,59.4473,200.55,7.2036,3.2938,32.2344,1475.99,NaN,6.715,0.37,3.88,9.01
SKQ202010S,TSG,2020-05-10T07:21:00Z,-149.061,59.4502,197.71,7.214,3.2946,32.2331,1476.029,NaN,6.7264,0.37,3.88,8.99
SKQ202010S,TSG,2020-05-10T07:22:00Z,-149.0633,59.4533,197.69,7.2244,3.2954,32.2322,1476.068,NaN,6.7397,0.37,3.88,8.94
SKQ202010S,TSG,2020-05-10T07:23:00Z,-149.0648,59.4565,197.73,7.2369,3.2964,32.2311,1476.115,NaN,6.7531,0.36,3.88,8.88
SKQ202010S,TSG,2020-05-10T07:24:00Z,-149.0663,59.4596,196.62,7.2499,3.2974,32.2302,1476.164,NaN,6.7633,0.37,3.88,8.84
SKQ202010S,TSG,2020-05-10T07:25:00Z,-149.0677,59.4628,196.48,7.261,3.2983,32.2294,1476.206,NaN,6.7755,0.36,3.87,8.82
SKQ202010S,TSG,2020-05-10T07:26:00Z,-149.0692,59.4659,196.37,7.272,3.2992,32.2289,1476.248,NaN,6.7845,0.36,3.88,8.8
SKQ202010S,TSG,2020-05-10T07:27:00Z,-149.0706,59.4691,196.07,7.2829,3.3001,32.2286,1476.29,NaN,6.7913,0.36,3.87,8.78
SKQ202010S,TSG,2020-05-10T07:28:00Z,-149.0721,59.4724,195.85,7.29,3.3007,32.2285,1476.318,NaN,6.7933,0.37,3.88,8.77
SKQ202010S,TSG,2020-05-10T07:29:00Z,-149.0736,59.4757,195.97,7.295,3.3011,32.2282,1476.336,NaN,6.791,0.36,3.86,8.75
SKQ202010S,TSG,2020-05-10T07:30:00Z,-149.0751,59.4789,195.91,7.2952,3.3011,32.2282,1476.337,NaN,6.7807,0.37,3.88,8.72
SKQ202010S,TSG,2020-05-10T07:31:00Z,-149.0776,59.482,196.18,7.2881,3.3005,32.2286,1476.31,NaN,6.772,0.37,3.88,8.66
SKQ202010S,TSG,2020-05-10T07:32:00Z,-149.0809,59.4849,196.88,7.2795,3.2999,32.2291,1476.277,NaN,6.7612,0.37,3.88,8.6
SKQ202010S,TSG,2020-05-10T07:33:00Z,-149.0843,59.4878,196.93,7.2706,3.2992,32.23,1476.244,NaN,6.7499,0.36,3.87,8.52
SKQ202010S,TSG,2020-05-10T07:34:00Z,-149.0877,59.4907,197.06,7.2602,3.2984,32.2311,1476.205,NaN,6.7385,0.37,3.88,8.4
SKQ202010S,TSG,2020-05-10T07:35:00Z,-149.0911,59.4936,197.84,7.2501,3.2976,32.2325,1476.168,NaN,6.7216,0.37,3.89,8.19
SKQ202010S,TSG,2020-05-10T07:36:00Z,-149.0945,59.4965,198.35,7.2354,3.2966,32.2346,1476.114,NaN,6.7037,0.37,3.89,7.8
SKQ202010S,TSG,2020-05-10T07:37:00Z,-149.0979,59.4994,198.97,7.2183,3.2953,32.2367,1476.05,NaN,6.6813,0.37,3.89,7.35
SKQ202010S,TSG,2020-05-10T07:38:00Z,-149.1013,59.5023,200.04,7.198,3.2937,32.2388,1475.974,NaN,6.6604,0.37,3.88,6.79
SKQ202010S,TSG,2020-05-10T07:39:00Z,-149.1047,59.5051,200.05,7.1774,3.2921,32.2408,1475.896,NaN,6.6446,0.37,3.89,6.18
SKQ202010S,TSG,2020-05-10T07:40:00Z,-149.1081,59.508,200.29,7.1605,3.2908,32.2424,1475.832,NaN,6.6323,0.37,3.89,5.6
SKQ202010S,TSG,2020-05-10T07:41:00Z,-149.1115,59.5109,200.82,7.1468,3.2898,32.2438,1475.781,NaN,6.6179,0.37,3.88,5.0
SKQ202010S,TSG,2020-05-10T07:42:00Z,-149.1149,59.5138,201.36,7.1341,3.2888,32.2449,1475.733,NaN,6.5955,0.37,3.88,4.47
SKQ202010S,TSG,2020-05-10T07:43:00Z,-149.1188,59.5165,201.92,7.1153,3.2873,32.2458,1475.661,NaN,6.5813,0.37,3.88,4.1
SKQ202010S,TSG,2020-05-10T07:44:00Z,-149.1234,59.5189,202.86,7.0979,3.2858,32.2465,1475.594,NaN,6.5718,0.36,3.88,3.81
SKQ202010S,TSG,2020-05-10T07:45:00Z,-149.1282,59.5212,204.03,7.0885,3.285,32.2468,1475.558,NaN,6.5592,0.36,3.86,3.59
SKQ202010S,TSG,2020-05-10T07:46:00Z,-149.133,59.5235,204.45,7.0767,3.2841,32.2471,1475.513,NaN,6.5509,0.36,3.87,3.34
SKQ202010S,TSG,2020-05-10T07:47:00Z,-149.1379,59.5258,204.96,7.0652,3.2831,32.2473,1475.468,NaN,6.545,0.36,3.87,3.06
SKQ202010S,TSG,2020-05-10T07:48:00Z,-149.1427,59.5282,205.92,7.0588,3.2826,32.2477,1475.444,NaN,6.5418,0.36,3.87,2.82
SKQ202010S,TSG,2020-05-10T07:49:00Z,-149.1475,59.5305,206.87,7.0537,3.2821,32.2476,1475.424,NaN,6.5365,0.36,3.87,2.68
SKQ202010S,TSG,2020-05-10T07:50:00Z,-149.1523,59.5328,207.53,7.0486,3.2817,32.2475,1475.404,NaN,6.5277,0.36,3.87,2.65
SKQ202010S,TSG,2020-05-10T07:51:00Z,-149.1568,59.535,208.96,7.0421,3.2811,32.2471,1475.378,NaN,6.5121,0.36,3.86,2.69
SKQ202010S,TSG,2020-05-10T07:52:00Z,-149.1611,59.537,210.3,7.0292,3.2798,32.2457,1475.326,NaN,6.5054,0.36,3.86,2.84
SKQ202010S,TSG,2020-05-10T07:53:00Z,-149.1653,59.539,210.23,7.0192,3.2789,32.2445,1475.286,NaN,6.5005,0.36,3.86,3.03
SKQ202010S,TSG,2020-05-10T07:54:00Z,-149.1694,59.541,211.26,7.0135,3.2782,32.2426,1475.261,NaN,6.4968,0.36,3.86,3.3
SKQ202010S,TSG,2020-05-10T07:55:00Z,-149.1736,59.543,211.6,7.0098,3.2777,32.2401,1475.244,NaN,6.4936,0.36,3.86,3.61
SKQ202010S,TSG,2020-05-10T07:56:00Z,-149.1778,59.545,212.12,7.0058,3.2771,32.2375,1475.225,NaN,6.4861,0.36,3.86,4.0
SKQ202010S,TSG,2020-05-10T07:57:00Z,-149.1819,59.547,213.19,7.0017,3.2765,32.2352,1475.206,NaN,6.4602,0.36,3.86,4.4
SKQ202010S,TSG,2020-05-10T07:58:00Z,-149.1862,59.5489,213.15,6.9852,3.2749,32.2334,1475.139,NaN,6.4149,0.36,3.86,4.7
SKQ202010S,TSG,2020-05-10T07:59:00Z,-149.1904,59.5508,214.5,6.9488,3.2715,32.2304,1474.994,NaN,6.3663,0.36,3.85,4.63
SKQ202010S,TSG,2020-05-10T08:00:00Z,-149.1945,59.5528,215.21,6.9022,3.2671,32.2257,1474.806,NaN,6.3404,0.36,3.86,4.1
SKQ202010S,TSG,2020-05-10T08:01:00Z,-149.1983,59.5545,215.45,6.8676,3.2638,32.2216,1474.666,NaN,6.3425,0.36,3.87,3.56
SKQ202010S,TSG,2020-05-10T08:02:00Z,-149.2015,59.5561,216.15,6.8578,3.2627,32.2189,1474.624,NaN,6.3513,0.36,3.87,3.18
SKQ202010S,TSG,2020-05-10T08:03:00Z,-149.2034,59.5575,215.82,6.8623,3.2628,32.2165,1474.639,NaN,6.3661,0.36,3.87,2.86
SKQ202010S,TSG,2020-05-10T08:04:00Z,-149.2033,59.5584,216.03,6.8736,3.2636,32.2143,1474.68,NaN,6.3794,0.37,3.88,2.54
SKQ202010S,TSG,2020-05-10T08:05:00Z,-149.2031,59.5586,215.91,6.8844,3.2644,32.2128,1474.72,NaN,6.3882,0.37,3.89,2.29
SKQ202010S,TSG,2020-05-10T08:06:00Z,-149.2034,59.5586,215.52,6.8945,3.2652,32.2117,1474.758,NaN,6.3924,0.36,3.86,2.1
SKQ202010S,TSG,2020-05-10T08:07:00Z,-149.204,59.5585,216.04,6.8996,3.2655,32.2106,1474.777,NaN,6.3951,0.36,3.88,1.91
SKQ202010S,TSG,2020-05-10T08:08:00Z,-149.2046,59.5583,216.92,6.904,3.2658,32.2101,1474.794,NaN,6.3984,0.36,3.87,1.86
SKQ202010S,TSG,2020-05-10T08:09:00Z,-149.2046,59.558,216.63,6.9062,3.266,32.2103,1474.802,NaN,6.4009,0.37,3.88,1.9
SKQ202010S,TSG,2020-05-10T08:10:00Z,-149.204,59.5577,216.6,6.9084,3.2662,32.2101,1474.811,NaN,6.402,0.37,3.88,1.83
SKQ202010S,TSG,2020-05-10T08:11:00Z,-149.2031,59.5573,216.43,6.9096,3.2663,32.2101,1474.815,NaN,6.3991,0.36,3.87,1.81
SKQ202010S,TSG,2020-05-10T08:12:00Z,-149.2022,59.5569,215.76,6.9082,3.2662,32.2097,1474.809,NaN,6.3975,0.36,3.87,1.81
SKQ202010S,TSG,2020-05-10T08:13:00Z,-149.2013,59.5565,215.79,6.9071,3.2661,32.2099,1474.805,NaN,6.3883,0.36,3.87,1.84
SKQ202010S,TSG,2020-05-10T08:14:00Z,-149.2006,59.5561,215.69,6.9019,3.2656,32.2101,1474.785,NaN,6.3714,0.36,3.87,1.89
SKQ202010S,TSG,2020-05-10T08:15:00Z,-149.1998,59.5557,216.12,6.8885,3.2645,32.2101,1474.733,NaN,6.363,0.36,3.86,1.94
SKQ202010S,TSG,2020-05-10T08:16:00Z,-149.199,59.5553,215.98,6.8767,3.2635,32.2104,1474.687,NaN,6.3538,0.36,3.88,2.03
SKQ202010S,TSG,2020-05-10T08:17:00Z,-149.1981,59.555,215.56,6.8679,3.2628,32.2109,1474.653,NaN,6.3454,0.36,3.86,2.11
SKQ202010S,TSG,2020-05-10T08:18:00Z,-149.1973,59.5548,214.85,6.8605,3.2622,32.2113,1474.625,NaN,6.3438,0.36,3.87,2.19
SKQ202010S,TSG,2020-05-10T08:19:00Z,-149.1964,59.5545,214.8,6.8546,3.2618,32.2121,1474.603,NaN,6.3424,0.37,3.88,2.27
SKQ202010S,TSG,2020-05-10T08:20:00Z,-149.1955,59.5543,215.04,6.8553,3.2619,32.2123,1474.606,NaN,6.3346,0.37,3.87,2.33
SKQ202010S,TSG,2020-05-10T08:21:00Z,-149.1946,59.5541,214.65,6.8474,3.2612,32.2128,1474.576,NaN,6.3304,0.36,3.87,2.41
SKQ202010S,TSG,2020-05-10T08:22:00Z,-149.1938,59.5539,214.42,6.8431,3.2609,32.2137,1474.56,NaN,6.3242,0.37,3.88,2.5
SKQ202010S,TSG,2020-05-10T08:23:00Z,-149.193,59.5537,214.49,6.8377,3.2605,32.214,1474.539,NaN,6.3039,0.37,3.88,2.56
SKQ202010S,TSG,2020-05-10T08:24:00Z,-149.1921,59.5535,214.49,6.8235,3.2593,32.2138,1474.483,NaN,6.2929,0.36,3.87,2.55
SKQ202010S,TSG,2020-05-10T08:25:00Z,-149.1912,59.5533,214.56,6.8101,3.2581,32.2136,1474.43,NaN,6.2752,0.37,3.88,2.51
SKQ202010S,TSG,2020-05-10T08:26:00Z,-149.1903,59.5531,214.58,6.7926,3.2566,32.2136,1474.362,NaN,6.2632,0.36,3.87,2.47
SKQ202010S,TSG,2020-05-10T08:27:00Z,-149.1895,59.5529,214.35,6.7834,3.2558,32.2137,1474.326,NaN,6.2537,0.37,3.88,2.48
SKQ202010S,TSG,2020-05-10T08:28:00Z,-149.1887,59.5527,213.97,6.77,3.2547,32.2141,1474.274,NaN,6.2525,0.37,3.88,2.5
SKQ202010S,TSG,2020-05-10T08:29:00Z,-149.1879,59.5525,214.12,6.7654,3.2544,32.2151,1474.257,NaN,6.2616,0.37,3.88,2.62
SKQ202010S,TSG,2020-05-10T08:30:00Z,-149.1871,59.5524,214.14,6.7692,3.2549,32.2169,1474.275,NaN,6.2625,0.37,3.88,2.83
SKQ202010S,TSG,2020-05-10T08:31:00Z,-149.1863,59.5522,214.11,6.774,3.2554,32.218,1474.295,NaN,6.2693,0.37,3.87,2.99
SKQ202010S,TSG,2020-05-10T08:32:00Z,-149.1855,59.552,213.83,6.7764,3.2557,32.2189,1474.305,NaN,6.281,0.37,3.88,3.08
SKQ202010S,TSG,2020-05-10T08:33:00Z,-149.1847,59.5518,213.28,6.7856,3.2567,32.2211,1474.344,NaN,6.2996,0.36,3.87,3.36
SKQ202010S,TSG,2020-05-10T08:34:00Z,-149.1839,59.5517,213.55,6.8008,3.2581,32.2228,1474.406,NaN,6.3213,0.37,3.88,3.56
SKQ202010S,TSG,2020-05-10T08:35:00Z,-149.1831,59.5515,213.08,6.8201,3.26,32.225,1474.484,NaN,6.3429,0.37,3.87,3.84
SKQ202010S,TSG,2020-05-10T08:36:00Z,-149.1822,59.5513,212.78,6.8411,3.262,32.2272,1474.569,NaN,6.3546,0.37,3.88,4.1
SKQ202010S,TSG,2020-05-10T08:37:00Z,-149.1814,59.5512,212.69,6.8553,3.2634,32.2287,1474.627,NaN,6.366,0.36,3.88,4.31
SKQ202010S,TSG,2020-05-10T08:38:00Z,-149.1807,59.551,212.44,6.8684,3.2645,32.2292,1474.678,NaN,6.3748,0.36,3.87,4.43
SKQ202010S,TSG,2020-05-10T08:39:00Z,-149.1799,59.5508,212.62,6.8776,3.2654,32.2301,1474.715,NaN,6.3845,0.36,3.87,4.56
SKQ202010S,TSG,2020-05-10T08:40:00Z,-149.1792,59.5506,212.64,6.8881,3.2664,32.231,1474.757,NaN,6.3915,0.36,3.85,4.65
SKQ202010S,TSG,2020-05-10T08:41:00Z,-149.1784,59.5505,211.96,6.8958,3.2671,32.2316,1474.788,NaN,6.4011,0.36,3.87,4.73
SKQ202010S,TSG,2020-05-10T08:42:00Z,-149.1775,59.5503,211.94,6.905,3.2679,32.2322,1474.825,NaN,6.4078,0.36,3.86,4.77
SKQ202010S,TSG,2020-05-10T08:43:00Z,-149.1767,59.5501,212.02,6.9125,3.2686,32.2326,1474.855,NaN,6.4166,0.36,3.86,4.8
SKQ202010S,TSG,2020-05-10T08:44:00Z,-149.1758,59.5499,212.24,6.921,3.2694,32.233,1474.889,NaN,6.4251,0.36,3.86,4.81
