Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202210S,GAK4,B,2022-07-18T15:56:53,-149.0488,59.4083,200,40,2.37,14,12.877,12.8752,3.7276,3.7264,0.0707,4.1339,3.161,4.9803,2.921,2.8224,0.0795,0.6479,1.4011,0.5331,87.5238,253.014,267.873,173.69,99.61,-0.8947,0.0,199.6637,31.6069,31.5971,23.7895,23.7823
SKQ202210S,GAK4,B,2022-07-18T15:56:59,-149.0488,59.4083,200,40,2.42,15,12.8777,12.8766,3.7276,3.7265,0.0694,4.1391,3.1549,4.9622,2.9196,2.8235,0.0794,0.6972,1.3713,0.528,87.6341,252.692,268.072,170.1,99.24,-0.896,0.0,199.6638,31.6069,31.5972,23.7893,23.782
SKQ202210S,GAK5,B,2022-07-18T18:06:44,-148.9072,59.2618,167,41,24.42,1,8.0465,8.0529,3.3246,3.3243,0.0416,4.4627,1.7557,1.7242,2.7308,2.6206,0.08,0.795,0.7311,0.2268,94.4872,259.728,274.468,6.6575,34.48,-0.8894,0.0,199.7539,31.7774,31.7683,24.7372,24.7292
SKQ202210S,GAK5,B,2022-07-18T18:08:38,-148.9072,59.2618,167,41,16.31,2,12.2178,12.2225,3.6553,3.6547,0.1214,4.0373,2.2983,2.5245,2.9524,2.8504,0.0799,0.6537,2.5663,0.6276,85.4783,260.055,275.829,23.541,50.49,-0.8897,0.0,199.7552,31.4671,31.4573,23.8063,23.7979
SKQ202210S,GAK5,B,2022-07-18T18:10:27,-148.9072,59.2618,167,41,12.54,3,12.3076,12.3063,3.6625,3.6614,0.119,4.0323,2.5967,2.439,2.953,2.8556,0.0793,0.6156,2.513,0.6326,85.3712,259.48,275.731,46.945,48.78,-0.8978,0.0,199.7564,31.4625,31.4526,23.786,23.7785
SKQ202210S,GAK5,B,2022-07-18T18:12:23,-148.9072,59.2618,167,41,9.68,4,12.3312,12.3313,3.6653,3.6643,0.1145,4.0364,2.8675,2.6382,2.9538,2.8569,0.0795,0.65,2.4081,0.6285,85.4588,259.174,275.836,87.597,52.76,-0.8947,0.0,199.7578,31.4702,31.461,23.7875,23.7804
SKQ202210S,GAK5,B,2022-07-18T18:12:38,-148.9072,59.2618,167,41,10.23,5,12.355,12.3389,3.6681,3.6653,0.1108,4.0367,2.792,2.427,2.9529,2.8538,0.0802,0.647,2.3239,0.6283,85.4641,259.095,275.035,73.615,48.54,-0.8863,0.0,199.758,31.4767,31.4632,23.7881,23.7807
SKQ202210S,GAK5,B,2022-07-18T18:12:51,-148.9072,59.2618,167,41,9.88,6,12.3616,12.3543,3.6689,3.667,0.1023,4.0434,2.8826,2.4351,2.9509,2.8524,0.0794,0.6117,2.1261,0.6217,85.6066,258.892,274.92,90.722,48.7,-0.8966,0.0,199.7581,31.4792,31.4673,23.7887,23.7809
SKQ202210S,GAK5,B,2022-07-18T18:14:53,-148.9072,59.2618,167,41,6.18,7,12.3891,12.3919,3.6722,3.6716,0.0954,4.0522,3.1593,2.6075,2.9521,2.8541,0.0796,0.6732,1.9674,0.6129,85.7934,258.745,274.97,171.7,52.15,-0.8938,0.0,199.7595,31.4888,31.4813,23.791,23.7847
SKQ202210S,GAK5,B,2022-07-18T18:16:27,-148.9072,59.2618,167,41,4.11,8,12.347,12.3666,3.6673,3.6684,0.0841,4.0461,3.3918,2.8825,2.955,2.8536,0.0792,0.6316,1.71,0.619,85.6636,259.274,274.99,293.49,57.65,-0.8991,0.0,199.7606,31.4787,31.4723,23.7911,23.7825
SKQ202210S,GAK5,B,2022-07-18T18:16:41,-148.9072,59.2618,167,41,4.26,9,12.3703,12.3765,3.6699,3.6698,0.0849,4.0495,3.3967,2.7018,2.9549,2.8562,0.0792,0.6408,1.7272,0.6155,85.7364,258.921,275.25,296.69,54.04,-0.8988,0.0,199.7608,31.484,31.4772,23.7909,23.7844
SKQ202210S,GAK5,B,2022-07-18T18:16:53,-148.9072,59.2618,167,41,3.79,10,12.3883,12.3711,3.6719,3.6692,0.0774,4.0515,3.4324,3.2062,2.9549,2.8549,0.0795,0.6395,1.5558,0.6136,85.7792,258.85,275.176,322.01,64.12,-0.8953,0.0,199.7609,31.4878,31.476,23.7904,23.7845
SKQ202210S,GAK5,B,2022-07-18T18:17:01,-148.9072,59.2618,167,41,3.24,11,12.4035,12.4265,3.6736,3.6752,0.0756,4.0536,3.5173,2.7443,2.9516,2.8527,0.0793,0.6074,1.5135,0.6115,85.8224,258.412,274.209,391.84,54.89,-0.8969,0.0,199.761,31.4916,31.4877,23.7905,23.7831
SKQ202210S,GAK5,B,2022-07-18T18:17:25,-148.9072,59.2618,167,41,4.38,12,12.6027,12.5774,3.6957,3.6918,0.0681,4.0812,3.3231,2.6632,2.9413,2.8427,0.0797,0.6225,1.3415,0.5844,86.4082,256.176,271.672,250.67,53.26,-0.8919,0.0,199.7613,31.5339,31.5186,23.7856,23.7785
SKQ202210S,GAK5,B,2022-07-18T18:19:04,-148.9072,59.2618,167,41,2.26,13,12.6212,12.6187,3.6978,3.6965,0.0635,4.084,3.4904,2.8026,2.9376,2.84,0.0794,0.6353,1.2338,0.5816,86.4668,255.688,271.696,368.3,56.05,-0.8966,0.0,199.7624,31.5391,31.5295,23.786,23.7791
SKQ202210S,GAK5,B,2022-07-18T18:19:18,-148.9072,59.2618,167,41,2.47,14,12.6188,12.6161,3.6976,3.6963,0.0659,4.0836,3.4701,2.8075,2.9388,2.838,0.079,0.6379,1.2911,0.582,86.4588,255.816,271.394,351.76,56.15,-0.9013,0.0,199.7626,31.5392,31.5295,23.7866,23.7796
SKQ202210S,GAK5,B,2022-07-18T20:45:24,-148.9072,59.2597,166,42,162.28,1,5.7268,5.7261,3.2411,3.2403,0.011,4.053,0.0123,0.2184,1.8034,1.7371,0.0817,0.6398,0.0284,0.6121,85.8103,163.158,172.108,0.0,4.37,-0.8676,0.0,199.864,32.9838,32.9751,25.9928,25.986
SKQ202210S,GAK5,B,2022-07-18T20:45:32,-148.9072,59.2597,166,42,162.1,2,5.7268,5.7257,3.2411,3.2403,0.0111,4.0518,0.0124,0.2327,1.8047,1.7369,0.0817,0.6067,0.0296,0.6133,85.7844,163.391,172.097,0.0,4.65,-0.8679,0.0,199.8641,32.9835,32.9755,25.9926,25.9864
SKQ202210S,GAK5,B,2022-07-18T20:47:16,-148.9072,59.2597,166,42,151.52,3,5.7286,5.7278,3.2399,3.2391,0.0111,4.0793,0.0124,0.7616,1.8156,1.746,0.0817,0.6075,0.029,0.5863,86.3665,164.507,173.202,0.0,15.23,-0.8676,0.0,199.8653,32.9741,32.9654,25.985,25.9782
SKQ202210S,GAK5,B,2022-07-18T20:49:46,-148.9072,59.2597,166,42,126.82,4,5.8068,5.8059,3.2219,3.2211,0.0109,4.4213,0.0123,1.9846,2.1151,2.0278,0.0811,0.6481,0.0244,0.2641,93.6106,200.869,211.165,0.0,39.69,-0.8754,0.0,199.8671,32.7071,32.699,25.7645,25.7582
SKQ202210S,GAK5,B,2022-07-18T20:52:30,-148.9072,59.2597,166,42,102.21,5,5.8648,5.8636,3.1958,3.195,0.0109,4.5516,0.0436,3.2091,2.4821,2.3748,0.0802,0.7012,0.0256,0.1479,96.3691,245.696,258.531,0.0089,64.18,-0.8869,0.0,199.869,32.3697,32.3619,25.4909,25.485
SKQ202210S,GAK5,B,2022-07-18T20:54:48,-148.9072,59.2597,166,42,76.46,6,6.1091,6.108,3.2043,3.2034,0.0117,4.5266,0.4546,4.4968,2.5361,2.4294,0.08,0.7147,0.0434,0.17,95.8398,249.773,263.702,0.2163,89.94,-0.8888,0.0,199.8706,32.2441,32.2361,25.3622,25.3559
SKQ202210S,GAK5,B,2022-07-18T20:57:24,-148.9072,59.2597,166,42,50.86,7,6.4689,6.4676,3.2125,3.2117,0.0124,4.5135,1.254,5.0,2.5696,2.4635,0.08,0.6893,0.0611,0.1815,95.5643,251.379,265.111,2.0135,100.0,-0.8885,0.0,199.8724,32.0084,32.0002,25.1315,25.1252
SKQ202210S,GAK5,B,2022-07-18T20:59:08,-148.9072,59.2597,166,42,41.06,8,6.6452,6.6454,3.224,3.2232,0.0134,4.5162,1.5244,4.9951,2.5932,2.4873,0.0796,0.7713,0.0835,0.1792,95.6197,252.89,266.935,3.8635,99.9,-0.8932,0.0,199.8736,31.9739,31.9653,25.0819,25.0751
SKQ202210S,GAK5,B,2022-07-18T21:01:00,-148.9072,59.2597,166,42,30.28,9,6.825,6.8132,3.23,3.2284,0.019,4.5054,1.857,3.4881,2.6116,2.5049,0.0798,0.7483,0.2119,0.1887,95.3918,253.974,268.329,8.4392,69.76,-0.8916,0.0,199.8749,31.8778,31.8711,24.983,24.9793
SKQ202210S,GAK5,B,2022-07-18T21:02:59,-148.9072,59.2597,166,42,19.98,10,8.9155,9.1229,3.3914,3.4051,0.0796,4.3507,2.2261,1.8907,2.8195,2.7103,0.0797,1.0462,1.6046,0.3285,92.1161,270.167,283.524,19.932,37.81,-0.8925,0.0,199.8763,31.6974,31.6547,24.546,24.4807
SKQ202210S,GAK5,B,2022-07-18T21:03:09,-148.9072,59.2597,166,42,20.15,11,8.5293,8.5294,3.3622,3.3607,0.0715,4.3674,2.2081,1.8771,2.8013,2.6794,0.0797,1.2325,1.4183,0.3132,92.4686,261.068,276.663,19.096,37.54,-0.8919,0.0,199.8764,31.7391,31.7232,24.6368,24.6243
SKQ202210S,GAK5,B,2022-07-18T21:04:54,-148.9072,59.2597,166,42,10.01,12,12.8465,12.8449,3.7171,3.7159,0.0734,4.0872,2.871,2.3709,2.9268,2.8315,0.0794,0.6342,1.4619,0.5785,86.5349,254.071,269.558,88.338,47.42,-0.896,0.0,199.8776,31.5306,31.5206,23.7363,23.7289
SKQ202210S,GAK5,B,2022-07-18T21:05:01,-148.9072,59.2597,166,42,10.38,13,12.8424,12.8405,3.7168,3.7155,0.077,4.0873,2.8253,2.3545,2.9275,2.8306,0.0794,0.6693,1.5461,0.5784,86.537,253.827,269.532,79.482,47.09,-0.8957,0.0,199.8777,31.5309,31.5207,23.7374,23.7298
SKQ202210S,GAK5,B,2022-07-18T21:05:11,-148.9072,59.2597,166,42,9.8,14,12.8371,12.8353,3.7163,3.7151,0.0786,4.0847,2.858,2.558,2.9298,2.8296,0.0797,0.6462,1.5834,0.5809,86.4826,254.293,269.368,85.72,51.16,-0.8925,0.0,199.8778,31.5309,31.5211,23.7384,23.7311
SKQ202210S,GAK5,B,2022-07-18T21:07:07,-148.9072,59.2597,166,42,2.78,15,12.8998,12.8996,3.7216,3.7205,0.0461,4.0888,3.4447,3.1037,2.9299,2.8319,0.0792,0.6514,0.8338,0.5769,86.5681,253.802,268.984,331.4,62.07,-0.8991,0.0,199.8791,31.5313,31.5217,23.7265,23.7192
SKQ202210S,GAK5,B,2022-07-18T21:07:17,-148.9072,59.2597,166,42,2.4,16,12.8954,12.8935,3.7212,3.72,0.0455,4.0905,3.4769,2.7838,2.9256,2.8327,0.0795,0.6332,0.8206,0.5752,86.605,252.858,269.076,357.47,55.68,-0.8953,0.0,199.8792,31.5311,31.5216,23.7273,23.7203
SKQ202210S,GAK6,B,2022-07-18T22:39:42,-148.7748,59.1163,150,43,145.35,1,5.7236,5.7226,3.2515,3.2507,0.0115,4.3405,0.0123,0.2528,1.8199,1.7519,0.0818,0.6437,0.0382,0.338,91.8982,164.763,173.849,0.0,5.06,-0.8667,0.0,199.9434,33.1132,33.1049,26.0956,26.0891
SKQ202210S,GAK6,B,2022-07-18T22:39:49,-148.7748,59.1163,150,43,145.58,2,5.7235,5.7223,3.2516,3.2507,0.0114,4.3443,0.0123,0.2352,1.8182,1.7499,0.0817,0.6801,0.0365,0.3344,91.98,164.619,173.188,0.0,4.7,-0.8679,0.0,199.9435,33.1133,33.1051,26.0957,26.0893
SKQ202210S,GAK6,B,2022-07-18T22:41:54,-148.7748,59.1163,150,43,126.67,3,5.7438,5.7427,3.244,3.2431,0.0119,4.4445,0.0124,1.1812,1.9378,1.8621,0.0812,0.659,0.0479,0.2432,94.1009,178.936,188.384,0.0,23.62,-0.8735,0.0,199.9449,33.0172,33.0082,26.0172,26.0102
SKQ202210S,GAK6,B,2022-07-18T22:43:51,-148.7748,59.1163,150,43,101.41,4,5.8387,5.8385,3.2139,3.2131,0.0122,4.4636,0.0216,2.433,2.3566,2.2607,0.0802,0.6729,0.056,0.2261,94.5052,229.31,242.475,0.0025,48.66,-0.8863,0.0,199.9463,32.5993,32.5898,25.6755,25.668
SKQ202210S,GAK6,B,2022-07-18T22:46:04,-148.7748,59.1163,150,43,76.27,5,6.0978,6.0984,3.2172,3.2164,0.0144,4.4743,0.4763,3.6991,2.4999,2.3965,0.0798,0.6521,0.1041,0.2164,94.7326,245.94,259.503,0.2337,73.98,-0.8916,0.0,199.9478,32.3988,32.39,25.4856,25.4786
SKQ202210S,GAK6,B,2022-07-18T22:48:13,-148.7748,59.1163,150,43,51.54,6,6.718,6.717,3.2531,3.2522,0.0255,4.5352,0.9757,4.9339,2.6643,2.5528,0.0797,0.7544,0.3621,0.1623,96.0234,260.404,274.942,1.0026,98.68,-0.8929,0.0,199.9493,32.2205,32.2116,25.2668,25.2599
SKQ202210S,GAK6,B,2022-07-18T22:50:00,-148.7748,59.1163,150,43,40.28,7,7.0735,7.09,3.2774,3.2779,0.0347,4.5167,1.3456,4.9987,2.7004,2.5914,0.0799,0.7446,0.573,0.1787,95.6313,262.261,277.186,2.5149,99.98,-0.8904,0.0,199.9506,32.1589,32.1483,25.1716,25.161
SKQ202210S,GAK6,B,2022-07-18T22:51:38,-148.7748,59.1163,150,43,29.75,8,8.261,8.2386,3.3708,3.3681,0.0683,4.4376,1.5889,4.8941,2.8354,2.7211,0.0803,0.7406,1.3461,0.2493,93.9563,271.225,286.424,4.4968,97.88,-0.8854,0.0,199.9517,32.0683,32.0602,24.9343,24.9312
SKQ202210S,GAK6,B,2022-07-18T22:53:16,-148.7748,59.1163,150,43,20.43,9,10.5554,10.5551,3.5664,3.5653,0.1496,4.2483,1.8434,1.6237,2.9783,2.866,0.0797,0.713,3.2151,0.4238,89.9461,272.072,287.762,8.1746,32.47,-0.8922,0.0,199.9528,32.0258,32.0143,24.5372,24.5283
SKQ202210S,GAK6,B,2022-07-18T22:54:56,-148.7748,59.1163,150,43,18.45,10,11.9634,11.9207,3.6847,3.6809,0.2353,4.082,1.9125,1.7149,3.0295,2.9203,0.08,0.7885,5.1866,0.5836,86.4245,269.671,285.437,9.6067,34.3,-0.8882,0.0,199.954,31.965,31.965,24.2397,24.2476
SKQ202210S,GAK6,B,2022-07-18T22:55:04,-148.7748,59.1163,150,43,18.42,11,11.95,11.8771,3.6833,3.6771,0.2312,4.0571,1.917,1.1536,3.0248,2.919,0.0795,0.9039,5.0926,0.6081,85.8963,268.765,285.426,9.7124,23.07,-0.8957,0.0,199.9541,31.9632,31.9653,24.2407,24.2558
SKQ202210S,GAK6,B,2022-07-18T22:56:49,-148.7748,59.1163,150,43,9.77,12,12.6862,12.6859,3.708,3.7071,0.144,3.8305,2.3919,1.8255,3.0031,2.9003,0.0798,0.617,3.0878,0.8381,81.0971,262.916,278.261,29.229,36.51,-0.8907,0.0,199.9553,31.5787,31.57,23.8043,23.7977
SKQ202210S,GAK6,B,2022-07-18T22:57:07,-148.7748,59.1163,150,43,10.33,13,12.6796,12.6798,3.7078,3.7067,0.14,3.8282,2.3628,1.5487,2.9978,2.8989,0.0796,0.6093,2.9938,0.8405,81.0491,261.603,278.034,27.316,30.97,-0.8941,0.0,199.9555,31.5818,31.5714,23.808,23.7999
SKQ202210S,GAK6,B,2022-07-18T22:58:54,-148.7748,59.1163,150,43,3.42,14,12.6977,12.6966,3.7088,3.7077,0.1302,3.8332,3.0261,2.3052,3.0037,2.9011,0.079,0.6125,2.7698,0.8353,81.1547,262.44,278.101,126.39,46.1,-0.9006,0.0,199.9567,31.5786,31.5693,23.8021,23.795
SKQ202210S,GAK6,B,2022-07-18T22:59:04,-148.7748,59.1163,150,43,3.57,15,12.7023,12.703,3.7091,3.7082,0.1266,3.832,3.0041,1.873,3.0,2.9004,0.0791,0.5967,2.6861,0.8365,81.1288,261.914,278.254,120.22,37.46,-0.8997,0.0,199.9569,31.5781,31.5687,23.8007,23.7934
SKQ202210S,GEO,B,2022-07-19T00:35:55,-148.692,59.0122,233,44,230.63,1,5.3044,5.3035,3.279,3.2781,0.011,3.7253,0.0124,0.255,1.089,1.061,0.0848,0.5762,0.0273,0.9496,78.8701,75.985,80.101,0.0,5.1,-0.8283,0.0,200.0241,33.7989,33.79,26.6879,26.681
SKQ202210S,GEO,B,2022-07-19T00:36:06,-148.692,59.0122,233,44,228.14,2,5.3078,5.3069,3.2791,3.2782,0.011,3.7397,0.0124,0.3752,1.0882,1.0606,0.0848,0.571,0.0279,0.9341,79.1741,75.906,79.99,0.0,7.5,-0.8283,0.0,200.0243,33.7979,33.7891,26.6867,26.6798
SKQ202210S,GEO,B,2022-07-19T00:38:57,-148.692,59.0122,233,44,203.03,3,5.6186,5.6177,3.2927,3.2918,0.0104,4.5259,0.0125,1.6033,1.274,1.2332,0.0833,0.7394,0.013,0.1706,95.825,98.104,103.07,0.0,32.07,-0.847,0.0,200.0262,33.6546,33.6452,26.5363,26.529
SKQ202210S,GEO,B,2022-07-19T00:41:57,-148.692,59.0122,233,44,151.8,4,5.6941,5.6933,3.2602,3.2593,0.011,4.4144,0.0125,4.084,1.6369,1.5751,0.0822,0.6412,0.0279,0.2703,93.4655,142.42,149.663,0.0,81.68,-0.8617,0.0,200.0283,33.2363,33.227,26.1964,26.1892
SKQ202210S,GEO,B,2022-07-19T00:44:23,-148.692,59.0122,233,44,126.5,5,5.742,5.7413,3.2334,3.2328,0.0122,4.5167,0.0124,5.0,2.0724,1.9851,0.081,0.6922,0.056,0.1787,95.6303,196.778,206.364,0.0,100.0,-0.876,0.0,200.03,32.9002,32.8931,25.925,25.9194
SKQ202210S,GEO,B,2022-07-19T00:47:03,-148.692,59.0122,233,44,100.99,6,5.8774,5.8757,3.2102,3.2094,0.0171,4.5779,0.0126,3.9973,2.5971,2.4823,0.0805,0.7336,0.1689,0.1248,96.9274,259.061,272.632,0.0,79.95,-0.8826,0.0,200.0319,32.5204,32.5126,25.6085,25.6025
SKQ202210S,GEO,B,2022-07-19T00:49:20,-148.692,59.0122,233,44,76.08,7,6.7678,6.7675,3.2668,3.2659,0.0295,4.5466,0.0469,2.5316,2.6815,2.5665,0.0803,0.0134,0.4538,0.1523,96.2635,262.993,277.253,0.01,50.63,-0.8854,0.0,200.0334,32.3122,32.3036,25.3326,25.3258
SKQ202210S,GEO,B,2022-07-19T00:51:40,-148.692,59.0122,233,44,50.42,8,9.2081,9.2043,3.465,3.4638,0.0961,4.3883,0.6857,4.4751,2.9295,2.8098,0.0805,0.5872,1.9846,0.2941,92.9114,275.615,290.648,0.4544,89.5,-0.8829,0.0,200.0351,32.1826,32.1736,24.8803,24.8738
SKQ202210S,GEO,B,2022-07-19T00:53:47,-148.692,59.0122,233,44,40.26,9,9.7813,9.7813,3.4967,3.4956,0.1284,4.2516,1.2177,4.1652,3.0379,2.9217,0.0802,0.3859,2.7285,0.4207,90.0168,284.303,300.991,1.8427,83.3,-0.8857,0.0,200.0365,31.9993,31.9872,24.6455,24.6361
SKQ202210S,GEO,B,2022-07-19T00:55:44,-148.692,59.0122,233,44,35.19,10,9.6749,9.6582,3.4794,3.4751,0.1465,4.2172,1.5322,4.3514,3.0484,2.9278,0.0803,0.1363,3.144,0.4532,89.2886,285.22,301.543,3.9302,87.03,-0.8851,0.0,200.0379,31.9195,31.8907,24.6004,24.5806
SKQ202210S,GEO,B,2022-07-19T00:55:53,-148.692,59.0122,233,44,35.37,11,9.7676,9.7571,3.4916,3.4889,0.1424,4.2266,1.5245,4.3491,3.0492,2.927,0.0803,0.2701,3.05,0.4442,89.488,284.866,300.449,3.86,86.98,-0.8844,0.0,200.038,31.9611,31.9436,24.6179,24.606
SKQ202210S,GEO,B,2022-07-19T00:57:39,-148.692,59.0122,233,44,30.1,12,9.6635,9.6651,3.4705,3.4697,0.1612,4.1214,1.92,4.5803,3.0596,2.9374,0.0808,0.6464,3.4827,0.5451,87.2594,287.031,303.097,9.7769,91.61,-0.8788,0.0,200.0392,31.8412,31.8315,24.5412,24.5333
SKQ202210S,GEO,B,2022-07-19T00:59:47,-148.692,59.0122,233,44,20.76,13,12.8656,12.8766,3.7574,3.7578,0.1336,3.9834,2.6811,4.7943,3.0065,2.9037,0.0801,0.6292,2.8471,0.6814,84.3369,262.931,278.435,57.006,95.89,-0.8872,0.0,200.0407,31.8906,31.8853,24.0113,24.005
SKQ202210S,GEO,B,2022-07-19T01:02:02,-148.692,59.0122,233,44,9.69,14,13.4446,13.4457,3.8109,3.8099,0.0777,4.0463,3.3929,4.9964,2.9646,2.8668,0.0798,0.6294,1.5627,0.6187,85.6683,253.813,269.322,294.25,99.93,-0.8913,0.0,200.0423,31.9105,31.9003,23.9129,23.9048
SKQ202210S,GEO,B,2022-07-19T01:02:10,-148.692,59.0122,233,44,10.76,15,13.4431,13.4441,3.8108,3.8098,0.0796,4.0437,3.3357,5.0,2.9656,2.8655,0.0797,0.6294,1.6057,0.6213,85.6135,254.211,269.117,257.87,100.0,-0.8925,0.0,200.0424,31.9108,31.9009,23.9134,23.9056
SKQ202210S,GEO,B,2022-07-19T01:04:18,-148.692,59.0122,233,44,3.86,16,13.5076,13.5081,3.8156,3.8146,0.0412,4.0181,3.8572,1.8283,2.9595,2.8655,0.0798,0.6348,0.7214,0.6467,85.0715,252.908,268.586,858.35,36.57,-0.8916,0.0,200.0438,31.9037,31.8941,23.8951,23.8876
SKQ202210S,GEO,B,2022-07-19T01:04:25,-148.692,59.0122,233,44,3.53,17,13.5083,13.5063,3.8156,3.8144,0.0429,4.0279,3.8851,4.9244,2.9595,2.8684,0.0795,0.6721,0.7627,0.637,85.2783,252.764,269.117,925.65,98.49,-0.895,0.0,200.0439,31.9039,31.8945,23.8951,23.8882
SKQ202210S,GAK7,B,2022-07-19T02:30:46,-148.6273,58.9732,242,45,238.67,1,5.5154,5.5146,3.2941,3.2932,0.011,4.2627,0.0123,0.1686,1.1624,1.1306,0.0849,0.6199,0.0279,0.4103,90.2517,84.841,89.474,0.0,3.37,-0.8277,0.0,200.1039,33.7551,33.7461,26.6283,26.6212
SKQ202210S,GAK7,B,2022-07-19T02:30:53,-148.6273,58.9732,242,45,238.93,2,5.5155,5.5146,3.2941,3.2932,0.011,4.2613,0.0124,0.1529,1.1624,1.1298,0.0839,0.6249,0.0284,0.4116,90.2211,84.876,89.354,0.0,3.06,-0.8398,0.0,200.104,33.755,33.7461,26.6281,26.6212
SKQ202210S,GAK7,B,2022-07-19T02:33:42,-148.6273,58.9732,242,45,202.56,3,5.7608,5.7597,3.3065,3.3055,0.011,4.4964,0.0123,1.9326,1.2722,1.2332,0.0841,0.681,0.0279,0.1967,95.2012,97.523,102.677,0.0,38.65,-0.8377,0.0,200.1059,33.6682,33.659,26.5299,26.5227
SKQ202210S,GAK7,B,2022-07-19T02:36:42,-148.6273,58.9732,242,45,152.19,4,5.8011,5.7997,3.2917,3.2908,0.011,4.4923,0.0123,4.4537,1.4567,1.4079,0.0829,0.6667,0.0284,0.2004,95.1142,119.416,125.812,0.0,89.07,-0.8526,0.0,200.108,33.4867,33.4779,26.3815,26.3746
SKQ202210S,GAK7,B,2022-07-19T02:39:00,-148.6273,58.9732,242,45,126.43,5,5.8362,5.8354,3.2813,3.2803,0.011,4.5199,0.0173,5.0,1.6101,1.5517,0.0821,0.6842,0.0273,0.1758,95.6999,138.111,144.992,0.0013,100.0,-0.8623,0.0,200.1096,33.3474,33.3375,26.267,26.2593
SKQ202210S,GAK7,B,2022-07-19T02:41:29,-148.6273,58.9732,242,45,101.07,6,5.8332,5.8329,3.2334,3.2322,0.0122,4.5506,0.1202,1.5663,2.1196,2.0375,0.0804,0.8712,0.056,0.1488,96.348,201.074,212.736,0.0344,31.33,-0.8832,0.0,200.1113,32.8233,32.8105,25.8532,25.8431
SKQ202210S,GAK7,B,2022-07-19T02:43:59,-148.6273,58.9732,242,45,76.41,7,5.8515,5.8504,3.2087,3.2078,0.0122,4.5119,0.5125,2.8003,2.3847,2.2849,0.0798,0.6967,0.0554,0.183,95.5289,232.407,244.776,0.2646,56.01,-0.8907,0.0,200.1131,32.5399,32.5309,25.627,25.6201
SKQ202210S,GAK7,B,2022-07-19T02:46:29,-148.6273,58.9732,242,45,50.12,8,6.8697,6.8819,3.2647,3.2649,0.0293,4.5106,1.1357,4.1151,2.6928,2.578,0.0799,0.6983,0.4497,0.1841,95.502,263.367,277.19,1.5037,82.3,-0.8904,0.0,200.1148,32.2065,32.1967,25.236,25.2267
SKQ202210S,GAK7,B,2022-07-19T02:48:21,-148.6273,58.9732,242,45,41.44,9,7.4297,7.4276,3.3064,3.3054,0.0476,4.474,1.4005,4.5408,2.7525,2.6381,0.0794,0.6917,0.8692,0.2166,94.7273,266.632,281.293,2.87,90.82,-0.8966,0.0,200.1161,32.1408,32.1318,25.1091,25.1024
SKQ202210S,GAK7,B,2022-07-19T02:50:29,-148.6273,58.9732,242,45,30.59,10,7.412,7.417,3.2915,3.2914,0.0538,4.4408,1.8994,4.9288,2.7738,2.6579,0.0802,0.6937,1.0132,0.2465,94.0223,267.888,282.327,9.3168,98.58,-0.8863,0.0,200.1176,32.0014,31.9958,25.002,24.9969
SKQ202210S,GAK7,B,2022-07-19T02:52:22,-148.6273,58.9732,242,45,20.47,11,8.905,8.8645,3.4051,3.4009,0.0896,4.2556,2.5156,5.0,2.8781,2.7567,0.0798,0.6828,1.8355,0.417,90.1007,272.376,286.784,38.885,100.0,-0.891,0.0,200.1189,31.8491,31.8412,24.6663,24.6663
SKQ202210S,GAK7,B,2022-07-19T02:52:30,-148.6273,58.9732,242,45,20.91,12,9.5967,9.6824,3.4652,3.4706,0.0824,4.2268,2.481,5.0,2.896,2.7795,0.0797,1.3215,1.6705,0.4441,89.4901,270.068,285.233,35.913,100.0,-0.8922,0.0,200.119,31.8501,31.829,24.5588,24.5286
SKQ202210S,GAK7,B,2022-07-19T02:54:28,-148.6273,58.9732,242,45,10.55,13,13.0757,13.0762,3.7718,3.7708,0.0807,4.0542,3.1996,5.0,2.9939,2.897,0.0796,0.7034,1.6298,0.611,85.8351,259.013,275.038,188.36,100.0,-0.8941,0.0,200.1203,31.8538,31.8436,23.9419,23.9339
SKQ202210S,GAK7,B,2022-07-19T02:54:38,-148.6273,58.9732,242,45,10.29,14,13.1143,13.1178,3.7751,3.7742,0.0758,4.0544,3.2313,4.7541,2.9964,2.8949,0.0801,0.6632,1.5174,0.6108,85.8393,259.099,274.647,202.61,95.08,-0.8879,0.0,200.1205,31.8521,31.8413,23.933,23.9239
SKQ202210S,GAK7,B,2022-07-19T02:56:29,-148.6273,58.9732,242,45,2.18,15,13.325,13.3252,3.7916,3.7906,0.0343,4.075,3.8816,5.0,2.9925,2.8939,0.0798,0.6348,0.5638,0.5905,86.2757,257.254,272.781,932.82,100.0,-0.8916,0.0,200.1217,31.8339,31.8239,23.8774,23.8697
