Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202106S,KOD5,B,2021-04-24T19:13:52,-150.7603,57.7853,88,8,10.2,10,4.7539,4.756,3.0671,3.0678,0.2821,1.6766,2.7781,2.1773,4.4054,2.7305,3.9824,1.1753,0.2598,93.7102,63.9,321.391,310.833,101.657,98.326,79.65,17.1841,32.0185,32.0244,25.3386,25.3431
SKQ202106S,KOD5,B,2021-04-24T19:16:23,-150.7603,57.7853,88,8,2.62,11,4.7918,4.7934,3.0699,3.0705,0.2703,1.6583,2.7826,2.1807,4.416,3.1982,4.3652,0.983,0.2502,93.9371,188.0,321.557,311.02,101.801,98.473,87.3,16.9786,32.0178,32.0239,25.334,25.3387
SKQ202106S,KOD5,B,2021-04-24T19:16:36,-150.7603,57.7853,88,8,2.6,12,4.7911,4.7921,3.0698,3.0704,0.2689,1.7203,2.7807,2.1808,4.414,3.1973,4.3652,0.9605,0.252,93.8952,188.0,321.453,311.027,101.766,98.472,87.3,17.677,32.0178,32.0238,25.3341,25.3388
SKQ202106S,KOD6,B,2021-04-24T23:43:59,-150.5495,57.6713,100,9,96.3,1,4.3141,4.3155,3.0402,3.0409,0.2423,1.8256,2.6164,2.0588,4.5317,0.0946,0.2344,0.5299,0.1467,96.3983,0.0253,305.353,295.294,95.62,92.478,4.69,18.8629,32.09,32.0962,25.4408,25.4456
SKQ202106S,KOD6,B,2021-04-24T23:46:39,-150.5495,57.6713,100,9,76.01,2,4.2946,4.2965,3.0372,3.0379,0.2363,1.8213,2.6238,2.0651,4.539,0.5599,1.239,0.4332,0.1403,96.5547,0.309,305.975,295.951,95.766,92.637,24.78,18.8146,32.0846,32.0909,25.4385,25.4433
SKQ202106S,KOD6,B,2021-04-24T23:49:15,-150.5495,57.6713,100,9,50.57,3,4.2085,4.2096,3.0254,3.026,0.2402,1.7815,2.6542,2.0876,4.5368,1.2543,2.4947,0.4969,0.1422,96.5081,2.01,309.682,299.874,96.695,93.639,49.89,18.3658,32.0433,32.0491,25.4143,25.4188
SKQ202106S,KOD6,B,2021-04-24T23:51:13,-150.5495,57.6713,100,9,41.22,4,4.4555,4.4576,3.0416,3.0422,0.264,1.7795,2.7191,2.1338,4.5225,1.5498,2.9688,0.8811,0.1549,96.2016,4.1,316.72,306.703,99.448,96.311,59.38,18.3439,31.996,32.0011,25.3519,25.3557
SKQ202106S,KOD6,B,2021-04-24T23:53:30,-150.5495,57.6713,100,9,29.82,5,4.6122,4.6041,3.051,3.0511,0.2749,1.69,2.7593,2.1636,4.4854,2.1599,3.5473,1.0588,0.1878,95.4137,17.1,321.309,310.667,101.242,97.876,70.95,17.3359,31.9601,31.9687,25.3072,25.3149
SKQ202106S,KOD6,B,2021-04-24T23:55:29,-150.5495,57.6713,100,9,20.87,6,4.634,4.6354,3.0524,3.053,0.2894,1.6877,2.7749,2.1736,4.4426,2.5268,3.9907,1.2931,0.2262,94.5023,39.9,323.154,311.741,101.876,98.286,79.82,17.3093,31.9591,31.9651,25.3041,25.3087
SKQ202106S,KOD6,B,2021-04-24T23:57:40,-150.5495,57.6713,100,9,9.75,7,4.7941,4.7966,3.0658,3.0665,0.2769,1.6877,2.7908,2.1859,4.4371,3.1481,4.5422,1.0899,0.2311,94.3873,167.0,322.978,312.321,102.216,98.854,90.84,17.3101,31.9654,31.9711,25.2923,25.2965
SKQ202106S,KOD6,B,2021-04-25T00:01:13,-150.5495,57.6713,100,9,2.34,8,4.7095,4.6985,3.0583,3.0578,0.2782,1.6607,2.7888,2.1865,4.4297,3.6012,4.9008,1.1108,0.2378,94.2287,476.0,323.016,312.922,102.02,98.81,98.02,17.0059,31.964,31.9692,25.3001,25.3054
SKQ202106S,KOD6,B,2021-04-25T00:02:20,-150.5495,57.6713,100,9,2.01,9,4.7646,4.7641,3.0631,3.0635,0.2638,1.7056,2.7911,2.1876,4.4335,3.647,4.9339,0.8778,0.2344,94.3093,529.0,323.273,312.547,102.238,98.849,98.68,17.5111,31.9659,31.9718,25.2958,25.3005
SKQ202106S,KOD7,B,2021-04-25T02:24:04,-150.339,57.5542,183,10,177.44,1,5.1464,5.1473,3.2388,3.2395,0.2318,3.2802,1.3315,1.1264,4.4578,0.0087,0.4534,0.3602,0.2125,94.8252,0.0,118.363,114.042,38.217,36.825,9.07,35.248,33.525,33.5316,26.4893,26.4944
SKQ202106S,KOD7,B,2021-04-25T02:26:31,-150.339,57.5542,183,10,151.4,2,5.2913,5.2922,3.2315,3.2322,0.2331,3.0371,1.5628,1.2952,4.5202,0.0086,1.7461,0.3824,0.1569,96.1544,0.0,149.539,144.598,48.371,46.776,34.92,32.5097,33.3096,33.3161,26.302,26.307
SKQ202106S,KOD7,B,2021-04-25T02:28:57,-150.339,57.5542,183,10,125.69,3,5.502,5.503,3.2281,3.2288,0.2333,2.5767,1.8418,1.4978,4.5962,0.0085,3.0539,0.3852,0.0902,97.7716,0.0,188.292,181.92,61.103,59.04,61.08,27.3238,33.0748,33.0823,26.0916,26.0973
SKQ202106S,KOD7,B,2021-04-25T02:31:27,-150.339,57.5542,183,10,100.47,4,5.1878,5.189,3.1642,3.1647,0.2349,2.1334,2.2955,1.8273,4.6075,0.0085,4.3217,0.4114,0.0804,98.0107,0.0,252.561,243.897,81.107,78.33,86.43,22.3301,32.6673,32.6722,25.8052,25.809
SKQ202106S,KOD7,B,2021-04-25T02:33:58,-150.339,57.5542,183,10,76.07,5,5.1621,5.1635,3.1454,3.1461,0.2389,2.0892,2.3612,1.8743,4.5399,0.0128,5.0,0.4751,0.1395,96.5733,0.0008,260.983,252.401,83.65,80.906,100.0,21.8325,32.4899,32.4961,25.6676,25.6724
SKQ202106S,KOD7,B,2021-04-25T02:36:26,-150.339,57.5542,183,10,50.88,6,5.078,5.0786,3.1271,3.1278,0.2557,1.7338,2.5863,2.0413,4.5573,0.0866,1.3935,0.748,0.1242,96.9439,0.0227,292.123,283.013,93.364,90.458,27.87,17.8291,32.3751,32.3817,25.5861,25.5913
SKQ202106S,KOD7,B,2021-04-25T02:38:17,-150.339,57.5542,183,10,40.25,7,5.1816,5.1822,3.1309,3.1315,0.2955,1.4793,2.7499,2.1591,4.5046,0.3649,1.9336,1.391,0.1708,95.8214,0.153,314.892,305.042,100.85,97.701,38.67,14.9622,32.3229,32.3294,25.5332,25.5383
SKQ202106S,KOD7,B,2021-04-25T02:40:12,-150.339,57.5542,183,10,30.45,8,5.2547,5.2562,3.1333,3.134,0.3213,1.3748,2.8324,2.2178,4.4666,0.812,2.4375,1.8091,0.2047,95.0118,0.649,324.983,314.484,104.233,100.873,48.75,13.7856,32.285,32.2912,25.495,25.4997
SKQ202106S,KOD7,B,2021-04-25T02:42:05,-150.339,57.5542,183,10,20.05,9,5.3048,5.3072,3.1317,3.1324,0.305,1.4551,2.8047,2.1978,4.4822,1.5092,2.9687,1.5446,0.1907,95.3459,3.72,320.761,310.25,102.953,99.589,59.37,14.6897,32.2231,32.2287,25.4403,25.4445
SKQ202106S,KOD7,B,2021-04-25T02:44:00,-150.339,57.5542,183,10,9.66,10,5.5701,5.5709,3.1473,3.1479,0.5402,1.2348,3.0135,2.3501,4.1622,2.244,3.501,5.3494,0.487,88.5364,20.8,346.986,335.635,112.009,108.352,70.02,12.2079,32.1509,32.1574,25.3529,25.3578
SKQ202106S,KOD7,B,2021-04-25T02:45:42,-150.339,57.5542,183,10,2.79,11,5.5334,5.5338,3.1442,3.1448,0.5436,1.1686,3.0085,2.3459,4.1593,3.0023,3.878,5.4058,0.4898,88.4749,120.0,346.248,334.648,111.678,107.942,77.56,11.4627,32.1548,32.1609,25.3601,25.3649
SKQ202106S,KOD7,B,2021-04-25T02:45:48,-150.339,57.5542,183,10,2.49,12,5.5349,5.5344,3.1443,3.1448,0.556,1.1224,3.0053,2.3442,4.1551,3.0453,3.8908,5.6049,0.4939,88.3848,132.0,345.117,333.995,111.316,107.733,77.82,10.9426,32.154,32.1603,25.3594,25.3644
SKQ202106S,KOD8,B,2021-04-25T04:52:10,-150.1313,57.4373,711,11,716.36,1,3.5441,3.5448,3.1826,3.1832,0.2375,4.127,0.5946,0.5926,4.6409,0.0154,0.5412,0.4529,0.0514,98.7228,0.0013,16.31,15.501,5.094,4.842,10.82,44.7862,34.23,34.2366,27.2193,27.2245
SKQ202106S,KOD8,B,2021-04-25T04:52:18,-150.1313,57.4373,711,11,716.32,2,3.545,3.5459,3.1826,3.1833,0.2308,4.1439,0.5946,0.5924,4.6408,0.0175,0.5253,0.3445,0.0515,98.7201,0.0017,16.289,15.386,5.088,4.806,10.51,44.9759,34.2298,34.2364,27.219,27.2242
SKQ202106S,KOD8,B,2021-04-25T04:57:42,-150.1313,57.4373,711,11,504.99,3,3.9159,3.917,3.1957,3.1963,0.2319,4.1443,0.6383,0.6243,4.6827,0.0123,5.0,0.363,0.0155,99.6124,0.0005,22.382,21.378,7.048,6.732,100.0,44.9812,34.1084,34.115,27.0855,27.0906
SKQ202106S,KOD8,B,2021-04-25T05:04:01,-150.1313,57.4373,711,11,252.97,4,4.2864,4.2887,3.1988,3.1996,0.2314,4.0228,0.8545,0.781,4.6678,0.0098,5.0,0.3542,0.0283,99.2943,0.0003,52.943,50.889,16.794,16.144,100.0,43.6123,33.8946,33.9012,26.8772,26.8821
SKQ202106S,KOD8,B,2021-04-25T05:07:18,-150.1313,57.4373,711,11,202.22,5,4.7041,4.7051,3.2271,3.2277,0.2329,3.7426,1.0101,0.8938,4.6095,0.0372,5.0,0.3792,0.0786,98.0542,0.0071,74.181,71.429,23.754,22.875,100.0,40.4558,33.8235,33.8302,26.7756,26.7808
SKQ202106S,KOD8,B,2021-04-25T05:09:24,-150.1313,57.4373,711,11,177.2,6,4.9365,4.9371,3.2435,3.2441,0.2342,3.7036,1.1073,0.9649,4.6523,0.0094,5.0,0.3989,0.0416,98.965,0.0001,87.174,84.168,28.063,27.097,100.0,40.0162,33.7909,33.7969,26.7238,26.7285
SKQ202106S,KOD8,B,2021-04-25T05:11:19,-150.1313,57.4373,711,11,151.34,7,5.2072,5.2132,3.2605,3.2615,0.2326,3.4842,1.2309,1.0534,4.6512,0.0103,5.0,0.3731,0.0426,98.9412,0.0002,103.725,99.914,33.589,32.361,100.0,37.5451,33.7256,33.731,26.6411,26.6447
SKQ202106S,KOD8,B,2021-04-25T05:13:09,-150.1313,57.4373,711,11,125.42,8,5.5661,5.5664,3.2692,3.2698,0.2324,3.1145,1.4982,1.2482,4.6197,0.0096,5.0,0.3707,0.0698,98.2721,0.0002,139.519,134.762,45.48,43.932,100.0,33.3812,33.4789,33.4849,26.4037,26.4083
SKQ202106S,KOD8,B,2021-04-25T05:15:08,-150.1313,57.4373,711,11,101.05,9,5.3815,5.3824,3.223,3.2236,0.2348,2.6983,1.8281,1.4878,4.6375,0.0085,5.0,0.4094,0.0543,98.6506,0.0,185.868,179.322,60.178,58.063,100.0,28.6927,33.1483,33.1549,26.1638,26.1689
SKQ202106S,KOD8,B,2021-04-25T05:17:20,-150.1313,57.4373,711,11,75.81,10,4.8772,4.8779,3.1438,3.1443,0.2392,2.0663,2.3286,1.8538,4.6391,0.0147,5.0,0.4796,0.053,98.6835,0.001,260.077,252.465,82.959,80.534,100.0,21.5734,32.7508,32.7554,25.9059,25.9094
SKQ202106S,KOD8,B,2021-04-25T05:19:39,-150.1313,57.4373,711,11,50.14,11,4.415,4.4162,3.0794,3.0801,0.2733,1.6538,2.6716,2.1008,4.5666,0.0103,5.0,1.0326,0.116,97.1412,0.0003,310.276,300.164,97.678,94.502,100.0,16.9276,32.4724,32.4786,25.7341,25.7389
SKQ202106S,KOD8,B,2021-04-25T05:21:26,-150.1313,57.4373,711,11,40.59,12,4.4728,4.4737,3.0801,3.0807,0.3015,1.5269,2.7417,2.1517,4.5113,0.0122,5.0,1.4886,0.1647,95.9657,0.0007,319.934,309.611,100.825,97.578,100.0,15.4989,32.4278,32.4342,25.6928,25.6978
SKQ202106S,KOD8,B,2021-04-25T05:23:22,-150.1313,57.4373,711,11,30.74,13,5.0551,5.0513,3.1221,3.1223,0.4629,1.228,2.8896,2.2616,4.2223,0.0137,5.0,4.0988,0.4297,89.8142,0.0008,333.786,323.449,106.601,103.295,100.0,12.1312,32.3499,32.3556,25.5687,25.5735
SKQ202106S,KOD8,B,2021-04-25T05:25:08,-150.1313,57.4373,711,11,20.46,14,5.318,5.3185,3.1407,3.1413,0.7117,0.9481,3.0006,2.3416,3.9458,0.0254,5.0,8.1249,0.7007,83.9321,0.0039,346.912,335.651,111.456,107.844,100.0,8.9786,32.313,32.3188,25.51,25.5145
SKQ202106S,KOD8,B,2021-04-25T05:27:08,-150.1313,57.4373,711,11,9.89,15,5.5297,5.5232,3.1577,3.1578,0.9317,0.858,3.196,2.4869,3.6399,0.5045,5.0,11.6833,1.0235,77.4238,0.258,371.555,360.484,119.966,116.38,100.0,7.9639,32.3075,32.3148,25.4813,25.4879
SKQ202106S,KOD8,B,2021-04-25T05:29:15,-150.1313,57.4373,711,11,1.44,16,5.556,5.557,3.1594,3.16,0.9587,0.8136,3.2066,2.495,3.6103,1.8538,5.0,12.1199,1.0562,76.7939,9.02,372.433,361.527,120.323,116.807,100.0,7.4632,32.3057,32.3117,25.4768,25.4815
SKQ202106S,KOD9,B,2021-04-25T07:49:38,-149.9303,57.3218,1310,12,1320.21,1,2.5112,2.5125,3.1373,3.138,0.2282,4.1405,0.6089,0.6027,4.687,0.0369,0.1967,0.3018,0.0119,99.7025,0.0069,20.793,19.683,6.343,6.005,3.93,44.9389,34.4612,34.4679,27.4981,27.5034
SKQ202106S,KOD9,B,2021-04-25T07:58:16,-149.9303,57.3218,1310,12,1012.78,2,2.9298,2.931,3.1538,3.1545,0.2278,4.1408,0.5775,0.5804,4.693,0.0331,5.0,0.2965,0.0068,99.8309,0.0059,14.581,13.877,4.491,4.275,100.0,44.9411,34.3762,34.3829,27.3935,27.3987
SKQ202106S,KOD9,B,2021-04-25T08:05:22,-149.9303,57.3218,1310,12,758.69,3,3.4711,3.4722,3.1801,3.1808,0.2296,4.1412,0.5859,0.5861,4.6911,0.0365,5.0,0.3251,0.0084,99.7895,0.0069,15.234,14.427,4.751,4.499,100.0,44.9464,34.2548,34.2615,27.2461,27.2514
SKQ202106S,KOD9,B,2021-04-25T08:12:37,-149.9303,57.3218,1310,12,505.98,4,3.8569,3.8582,3.1951,3.1957,0.2306,4.1425,0.6154,0.6075,4.6819,0.0141,5.0,0.3409,0.0162,99.596,0.0011,19.103,18.195,6.009,5.724,100.0,44.9607,34.1622,34.1687,27.1342,27.1393
SKQ202106S,KOD9,B,2021-04-25T08:18:59,-149.9303,57.3218,1310,12,252.79,5,4.2897,4.2966,3.1994,3.2007,0.2318,4.0998,0.8509,0.7793,4.6713,0.0104,5.0,0.361,0.0253,99.3691,0.0003,52.458,50.631,16.642,16.066,100.0,44.4797,33.8982,33.9062,26.8797,26.8852
SKQ202106S,KOD9,B,2021-04-25T08:22:06,-149.9303,57.3218,1310,12,201.98,6,4.6252,4.6268,3.2219,3.2226,0.2305,3.9163,0.9937,0.883,4.6765,0.0135,5.0,0.34,0.0209,99.4804,0.0008,71.998,69.579,23.016,22.244,100.0,42.413,33.8441,33.8507,26.8007,26.8057
SKQ202106S,KOD9,B,2021-04-25T08:24:29,-149.9303,57.3218,1310,12,177.22,7,4.4396,4.4402,3.1981,3.1987,0.2315,3.7831,1.0957,0.9579,4.6745,0.0131,5.0,0.3566,0.0225,99.4385,0.0008,86.678,84.053,27.57,26.737,100.0,40.9119,33.7689,33.7746,26.761,26.7655
SKQ202106S,KOD9,B,2021-04-25T08:27:01,-149.9303,57.3218,1310,12,150.76,8,4.5776,4.5788,3.2008,3.2015,0.2319,3.6085,1.2473,1.0683,4.6592,0.0085,5.0,0.3622,0.0357,99.1124,0.0,107.267,103.92,34.207,33.142,100.0,38.9463,33.6728,33.6797,26.6698,26.6752
SKQ202106S,KOD9,B,2021-04-25T08:29:15,-149.9303,57.3218,1310,12,125.94,9,4.6883,4.6888,3.2018,3.2024,0.2327,3.4751,1.3718,1.1597,4.6648,0.0085,5.0,0.3755,0.0309,99.2307,0.0,124.751,121.312,39.862,38.766,100.0,37.4429,33.5849,33.5919,26.588,26.5936
SKQ202106S,KOD9,B,2021-04-25T08:31:57,-149.9303,57.3218,1310,12,100.92,10,4.8556,4.857,3.2049,3.2056,0.2324,3.2905,1.5103,1.2602,4.6637,0.011,5.0,0.3707,0.0318,99.2084,0.0005,143.251,139.046,45.915,44.57,100.0,35.3634,33.4653,33.4715,26.4748,26.4795
SKQ202106S,KOD9,B,2021-04-25T08:34:39,-149.9303,57.3218,1310,12,75.92,11,4.9775,4.9788,3.1724,3.173,0.238,2.5433,2.0361,1.6424,4.6399,0.0167,5.0,0.4618,0.0523,98.7021,0.0016,216.607,210.008,69.377,67.269,100.0,26.9465,32.9814,32.9872,26.0776,26.0821
SKQ202106S,KOD9,B,2021-04-25T08:37:27,-149.9303,57.3218,1310,12,50.66,12,4.5801,4.5876,3.0993,3.1009,0.2784,1.8915,2.5264,2.0056,4.5642,0.0108,5.0,1.1153,0.1181,97.0913,0.0003,288.502,281.42,91.231,89.015,100.0,19.6055,32.5403,32.5525,25.7709,25.7797
SKQ202106S,KOD9,B,2021-04-25T08:39:27,-149.9303,57.3218,1310,12,40.73,13,4.8196,4.8291,3.1098,3.1112,0.448,1.4627,2.7545,2.1686,4.2122,0.0159,5.0,3.8586,0.4393,89.6,0.0014,318.919,309.528,101.346,98.389,100.0,14.775,32.4325,32.4392,25.6598,25.6641
SKQ202106S,KOD9,B,2021-04-25T08:41:19,-149.9303,57.3218,1310,12,30.17,14,4.9607,4.9635,3.12,3.1208,0.4175,1.393,2.8563,2.24,4.2793,0.0096,5.0,3.3652,0.376,91.0279,0.0,330.625,320.969,105.409,102.342,100.0,13.9908,32.4177,32.4244,25.6328,25.6378
SKQ202106S,KOD9,B,2021-04-25T08:43:38,-149.9303,57.3218,1310,12,20.76,15,5.2963,5.2965,3.145,3.1455,0.8835,0.954,3.1233,2.4351,3.743,0.0111,5.0,10.9041,0.9118,79.6162,0.0002,365.134,354.193,117.311,113.801,100.0,9.0446,32.3824,32.3887,25.5674,25.5724
SKQ202106S,KOD9,B,2021-04-25T08:45:36,-149.9303,57.3218,1310,12,10.23,16,5.3731,5.3771,3.1507,3.1515,0.9529,0.9197,3.1641,2.4655,3.6571,0.0755,5.0,12.0276,1.0048,77.7886,0.019,369.478,358.145,118.918,115.286,100.0,8.6586,32.3784,32.3836,25.5554,25.5591
SKQ202106S,KOD9,B,2021-04-25T08:48:02,-149.9303,57.3218,1310,12,2.18,17,5.3823,5.3836,3.1511,3.1517,0.9608,0.9524,3.1833,2.4729,3.6602,0.8362,5.0,12.1542,1.0014,77.8544,0.702,370.921,358.938,119.408,115.559,100.0,9.0272,32.3778,32.3841,25.554,25.5588
SKQ202106S,KOD10,B,2021-04-25T19:09:08,-149.7218,57.2052,2507,13,505.56,1,3.8475,3.8485,3.1901,3.1907,0.2307,3.8458,0.6243,0.6139,4.69,0.0142,5.0,0.3429,0.0094,99.7662,0.001,20.179,19.19,6.344,6.034,100.0,46.2434,34.1128,34.1193,27.0959,27.101
SKQ202106S,KOD10,B,2021-04-25T19:09:18,-149.7218,57.2052,2507,13,505.06,2,3.8478,3.8485,3.1901,3.1907,0.2289,3.8681,0.6242,0.6139,4.6905,0.0105,5.0,0.313,0.0089,99.7773,0.0002,20.179,19.199,6.344,6.036,100.0,46.5216,34.1128,34.1194,27.0959,27.101
SKQ202106S,KOD10,B,2021-04-25T19:18:48,-149.7218,57.2052,2507,13,75.68,3,4.4452,4.4449,3.0878,3.0884,0.2875,1.5029,2.7088,2.1311,4.5101,0.0163,5.0,1.262,0.1658,95.9402,0.0014,315.983,306.43,99.588,96.581,100.0,16.9196,32.5274,32.5338,25.7747,25.7798
SKQ202106S,KOD10,B,2021-04-25T19:21:24,-149.7218,57.2052,2507,13,50.26,4,4.8737,4.8751,3.1161,3.1167,0.5358,1.1579,2.8637,2.2446,4.1579,0.0404,4.8029,5.2792,0.4913,88.4442,0.0081,333.281,323.116,106.059,102.833,96.06,12.6017,32.4475,32.4534,25.6658,25.6703
SKQ202106S,KOD10,B,2021-04-25T19:23:57,-149.7218,57.2052,2507,13,30.4,5,4.9664,4.9671,3.1205,3.1211,0.5647,1.116,2.9198,2.2876,4.1353,0.8888,5.0,5.7464,0.513,87.9643,0.799,339.183,329.671,108.152,105.125,100.0,12.0778,32.4175,32.4236,25.632,25.6367
SKQ202106S,KOD10,B,2021-04-25T19:25:56,-149.7218,57.2052,2507,13,16.44,6,5.238,5.2392,3.1422,3.1428,1.0093,0.9171,3.0925,2.4136,3.7871,2.2064,5.0,12.9395,0.865,80.5552,19.0,360.23,350.119,115.599,112.362,100.0,9.5885,32.4095,32.4153,25.5954,25.5999
SKQ202106S,KOD10,B,2021-04-25T19:27:32,-149.7218,57.2052,2507,13,11.27,7,5.2818,5.2827,3.1454,3.146,0.9548,0.8555,3.1195,2.4325,3.785,2.8744,5.0,12.0578,0.8672,80.5102,89.1,363.25,352.873,116.686,113.36,100.0,8.8175,32.4064,32.4124,25.588,25.5927
SKQ202106S,KOD10,B,2021-04-25T19:27:44,-149.7218,57.2052,2507,13,11.47,8,5.2844,5.286,3.1456,3.1463,0.961,0.8599,3.1191,2.432,3.7235,2.813,5.0,12.157,0.9328,79.2027,77.3,363.384,352.659,116.736,113.3,100.0,8.8721,32.4062,32.4123,25.5876,25.5922
SKQ202106S,KOD10,B,2021-04-25T19:29:29,-149.7218,57.2052,2507,13,8.07,9,5.3518,5.3515,3.1511,3.1516,0.6123,0.8902,3.1219,2.4328,3.732,3.226,5.0,6.5172,0.9236,79.3824,201.0,362.892,351.974,116.763,113.254,100.0,9.2516,32.4051,32.4109,25.579,25.5837
SKQ202106S,KOD10,B,2021-04-25T19:31:29,-149.7218,57.2052,2507,13,4.29,10,5.3854,5.3872,3.1538,3.1545,0.4632,0.895,3.1215,2.4331,3.7631,3.7538,5.0,4.1049,0.8904,80.0441,678.0,362.273,351.636,116.656,113.241,100.0,9.3112,32.4049,32.4107,25.575,25.5794
SKQ202106S,KOD10,B,2021-04-25T19:34:19,-149.7218,57.2052,2507,13,2.02,11,5.4519,5.4614,3.1592,3.1606,0.4033,0.8671,3.1294,2.4385,3.739,4.0438,5.0,3.1358,0.9161,79.5309,1350.0,362.351,351.829,116.863,113.5,100.0,8.9632,32.4034,32.4094,25.5662,25.5698
SKQ202106S,KOD10,B,2021-04-25T19:35:07,-149.7218,57.2052,2507,13,1.78,12,5.4596,5.4634,3.1599,3.1608,0.3979,0.9369,3.1308,2.4385,3.7397,3.8087,4.4076,3.0475,0.9153,79.5473,848.0,362.505,351.732,116.934,113.475,88.15,9.8364,32.4037,32.41,25.5655,25.5701
SKQ202106S,KOD10,B,2021-04-25T19:36:44,-149.7218,57.2052,2507,13,1.55,13,5.4971,5.5211,3.1628,3.1655,0.3837,0.9243,3.1334,2.4385,3.7312,4.1801,4.9042,2.8177,0.9244,79.3665,1820.0,362.765,351.045,117.12,113.405,98.08,9.6783,32.4011,32.4077,25.5592,25.5616
SKQ202106S,KOD10,B,2021-04-25T21:23:18,-149.7232,57.2042,2518,14,1519.52,1,2.2358,2.2362,3.1262,3.1268,0.2328,3.9074,0.6642,0.6424,4.6893,0.0115,5.0,0.3772,0.0099,99.7524,0.0006,31.563,29.915,9.567,9.068,100.0,47.0134,34.5166,34.523,27.5654,27.5705
SKQ202106S,KOD10,B,2021-04-25T21:36:58,-149.7232,57.2042,2518,14,1011.57,2,2.9111,2.911,3.1524,3.153,0.2289,3.9607,0.5788,0.5814,4.6911,0.0092,5.0,0.3143,0.0084,99.7895,0.0001,14.835,14.164,4.568,4.361,100.0,47.6812,34.3799,34.3865,27.3981,27.4034
SKQ202106S,KOD10,B,2021-04-25T21:43:45,-149.7232,57.2042,2518,14,758.64,3,3.3355,3.3363,3.1707,3.1713,0.2287,3.9731,0.5787,0.581,4.692,0.0108,5.0,0.3106,0.0077,99.8091,0.0002,14.224,13.405,4.422,4.168,100.0,47.8365,34.284,34.2905,27.2824,27.2875
SKQ202106S,KOD10,B,2021-04-25T21:50:05,-149.7232,57.2042,2518,14,505.12,4,3.7945,3.7955,3.1876,3.1882,0.2291,3.8655,0.6129,0.6062,4.6913,0.0085,5.0,0.3171,0.0082,99.7953,0.0,18.792,17.927,5.901,5.63,100.0,46.4892,34.1389,34.1454,27.122,27.1271
SKQ202106S,KOD10,B,2021-04-25T21:56:26,-149.7232,57.2042,2518,14,253.0,5,4.0399,4.0412,3.1764,3.1771,0.2307,3.7404,0.7924,0.7364,4.6748,0.0117,5.0,0.3437,0.0223,99.4427,0.0005,44.276,42.546,13.961,13.416,100.0,44.9233,33.8842,33.8905,26.8945,26.8994
SKQ202106S,KOD10,B,2021-04-25T21:59:19,-149.7232,57.2042,2518,14,202.84,6,4.447,4.4503,3.2075,3.2084,0.2299,3.578,0.9362,0.8413,4.6751,0.0085,5.0,0.3304,0.0221,99.4491,0.0,63.923,61.878,20.35,19.701,100.0,42.8905,33.8582,33.8643,26.8311,26.8356
SKQ202106S,KOD10,B,2021-04-25T22:01:39,-149.7232,57.2042,2518,14,177.19,7,4.7474,4.7479,3.2309,3.2315,0.2316,3.424,1.0292,0.9097,4.6723,0.0085,5.0,0.3582,0.0245,99.3902,0.0,76.623,74.26,24.564,23.808,100.0,40.9641,33.8368,33.8433,26.7814,26.7865
SKQ202106S,KOD10,B,2021-04-25T22:04:10,-149.7232,57.2042,2518,14,151.82,8,4.9646,4.9662,3.2457,3.2463,0.2321,3.3696,1.1282,0.9808,4.6714,0.0085,5.0,0.3659,0.0253,99.3707,0.0,89.801,86.845,28.93,27.98,100.0,40.2827,33.8001,33.8063,26.7279,26.7327
SKQ202106S,KOD10,B,2021-04-25T22:06:26,-149.7232,57.2042,2518,14,126.19,9,5.2371,5.239,3.2601,3.2609,0.2319,3.138,1.2674,1.0832,4.654,0.0085,5.0,0.3626,0.0402,99.0011,0.0,108.115,104.743,35.03,33.941,100.0,37.3842,33.7042,33.7107,26.6208,26.6257
SKQ202106S,KOD10,B,2021-04-25T22:08:48,-149.7232,57.2042,2518,14,101.34,10,4.9893,4.9911,3.2003,3.201,0.235,2.6937,1.7043,1.3991,4.648,0.0085,5.0,0.4126,0.0454,98.8728,0.0,171.573,166.008,55.091,53.308,100.0,31.8238,33.2781,33.2838,26.3114,26.3157
SKQ202106S,KOD10,B,2021-04-25T22:11:16,-149.7232,57.2042,2518,14,75.38,11,4.4797,4.481,3.0952,3.0958,0.2634,1.7323,2.5268,1.9989,4.5905,0.0085,5.0,0.8714,0.0952,97.6486,0.0,290.267,281.074,91.594,88.7,100.0,19.791,32.579,32.585,25.8121,25.8167
