Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201904,GAK1,B,2019-05-01T18:08:05,-149.4817,59.844,270,32,10.01,10,6.5288,6.5291,3.1204,3.1205,2.8381,3.233,0.1699,1.0342,3.974,1.0786,4.9507,2.5316,0.3422,0.6854,84.2529,349.891,352.811,30.7,99.01,7.8095,1.0786,30.9589,30.959,24.2968,24.2968
TGX201904,GAK1,B,2019-05-01T18:08:08,-149.4817,59.844,270,32,10.05,11,6.5249,6.5133,3.1201,3.119,2.8391,3.2321,0.1751,0.9905,3.9686,1.1437,4.9505,2.5148,0.3552,0.6909,84.1367,350.063,352.924,29.5,99.01,7.4552,1.1437,30.9589,30.9574,24.2973,24.2975
TGX201904,GAK1,B,2019-05-01T18:09:20,-149.4817,59.844,270,32,4.98,12,6.4655,6.4647,3.0917,3.0916,2.9054,3.3081,0.1781,0.7934,3.7631,1.3479,4.9459,2.9314,0.3629,0.9036,79.7799,361.039,363.736,77.2,98.92,5.8561,1.3479,30.7026,30.7024,24.1027,24.1026
TGX201904,GAK1,B,2019-05-01T18:11:49,-149.4817,59.844,270,32,3.2,13,6.7915,6.7806,3.0913,3.0911,2.9058,3.3189,0.1058,0.7806,3.7252,1.343,4.9436,3.0853,0.182,0.9441,78.9767,357.874,362.473,110.0,98.87,5.753,1.343,30.4087,30.4154,23.8307,23.8373
TGX201904,GAK1,B,2019-05-01T18:12:34,-149.4817,59.844,270,32,2.36,14,7.0915,7.0801,3.0988,3.098,2.9408,3.3493,0.0946,0.7178,3.7116,1.4085,4.9441,3.2469,0.1539,0.9588,78.6865,361.583,364.412,160.0,98.88,5.2436,1.4085,30.2257,30.2266,23.6485,23.6506
TGX201904,GAK1,B,2019-05-01T18:12:43,-149.4817,59.844,270,32,2.38,15,7.0704,7.0869,3.0976,3.0984,2.9396,3.3492,0.0925,0.6312,3.7075,1.4058,4.9443,3.2179,0.1488,0.9632,78.6004,361.152,364.384,150.0,98.89,4.5409,1.4058,30.2306,30.2249,23.6551,23.6485
TGX201904,GAK2,B,2019-05-01T20:01:33,-149.3298,59.6928,230,34,227.14,1,6.512,6.5129,3.2928,3.2931,1.9314,2.184,0.0354,2.6913,4.1643,1.0758,0.1756,0.0102,0.006,0.4983,88.2874,217.151,220.801,0.0001,3.51,21.2481,1.0758,32.7702,32.7718,25.7266,25.7278
TGX201904,GAK2,B,2019-05-01T20:02:21,-149.3298,59.6928,230,34,202.42,2,6.4299,6.4307,3.2679,3.268,2.0737,2.3475,0.0357,2.5167,4.4522,1.1426,1.4068,0.0098,0.0068,0.2308,94.3933,239.371,242.119,0.0,28.14,19.8325,1.1427,32.5851,32.5849,25.5912,25.5909
TGX201904,GAK2,B,2019-05-01T20:03:27,-149.3298,59.6928,230,34,151.28,3,6.3167,6.3171,3.2288,3.2287,2.2996,2.6141,0.0379,2.3305,4.4939,1.0752,4.9239,0.0061,0.0121,0.1935,95.2768,273.226,276.816,0.0,98.48,18.3227,1.0752,32.2845,32.2829,25.3683,25.367
TGX201904,GAK2,B,2019-05-01T20:04:29,-149.3298,59.6928,230,34,126.1,4,6.2591,6.2584,3.2129,3.2128,2.3278,2.6448,0.0376,2.2148,4.4318,1.0745,4.925,0.0062,0.0115,0.2492,93.9605,276.891,280.134,0.0,98.5,17.3838,1.0745,32.1748,32.1743,25.2889,25.2887
TGX201904,GAK2,B,2019-05-01T20:05:11,-149.3298,59.6928,230,34,100.12,5,6.3082,6.3074,3.2074,3.2073,2.38,2.7092,0.0416,2.1301,4.4571,1.089,4.9251,0.0075,0.0216,0.2264,94.4963,284.277,288.078,0.0001,98.5,16.6969,1.089,32.0793,32.0785,25.2076,25.207
TGX201904,GAK2,B,2019-05-01T20:06:05,-149.3298,59.6928,230,34,76.34,6,6.4549,6.455,3.2156,3.2155,2.5141,2.8598,0.0658,1.9509,4.3894,1.076,4.9252,0.0162,0.082,0.2877,93.0611,302.111,305.687,0.0017,98.51,15.2435,1.076,32.0432,32.0427,25.1606,25.1603
TGX201904,GAK2,B,2019-05-01T20:06:57,-149.3298,59.6928,230,34,50.45,7,6.4567,6.4556,3.2087,3.2085,2.5551,2.9072,0.1143,1.8681,4.1986,1.0761,4.9249,0.4578,0.2031,0.4655,89.014,307.361,310.904,0.167,98.5,14.5721,1.0762,31.9775,31.9767,25.1087,25.1082
TGX201904,GAK2,B,2019-05-01T20:06:59,-149.3298,59.6928,230,34,50.7,8,6.456,6.4554,3.2086,3.2085,2.5531,2.9085,0.1121,1.8799,4.1992,1.0765,4.925,0.448,0.1977,0.4649,89.0272,306.72,311.196,0.161,98.5,14.6677,1.0765,31.9769,31.9763,25.1083,25.1079
TGX201904,GAK2,B,2019-05-01T20:07:26,-149.3298,59.6928,230,34,40.5,9,6.4868,6.4877,3.2005,3.2004,2.5619,2.9155,0.1135,1.8428,4.1767,1.1449,4.9251,0.8796,0.2013,0.4864,88.55,308.307,312.253,0.593,98.5,14.3668,1.1449,31.8639,31.8622,25.0153,25.0139
TGX201904,GAK2,B,2019-05-01T20:08:03,-149.3298,59.6928,230,34,30.92,10,6.6366,6.6387,3.2088,3.2092,2.5922,2.9445,0.1376,1.7852,4.0144,1.0765,4.9251,1.4872,0.2614,0.645,85.1079,310.774,314.02,2.69,98.5,13.8998,1.0765,31.8198,31.8224,24.9615,24.9633
TGX201904,GAK2,B,2019-05-01T20:08:42,-149.3298,59.6928,230,34,21.07,11,6.4692,6.4712,3.1742,3.1741,2.5913,2.9457,0.117,1.5942,4.13,1.076,4.9253,2.1049,0.2099,0.5314,87.5603,312.403,315.436,11.4,98.51,12.351,1.076,31.599,31.5962,24.8087,24.8062
TGX201904,GAK2,B,2019-05-01T20:08:48,-149.3298,59.6928,230,34,20.04,12,6.4748,6.4759,3.174,3.1738,2.5935,2.9503,0.1202,1.5022,4.1298,1.0763,4.9254,2.1239,0.2179,0.5315,87.5561,312.5,316.151,12.0,98.51,11.6051,1.0763,31.5924,31.5895,24.8028,24.8004
TGX201904,GAK2,B,2019-05-01T20:09:15,-149.3298,59.6928,230,34,9.72,13,6.4406,6.4442,3.1533,3.1537,2.6468,3.0047,0.133,1.3213,4.09,1.0746,4.9253,2.9317,0.25,0.5703,86.7127,321.452,323.253,77.2,98.51,10.1375,1.0746,31.4014,31.4016,24.6565,24.6562
TGX201904,GAK2,B,2019-05-01T20:10:00,-149.3298,59.6928,230,34,2.76,14,6.5492,6.5474,3.1616,3.1614,2.6482,3.0169,0.0722,1.3316,4.0926,1.0951,4.9252,3.533,0.0981,0.5678,86.7672,320.152,323.818,309.0,98.51,10.221,1.0951,31.3954,31.3948,24.6382,24.638
TGX201904,GAK2,B,2019-05-01T20:10:03,-149.3298,59.6928,230,34,2.16,15,6.5514,6.5496,3.1617,3.1615,2.6492,3.0169,0.0727,1.3489,4.0886,1.0741,4.9253,3.9177,0.0993,0.5718,86.681,319.974,323.623,753.0,98.51,10.3612,1.0741,31.3953,31.3946,24.6379,24.6376
TGX201904,GAK3,B,2019-05-01T21:56:43,-149.1873,59.552,215,36,209.34,1,6.6084,6.6081,3.3149,3.3149,1.813,2.0397,0.0352,2.8859,3.8973,1.0745,0.3169,0.0098,0.0056,0.7634,82.6243,198.006,200.638,0.0,6.34,22.827,1.0745,32.9299,32.9295,25.8401,25.8398
TGX201904,GAK3,B,2019-05-01T21:58:21,-149.1873,59.552,215,36,151.22,2,6.2961,6.2956,3.2386,3.2385,2.2705,2.578,0.0366,2.3222,4.4485,1.0766,4.9238,0.0061,0.0091,0.2341,94.3145,268.444,272.106,0.0,98.48,18.2552,1.0766,32.4121,32.4114,25.4716,25.4711
TGX201904,GAK3,B,2019-05-01T21:59:57,-149.1873,59.552,215,36,125.23,3,6.3489,6.3489,3.2347,3.2346,2.3441,2.6661,0.037,2.3361,4.5145,1.0766,4.9252,0.0061,0.01,0.1752,95.7138,278.221,281.978,0.0,98.51,18.3674,1.0766,32.3315,32.3305,25.4013,25.4006
TGX201904,GAK3,B,2019-05-01T22:00:56,-149.1873,59.552,215,36,101.01,4,6.3531,6.354,3.225,3.2251,2.3664,2.6932,0.0385,2.3187,4.5031,1.1346,4.9254,0.0161,0.0137,0.1854,95.4712,281.342,285.248,0.0016,98.51,18.2265,1.1346,32.2317,32.2315,25.3221,25.3218
TGX201904,GAK3,B,2019-05-01T22:01:05,-149.1873,59.552,215,36,101.2,5,6.337,6.3381,3.2231,3.2232,2.3606,2.6872,0.0386,2.2349,4.5036,1.0761,4.9255,0.0115,0.0138,0.1849,95.4823,280.102,283.889,0.0008,98.51,17.5473,1.0761,32.2262,32.2263,25.3198,25.3197
TGX201904,GAK3,B,2019-05-01T22:01:56,-149.1873,59.552,215,36,76.59,6,6.3627,6.3623,3.2156,3.2156,2.4213,2.756,0.0452,2.1725,4.4633,1.0742,4.9253,0.2786,0.0303,0.2209,94.6279,288.906,292.793,0.0794,98.51,17.0411,1.0742,32.13,32.13,25.2407,25.2407
TGX201904,GAK3,B,2019-05-01T22:03:17,-149.1873,59.552,215,36,51.14,7,6.2975,6.2969,3.1993,3.1991,2.4334,2.7714,0.0456,2.1021,4.4189,1.0767,4.9258,1.2125,0.0314,0.2609,93.6868,289.993,294.079,1.38,98.52,16.4698,1.0767,32.0226,32.0218,25.1641,25.1636
TGX201904,GAK3,B,2019-05-01T22:03:25,-149.1873,59.552,215,36,51.03,8,6.2949,6.2948,3.199,3.1989,2.4328,2.7694,0.0453,2.0877,4.4149,1.147,4.9259,1.2029,0.0308,0.2645,93.6007,290.21,293.827,1.35,98.52,16.3536,1.147,32.0218,32.0212,25.1639,25.1634
TGX201904,GAK3,B,2019-05-01T22:04:05,-149.1873,59.552,215,36,40.02,9,6.2781,6.2779,3.1942,3.194,2.4361,2.7758,0.047,2.182,4.3932,1.1463,4.9259,1.7441,0.0349,0.2842,93.1409,290.313,295.157,4.93,98.52,17.1181,1.1463,31.9899,31.9885,25.1407,25.1397
TGX201904,GAK3,B,2019-05-01T22:04:39,-149.1873,59.552,215,36,30.46,10,6.3022,6.3018,3.1921,3.192,2.4214,2.7568,0.0468,2.0155,4.3888,1.1164,4.9259,2.1889,0.0344,0.2883,93.0474,287.755,291.782,13.9,98.52,15.7679,1.1164,31.9491,31.9484,25.1056,25.105
TGX201904,GAK3,B,2019-05-01T22:05:26,-149.1873,59.552,215,36,20.49,11,6.269,6.2687,3.1844,3.1843,2.4506,2.793,0.0543,1.9994,4.3816,1.0758,4.9263,2.6013,0.0534,0.2948,92.8958,292.228,296.224,36.0,98.52,15.6374,1.0758,31.8989,31.898,25.0701,25.0694
TGX201904,GAK3,B,2019-05-01T22:05:30,-149.1873,59.552,215,36,20.49,12,6.269,6.2686,3.1844,3.1843,2.4535,2.7935,0.0536,2.0162,4.3811,1.1472,4.9263,2.5898,0.0514,0.2953,92.8836,292.823,296.481,35.1,98.53,15.7734,1.1472,31.8989,31.8982,25.0701,25.0696
TGX201904,GAK3,B,2019-05-01T22:06:08,-149.1873,59.552,215,36,10.38,13,6.2924,6.2952,3.1798,3.1799,2.4714,2.8192,0.0584,1.8897,4.3317,1.1433,4.9262,3.0697,0.0634,0.3406,91.8363,294.568,299.172,106.0,98.52,14.7472,1.1433,31.8315,31.83,25.014,25.0125
TGX201904,GAK3,B,2019-05-01T22:07:03,-149.1873,59.552,215,36,2.28,14,6.7619,6.7615,3.1859,3.1858,2.6447,3.0163,0.0669,1.4482,4.0916,1.076,3.1849,3.8895,0.0846,0.5688,86.7444,317.514,321.537,748.0,63.7,11.1668,1.076,31.4676,31.4667,24.6681,24.6675
TGX201904,GAK3,B,2019-05-01T22:07:12,-149.1873,59.552,215,36,2.62,15,6.7643,6.763,3.1861,3.186,2.6418,3.018,0.0665,1.4921,4.0892,1.1373,3.758,3.6741,0.0838,0.5711,86.6948,316.8,322.314,428.0,75.16,11.5226,1.1373,31.4673,31.4666,24.6676,24.6672
TGX201904,GAK4,B,2019-05-01T23:57:02,-149.0478,59.4083,199,38,197.07,1,6.599,6.5984,3.325,3.3249,1.705,1.9212,0.0348,3.0848,4.1017,1.1454,0.2306,0.0098,0.0045,0.5589,86.9605,181.126,184.518,0.0,4.61,24.4399,1.1454,33.0562,33.0556,25.9409,25.9404
TGX201904,GAK4,B,2019-05-01T23:58:19,-149.0478,59.4083,199,38,151.18,2,6.506,6.5047,3.2837,3.2835,2.0523,2.3268,0.0362,2.586,4.4811,1.1464,4.9191,0.0061,0.008,0.205,95.0036,233.696,237.326,0.0,98.38,20.3945,1.1464,32.7118,32.7099,25.6814,25.68
TGX201904,GAK4,B,2019-05-01T23:59:22,-149.0478,59.4083,199,38,126.02,3,6.4478,6.4477,3.2692,3.2691,2.1489,2.4399,0.0361,2.4173,4.5227,1.0744,4.9219,0.0061,0.0078,0.168,95.8882,247.974,251.685,0.0,98.44,19.0264,1.0745,32.619,32.618,25.6156,25.6148
TGX201904,GAK4,B,2019-05-02T00:00:58,-149.0478,59.4083,199,38,102.9,4,6.3861,6.3856,3.2546,3.2545,2.2517,2.5615,0.0366,2.2769,4.5337,1.0743,4.9232,0.1386,0.0091,0.1583,96.1201,263.389,267.493,0.032,98.46,17.8878,1.0743,32.5272,32.5266,25.551,25.5506
TGX201904,GAK4,B,2019-05-02T00:01:08,-149.0478,59.4083,199,38,101.44,5,6.3808,6.3791,3.2537,3.2534,2.2531,2.5593,0.0361,2.1946,4.5363,1.0747,4.9234,0.1454,0.0078,0.1559,96.1772,263.454,267.041,0.034,98.47,17.2201,1.0748,32.5226,32.5207,25.548,25.5469
TGX201904,GAK4,B,2019-05-02T00:02:08,-149.0478,59.4083,199,38,74.0,6,6.4523,6.452,3.2478,3.2477,2.374,2.7009,0.0403,2.0694,4.5769,1.0769,4.9238,0.6396,0.0182,0.1203,97.0365,280.353,284.144,0.302,98.48,16.2046,1.0769,32.4026,32.402,25.4444,25.444
TGX201904,GAK4,B,2019-05-02T00:03:05,-149.0478,59.4083,199,38,51.39,7,6.5518,6.5514,3.2464,3.2463,2.4827,2.8322,0.0567,1.8392,4.5307,1.0758,4.9236,1.3918,0.0592,0.1609,96.0578,295.124,299.844,2.14,98.47,14.3377,1.0759,32.3033,32.3027,25.3534,25.353
TGX201904,GAK4,B,2019-05-02T00:03:12,-149.0478,59.4083,199,38,51.15,8,6.5533,6.5518,3.2465,3.2463,2.4832,2.8352,0.0575,1.8555,4.5263,1.0761,4.9237,1.3784,0.0612,0.1648,95.9638,295.282,300.155,2.07,98.47,14.4701,1.0761,32.3036,32.3023,25.3535,25.3527
TGX201904,GAK4,B,2019-05-02T00:04:00,-149.0478,59.4083,199,38,40.49,9,6.5674,6.5669,3.2454,3.2453,2.5006,2.8499,0.0694,1.8805,4.4739,1.1465,4.9237,1.8076,0.091,0.2114,94.8525,297.512,301.143,5.72,98.47,14.673,1.1465,32.2831,32.2824,25.3355,25.335
TGX201904,GAK4,B,2019-05-02T00:04:46,-149.0478,59.4083,199,38,30.82,10,6.5754,6.5749,3.2451,3.245,2.5168,2.8689,0.0814,1.9307,4.4118,1.1454,4.9234,2.2503,0.1211,0.2673,93.5362,299.333,303.83,16.0,98.47,15.0802,1.1454,32.2767,32.276,25.3294,25.3289
TGX201904,GAK4,B,2019-05-02T00:05:50,-149.0478,59.4083,199,38,19.03,11,6.7739,6.7731,3.2604,3.2602,2.5588,2.9221,0.0751,1.8203,4.3735,1.0755,4.9236,2.9142,0.1053,0.3022,92.7235,303.806,308.721,74.2,98.47,14.1845,1.0755,32.2637,32.2628,25.2935,25.293
TGX201904,GAK4,B,2019-05-02T00:06:01,-149.0478,59.4083,199,38,18.94,12,6.7918,6.7927,3.262,3.262,2.5585,2.922,0.0735,1.8207,4.3768,1.1437,4.9236,2.8844,0.1013,0.2991,92.7932,303.146,308.357,69.3,98.47,14.1882,1.1438,32.2643,32.2634,25.2917,25.2909
TGX201904,GAK4,B,2019-05-02T00:06:39,-149.0478,59.4083,199,38,9.77,13,6.8487,6.8467,3.2667,3.2665,2.5565,2.9192,0.0626,1.8086,4.3926,1.0764,4.9235,3.2893,0.0739,0.2847,93.1293,302.037,306.824,176.0,98.47,14.0898,1.0764,32.267,32.2663,25.2864,25.2861
TGX201904,GAK4,B,2019-05-02T00:07:38,-149.0478,59.4083,199,38,2.82,14,6.8599,6.8581,3.2674,3.2672,2.5585,2.9168,0.054,1.8747,4.3843,1.0761,0.0696,3.5764,0.0524,0.2923,92.9523,302.208,306.239,341.0,1.39,14.6257,1.0761,32.2671,32.2663,25.2851,25.2847
TGX201904,GAK4,B,2019-05-02T00:07:42,-149.0478,59.4083,199,38,2.54,15,6.859,6.8585,3.2673,3.2672,2.5582,2.92,0.0543,1.8635,4.3752,1.0759,0.0593,3.5557,0.0533,0.3006,92.7589,302.126,307.162,326.0,1.19,14.5354,1.076,32.2671,32.2662,25.2852,25.2844
TGX201904,GAK4I,B,2019-05-02T01:10:24,-148.9973,59.3342,193,39,2.5,1,6.9406,6.9379,3.2736,3.2735,2.5942,2.9627,0.0689,1.8252,4.3276,1.0743,0.3857,3.5156,0.0897,0.3444,91.7501,306.657,311.558,297.0,7.71,14.2242,1.0743,32.2598,32.2605,25.2686,25.2696
TGX201904,GAK4I,B,2019-05-02T01:10:25,-148.9973,59.3342,193,39,2.49,2,6.9379,6.9372,3.2734,3.2732,2.5938,2.9615,0.0689,1.8319,4.34,1.0745,2.2522,3.4974,0.0896,0.333,92.0133,306.557,311.179,285.0,45.04,14.2789,1.0745,32.2595,32.2587,25.2688,25.2682
TGX201904,GAK4I,B,2019-05-02T01:10:26,-148.9973,59.3342,193,39,2.37,3,6.9364,6.934,3.2734,3.273,2.5939,2.9602,0.069,1.7814,4.3468,1.0746,4.0336,3.5045,0.0899,0.3267,92.1565,306.629,310.841,289.0,80.67,13.8697,1.0746,32.2607,32.2589,25.2699,25.2688
TGX201904,GAK4I,B,2019-05-02T01:10:27,-148.9973,59.3342,193,39,2.25,4,6.9353,6.9327,3.2733,3.2729,2.5939,2.9597,0.0699,1.7574,4.3451,1.0749,3.1789,3.5816,0.0922,0.3283,92.1206,306.74,310.884,366.0,63.58,13.6747,1.0749,32.2616,32.2594,25.2707,25.2694
TGX201904,GAK4I,B,2019-05-02T01:10:28,-148.9973,59.3342,193,39,2.16,5,6.9349,6.9332,3.2733,3.2731,2.5944,2.9597,0.0701,1.7697,4.3337,1.0748,2.6054,3.7678,0.0927,0.3388,91.8785,306.86,311.17,568.0,52.11,13.7741,1.0748,32.2617,32.2608,25.2709,25.2704
TGX201904,GAK4I,B,2019-05-02T01:10:29,-148.9973,59.3342,193,39,2.19,6,6.9355,6.9341,3.2734,3.2732,2.5952,2.9602,0.0697,1.7714,4.3301,1.0747,3.19,3.7584,0.0919,0.3421,91.804,307.121,311.391,556.0,63.8,13.7884,1.0747,32.2617,32.2609,25.2708,25.2703
TGX201904,GAK4I,B,2019-05-02T01:10:30,-148.9973,59.3342,193,39,2.35,7,6.9373,6.9368,3.2735,3.2734,2.596,2.9609,0.07,1.7575,4.3422,1.0746,3.5747,3.5642,0.0926,0.331,92.0598,307.324,311.594,347.0,71.49,13.6757,1.0746,32.2618,32.2608,25.2706,25.27
TGX201904,GAK4I,B,2019-05-02T01:10:31,-148.9973,59.3342,193,39,2.46,8,6.9384,6.938,3.2736,3.2735,2.596,2.9614,0.0708,1.7419,4.3539,1.1333,4.9181,3.4994,0.0944,0.3202,92.3076,307.177,311.664,286.0,98.36,13.5486,1.1333,32.2618,32.2609,25.2705,25.2699
TGX201904,GAK4I,B,2019-05-02T01:10:32,-148.9973,59.3342,193,39,2.48,9,6.9381,6.9386,3.2736,3.2736,2.596,2.962,0.071,1.702,4.3585,1.1443,4.9187,3.4933,0.095,0.316,92.4043,307.0,311.728,282.0,98.37,13.225,1.1443,32.2618,32.261,25.2706,25.2698
TGX201904,GAK4I,B,2019-05-02T01:10:33,-148.9973,59.3342,193,39,2.39,10,6.9365,6.9378,3.2735,3.2735,2.5964,2.9625,0.0696,1.6766,4.3614,1.1449,4.9187,3.6111,0.0915,0.3133,92.4656,307.114,311.797,399.0,98.37,13.0189,1.1449,32.2619,32.2609,25.2708,25.2699
TGX201904,GAK4I,B,2019-05-02T01:10:34,-148.9973,59.3342,193,39,2.31,11,6.9374,6.9372,3.2735,3.2734,2.5967,2.9628,0.0695,1.7191,4.3605,1.0842,4.919,3.6247,0.0911,0.3141,92.4482,307.243,311.767,408.0,98.38,13.3643,1.0842,32.2619,32.2608,25.2707,25.2699
TGX201904,GAK4I,B,2019-05-02T01:10:34,-148.9973,59.3342,193,39,2.28,12,6.9391,6.9367,3.2736,3.2734,2.5964,2.9631,0.0701,1.7683,4.36,1.075,4.9191,3.5811,0.0927,0.3145,92.4381,307.099,311.765,362.0,98.38,13.7632,1.075,32.2614,32.261,25.2701,25.2701
TGX201904,GAK4I,B,2019-05-02T01:10:35,-148.9973,59.3342,193,39,2.26,13,6.9407,6.938,3.2738,3.2735,2.5959,2.9631,0.0706,1.7981,4.3509,1.075,3.278,3.6499,0.094,0.3229,92.2437,306.835,311.721,435.0,65.56,14.0047,1.075,32.2614,32.2611,25.2699,25.27
TGX201904,GAK4I,B,2019-05-02T01:10:36,-148.9973,59.3342,193,39,2.33,14,6.9419,6.9405,3.2739,3.2737,2.5956,2.9621,0.0696,1.7848,4.3481,1.0752,3.1726,3.639,0.0914,0.3255,92.185,306.724,311.335,428.0,63.45,13.897,1.0752,32.2621,32.2611,25.2702,25.2697
TGX201904,GAK4I,B,2019-05-02T01:10:37,-148.9973,59.3342,193,39,2.46,15,6.9425,6.9417,3.274,3.2738,2.5956,2.9611,0.0688,1.7308,4.3498,0.7065,4.1412,3.505,0.0895,0.324,92.2205,306.823,310.955,298.0,82.82,13.4588,0.7065,32.2621,32.2611,25.2702,25.2695
TGX201904,GAK5,B,2019-05-02T16:22:43,-148.9298,59.2432,167,40,166.56,1,6.5594,6.56,3.3208,3.3206,1.7172,1.9321,0.0354,3.1028,4.192,1.1028,0.1057,0.0098,0.0062,0.4718,88.8745,182.096,184.869,0.0,2.11,24.5854,1.1028,33.0629,33.06,25.9513,25.9489
TGX201904,GAK5,B,2019-05-02T16:24:36,-148.9298,59.2432,167,40,150.23,2,6.5699,6.5695,3.3017,3.3016,1.9202,2.1682,0.0348,2.7161,4.4501,1.144,0.8984,0.0098,0.0046,0.2327,94.3484,213.044,216.275,0.0,17.97,21.4494,1.144,32.8491,32.8484,25.7814,25.7808
TGX201904,GAK5,B,2019-05-02T16:25:51,-148.9298,59.2432,167,40,126.76,3,6.5227,6.5223,3.2867,3.2866,2.0362,2.3054,0.0368,2.5982,4.5045,1.139,4.8813,0.0061,0.0095,0.1841,95.5019,230.082,233.726,0.0,97.63,20.4933,1.139,32.7397,32.7397,25.7012,25.7013
TGX201904,GAK5,B,2019-05-02T16:27:13,-148.9298,59.2432,167,40,101.52,4,6.4488,6.4483,3.262,3.2619,2.224,2.5264,0.0391,2.2301,4.5575,1.083,4.8906,0.0136,0.0152,0.1374,96.6243,258.213,262.556,0.0012,97.81,17.5085,1.0831,32.5503,32.5497,25.5613,25.5609
TGX201904,GAK5,B,2019-05-02T16:28:11,-148.9298,59.2432,167,40,75.66,5,6.3774,6.377,3.2433,3.2431,2.3453,2.667,0.0398,2.1636,4.5795,1.0745,4.8965,0.283,0.0169,0.118,97.0925,276.75,280.63,0.0811,97.93,16.9683,1.0745,32.4228,32.4215,25.4698,25.4689
TGX201904,GAK5,B,2019-05-02T16:29:13,-148.9298,59.2432,167,40,49.72,6,6.4965,6.4971,3.2425,3.2425,2.448,2.7881,0.0513,2.0181,4.5585,1.0765,4.9015,0.889,0.0456,0.1364,96.6465,290.145,294.554,0.609,98.03,15.7885,1.0765,32.3138,32.313,25.3688,25.3681
TGX201904,GAK5,B,2019-05-02T16:29:18,-148.9298,59.2432,167,40,50.33,7,6.4962,6.4962,3.2425,3.2424,2.4505,2.7873,0.0518,1.9631,4.5561,1.0766,4.9018,0.8901,0.0471,0.1386,96.5957,290.787,294.356,0.61,98.04,15.3427,1.0766,32.3137,32.3132,25.3687,25.3683
TGX201904,GAK5,B,2019-05-02T16:29:59,-148.9298,59.2432,167,40,39.53,8,6.5591,6.5587,3.2468,3.2466,2.4886,2.8331,0.0582,1.8881,4.5425,1.0742,4.904,1.2579,0.063,0.1505,96.3067,295.474,299.363,1.55,98.08,14.7348,1.0742,32.3065,32.3058,25.355,25.3545
TGX201904,GAK5,B,2019-05-02T16:30:06,-148.9298,59.2432,167,40,39.78,9,6.5598,6.5591,3.2468,3.2467,2.4899,2.8351,0.0574,1.8988,4.5416,1.1432,4.9045,1.239,0.061,0.1513,96.2882,295.765,299.748,1.48,98.09,14.8215,1.1432,32.3065,32.3058,25.3549,25.3545
TGX201904,GAK5,B,2019-05-02T16:30:55,-148.9298,59.2432,167,40,30.89,10,6.5863,6.5841,3.2485,3.2483,2.5033,2.8477,0.0646,1.8754,4.5117,1.1472,4.9067,1.5231,0.0791,0.1778,95.6536,297.035,300.735,2.93,98.14,14.6318,1.1472,32.3044,32.3036,25.3499,25.3495
TGX201904,GAK5,B,2019-05-02T16:31:35,-148.9298,59.2432,167,40,20.1,11,6.6515,6.6515,3.2527,3.2526,2.5283,2.8808,0.075,1.8565,4.4657,1.1456,4.9082,2.0086,0.1049,0.2188,94.6781,299.877,303.848,9.14,98.16,14.4784,1.1456,32.294,32.2932,25.3333,25.3327
TGX201904,GAK5,B,2019-05-02T16:32:23,-148.9298,59.2432,167,40,9.55,12,6.7778,6.777,3.2599,3.2597,2.5555,2.9023,0.0719,1.8862,4.4188,1.0753,4.9092,2.4977,0.0973,0.261,93.6847,302.957,305.814,28.4,98.18,14.7191,1.0754,32.2588,32.2581,25.2892,25.2887
TGX201904,GAK5,B,2019-05-02T16:32:26,-148.9298,59.2432,167,40,10.75,13,6.7783,6.7782,3.2599,3.2598,2.5558,2.9004,0.0694,1.8462,4.4187,1.0759,4.9097,2.4338,0.091,0.2611,93.682,302.663,304.913,24.5,98.19,14.3943,1.076,32.2586,32.2575,25.289,25.2882
TGX201904,GAK5,B,2019-05-02T16:33:17,-148.9298,59.2432,167,40,2.56,14,6.7792,6.7785,3.2594,3.2594,2.5572,2.9046,0.0701,1.8373,4.3984,1.1421,4.9111,2.963,0.0929,0.2795,93.2508,302.592,305.583,83.3,98.22,14.3224,1.1421,32.2559,32.2567,25.2868,25.2874
TGX201904,GAK5,B,2019-05-02T17:56:40,-148.9305,59.2437,168,41,76.23,1,6.4787,6.4791,3.2466,3.2465,2.4058,2.7331,0.0441,2.0863,4.5666,1.1449,4.9124,0.4085,0.0276,0.1293,96.8197,284.912,288.286,0.139,98.25,16.3416,1.145,32.3634,32.3623,25.4101,25.4092
TGX201904,GAK5,B,2019-05-02T17:57:37,-148.9305,59.2437,168,41,51.04,2,6.6486,6.6482,3.2557,3.2556,2.4991,2.8503,0.0584,1.846,4.5372,1.1335,4.9143,1.148,0.0634,0.1551,96.1957,296.586,300.982,1.18,98.29,14.3933,1.1335,32.3145,32.3138,25.3499,25.3494
