Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202010S,GAK11,B,2020-07-07T02:54:56,-148.0725,58.3882,1412.0,20,252.75,8,4.5229,4.5224,3.2217,3.2219,0.0116,4.1408,0.8026,0.8907,4.6109,0.0106,5.0,-0.0579,0.0657,98.3707,0.0,54.879,57.967,17.51,18.496,100.0,34.16,33.9202,33.9227,26.8722,26.8742
SKQ202010S,GAK11,B,2020-07-07T02:57:13,-148.0725,58.3882,1412.0,20,202.87,9,4.4518,4.4455,3.2032,3.2028,0.0112,4.1172,0.9353,1.0778,4.6204,0.0101,5.0,-0.0663,0.0575,98.5738,0.0,79.965,84.529,25.449,26.898,100.0,33.9684,33.8026,33.8041,26.7865,26.7883
SKQ202010S,GAK11,B,2020-07-07T02:57:25,-148.0725,58.3882,1412.0,20,202.5,10,4.4617,4.4631,3.2041,3.2044,0.0113,4.0965,0.9358,1.0779,4.6207,0.0119,5.0,-0.0639,0.0572,98.5797,0.0004,80.018,84.387,25.472,26.864,100.0,33.8005,33.8028,33.805,26.7855,26.7872
SKQ202010S,GAK11,B,2020-07-07T03:00:18,-148.0725,58.3882,1412.0,20,151.75,11,5.1602,5.1613,3.2541,3.2544,0.0112,3.7554,1.0987,1.3066,4.6174,0.0342,5.0,-0.0663,0.0601,98.51,0.0061,108.487,114.476,35.086,37.024,100.0,31.0345,33.6994,33.7015,26.6259,26.6274
SKQ202010S,GAK11,B,2020-07-07T03:02:10,-148.0725,58.3882,1412.0,20,126.28,12,5.0167,5.0181,3.2195,3.2199,0.0125,3.5154,1.2576,1.5323,4.6178,0.1495,5.0,-0.0358,0.0597,98.519,0.0452,138.367,146.142,44.517,47.021,100.0,29.0876,33.459,33.4617,26.4517,26.4537
SKQ202010S,GAK11,B,2020-07-07T03:04:08,-148.0725,58.3882,1412.0,20,100.51,13,4.6794,4.6845,3.1492,3.1504,0.0124,2.9565,1.6272,2.047,4.6188,0.4152,4.9201,-0.0388,0.0588,98.5398,0.187,209.623,220.186,66.672,70.045,98.4,24.5554,32.996,33.0048,26.1218,26.1282
SKQ202010S,GAK11,B,2020-07-07T03:04:20,-148.0725,58.3882,1412.0,20,100.86,14,4.6758,4.6777,3.1486,3.1491,0.0128,2.9359,1.6289,2.052,4.619,0.4188,5.0,-0.0292,0.0586,98.5435,0.189,209.875,221.122,66.745,70.327,100.0,24.3878,32.9923,32.9964,26.1193,26.1223
SKQ202010S,GAK11,B,2020-07-07T03:06:47,-148.0725,58.3882,1412.0,20,75.79,15,4.6954,4.6948,3.1113,3.1115,0.0301,1.9057,2.0679,2.6713,4.6004,0.7876,5.0,0.3858,0.0748,98.1473,0.607,292.412,308.307,92.732,97.773,100.0,16.0331,32.5533,32.5563,25.7689,25.7713
SKQ202010S,GAK11,B,2020-07-07T03:09:04,-148.0725,58.3882,1412.0,20,50.64,16,5.3189,5.3264,3.1592,3.16,0.0681,1.8475,2.1191,2.7444,4.5303,1.3486,5.0,1.299,0.1362,96.651,2.53,296.473,312.906,95.391,100.697,100.0,15.5608,32.5076,32.5095,25.6639,25.6645
SKQ202010S,GAK11,B,2020-07-07T03:10:44,-148.0725,58.3882,1412.0,20,40.14,17,5.8255,5.8335,3.2004,3.2012,0.0757,1.8107,2.1554,2.7947,4.5168,1.6876,5.0,1.4814,0.1483,96.3618,5.67,298.561,315.244,97.201,102.653,100.0,15.2627,32.4894,32.4912,25.5903,25.5908
SKQ202010S,GAK11,B,2020-07-07T03:10:55,-148.0725,58.3882,1412.0,20,40.28,18,5.8179,5.8202,3.1998,3.2001,0.0766,1.7944,2.1538,2.7941,4.5085,1.6855,5.0,1.503,0.1556,96.1852,5.65,298.304,315.199,97.1,102.607,100.0,15.1302,32.4897,32.4918,25.5914,25.5928
SKQ202010S,GAK11,B,2020-07-07T03:12:39,-148.0725,58.3882,1412.0,20,37.42,19,5.9418,5.9395,3.2101,3.21,0.0838,1.782,2.1673,2.8117,4.5122,1.8083,5.0,1.6764,0.1523,96.264,7.53,300.43,316.413,98.075,103.289,100.0,15.0297,32.4879,32.4897,25.5751,25.5768
SKQ202010S,GAK11,B,2020-07-07T03:14:30,-148.0725,58.3882,1412.0,20,30.29,20,6.5271,6.5292,3.2589,3.2593,0.0859,1.6629,2.2358,2.911,4.4795,2.0655,5.0,1.7249,0.1814,95.5663,13.7,306.763,325.121,101.504,107.585,100.0,14.0637,32.475,32.4773,25.492,25.4935
SKQ202010S,GAK11,B,2020-07-07T03:16:14,-148.0725,58.3882,1412.0,20,20.33,21,8.5844,8.6267,3.4344,3.4378,0.0637,1.473,2.2867,2.9821,4.4907,2.4212,5.0,1.1932,0.1714,95.8061,31.3,299.207,317.247,103.706,110.059,100.0,12.5236,32.4456,32.4422,25.182,25.1729
SKQ202010S,GAK11,B,2020-07-07T03:17:56,-148.0725,58.3882,1412.0,20,9.84,22,12.1883,12.1981,3.7484,3.7497,0.0556,1.3964,2.2223,2.8825,4.4646,2.8255,5.0,0.9988,0.1947,95.2494,79.5,265.257,281.277,99.306,105.328,100.0,11.9026,32.3881,32.3918,24.526,24.527
SKQ202010S,GAK11,B,2020-07-07T03:19:41,-148.0725,58.3882,1412.0,20,3.27,23,12.94,12.9401,3.8135,3.8137,0.0522,1.3709,2.2091,2.8597,4.4059,3.1703,5.0,0.9157,0.2477,93.9961,176.0,258.321,273.715,98.207,104.062,100.0,11.6959,32.3646,32.3667,24.3637,24.3653
SKQ202010S,GAK11,B,2020-07-07T03:19:52,-148.0725,58.3882,1412.0,20,2.98,24,12.9792,13.0042,3.8169,3.8192,0.0514,1.352,2.2081,2.8608,4.3912,3.1993,5.0,0.8984,0.261,93.684,188.0,258.11,273.507,98.205,104.117,100.0,11.5427,32.363,32.3637,24.3548,24.3504
SKQ202010S,GAK12,B,2020-07-07T05:59:12,-147.937,58.2443,2131.0,21,1520.04,1,2.2558,2.2567,3.1284,3.1286,0.0113,4.1386,0.6401,0.6619,4.6303,0.012,5.0,-0.0639,0.0488,98.786,0.0003,29.608,31.084,8.979,9.427,100.0,34.1422,34.5216,34.5239,27.5678,27.5695
SKQ202010S,GAK12,B,2020-07-07T06:10:01,-147.937,58.2443,2131.0,21,1011.56,2,3.0329,3.0337,3.1624,3.1626,0.0119,4.1387,0.5737,0.5682,4.6337,0.0185,5.0,-0.0514,0.046,98.8572,0.002,12.381,13.026,3.823,4.023,100.0,34.1428,34.3715,34.3737,27.3803,27.3821
SKQ202010S,GAK12,B,2020-07-07T06:10:13,-147.937,58.2443,2131.0,21,1011.91,3,3.0331,3.0341,3.1624,3.1627,0.0114,4.1388,0.5738,0.5682,4.6336,0.0374,5.0,-0.0621,0.0461,98.8556,0.0072,12.42,13.022,3.835,4.022,100.0,34.1434,34.3714,34.3736,27.3803,27.3819
SKQ202010S,GAK12,B,2020-07-07T06:16:45,-147.937,58.2443,2131.0,21,758.5,4,3.4234,3.4242,3.1774,3.1777,0.0115,4.1392,0.5835,0.5819,4.6322,0.0251,5.0,-0.0603,0.0473,98.8248,0.0037,13.905,14.666,4.332,4.569,100.0,34.1471,34.2726,34.2749,27.2649,27.2667
SKQ202010S,GAK12,B,2020-07-07T06:23:36,-147.937,58.2443,2131.0,21,505.6,5,3.9051,3.9062,3.1959,3.1962,0.012,4.0821,0.6203,0.6337,4.6316,0.0158,5.0,-0.049,0.0478,98.812,0.0013,20.669,21.819,6.508,6.87,100.0,33.6839,34.1225,34.1248,27.0978,27.0995
SKQ202010S,GAK12,B,2020-07-07T06:23:47,-147.937,58.2443,2131.0,21,505.9,6,3.9059,3.9064,3.196,3.1962,0.0114,4.0822,0.6203,0.6336,4.6327,0.0226,5.0,-0.0615,0.0468,98.8354,0.003,20.748,21.912,6.532,6.899,100.0,33.6847,34.1223,34.1246,27.0976,27.0993
SKQ202010S,GAK12,B,2020-07-07T06:29:21,-147.937,58.2443,2131.0,21,303.31,7,4.2061,4.2069,3.1985,3.1988,0.0113,4.1409,0.7275,0.7846,4.6248,0.0121,5.0,-0.0639,0.0537,98.6663,0.0003,40.939,43.253,12.966,13.699,100.0,34.1606,33.9472,33.9493,26.9273,26.929
SKQ202010S,GAK12,B,2020-07-07T06:31:54,-147.937,58.2443,2131.0,21,251.93,8,4.2007,4.2015,3.1893,3.1896,0.0118,4.1418,0.8074,0.8984,4.6223,0.0173,5.0,-0.0532,0.0558,98.6137,0.0015,56.197,59.489,17.786,18.829,100.0,34.1679,33.8708,33.8734,26.8672,26.8692
SKQ202010S,GAK12,B,2020-07-07T06:34:26,-147.937,58.2443,2131.0,21,201.7,9,4.3102,4.3112,3.1919,3.1922,0.0114,4.1419,0.9002,1.0282,4.6212,0.0116,5.0,-0.0621,0.0568,98.5903,0.0002,73.456,77.625,23.3,24.624,100.0,34.1693,33.8153,33.8178,26.8116,26.8135
SKQ202010S,GAK12,B,2020-07-07T06:34:36,-147.937,58.2443,2131.0,21,202.01,10,4.3143,4.3098,3.1923,3.192,0.0113,4.1417,0.8998,1.0268,4.6205,0.0106,5.0,-0.0645,0.0574,98.5754,0.0,73.325,77.306,23.261,24.522,100.0,34.1675,33.8157,33.8171,26.8115,26.8131
SKQ202010S,GAK12,B,2020-07-07T06:37:16,-147.937,58.2443,2131.0,21,151.66,11,4.9394,4.9401,3.2359,3.2362,0.0113,3.8661,1.078,1.2774,4.619,0.0113,5.0,-0.0657,0.0587,98.5435,0.0001,105.207,110.978,33.851,35.709,100.0,31.9322,33.7132,33.7155,26.6619,26.6637
SKQ202010S,GAK12,B,2020-07-07T06:39:14,-147.937,58.2443,2131.0,21,126.54,12,5.2092,5.2096,3.2434,3.2436,0.0114,3.6176,1.2122,1.4669,4.6195,0.0103,5.0,-0.0633,0.0583,98.5536,0.0,128.894,136.086,41.684,44.011,100.0,29.9168,33.5404,33.5426,26.4942,26.4959
SKQ202010S,GAK12,B,2020-07-07T06:41:12,-147.937,58.2443,2131.0,21,100.59,13,4.5584,4.5603,3.1422,3.1428,0.0125,3.028,1.5764,1.9782,4.6168,0.0111,5.0,-0.0364,0.0606,98.4967,0.0001,201.049,211.531,63.779,67.11,100.0,25.1349,33.0351,33.0406,26.1658,26.1699
SKQ202010S,GAK12,B,2020-07-07T06:41:20,-147.937,58.2443,2131.0,21,101.04,14,4.5615,4.5621,3.1437,3.1438,0.012,2.9763,1.578,1.9811,4.6178,0.0109,5.0,-0.0472,0.0597,98.5185,0.0001,200.563,211.823,63.637,67.211,100.0,24.7156,33.0503,33.0505,26.1775,26.1776
SKQ202010S,GAK12,B,2020-07-07T06:43:32,-147.937,58.2443,2131.0,21,76.2,15,4.6234,4.6245,3.1043,3.1046,0.0314,2.0782,2.0607,2.661,4.5927,0.0128,4.9183,0.4181,0.0815,97.983,0.0004,292.12,307.828,92.473,97.449,98.37,17.4326,32.5434,32.5454,25.7687,25.7702
SKQ202010S,GAK12,B,2020-07-07T06:45:52,-147.937,58.2443,2131.0,21,50.88,16,5.3517,5.3573,3.1594,3.16,0.0652,1.8486,2.1247,2.7548,4.5225,0.0929,5.0,1.2291,0.1431,96.4851,0.0248,297.274,314.13,95.702,101.143,100.0,15.5703,32.4777,32.4798,25.6365,25.6375
SKQ202010S,GAK12,B,2020-07-07T06:46:00,-147.937,58.2443,2131.0,21,50.86,17,5.3518,5.353,3.1594,3.1596,0.0676,1.8027,2.1262,2.7568,4.5254,0.0801,5.0,1.2853,0.1406,96.5463,0.0205,297.795,314.328,95.87,101.196,100.0,15.1983,32.478,32.4798,25.6368,25.638
SKQ202010S,GAK12,B,2020-07-07T06:47:52,-147.937,58.2443,2131.0,21,40.63,18,5.8226,5.821,3.1979,3.198,0.089,1.7367,2.1845,2.8381,4.4805,0.1963,5.0,1.8002,0.1806,95.5871,0.0643,304.021,321.477,98.953,104.633,100.0,14.6627,32.4638,32.4668,25.5704,25.5729
SKQ202010S,GAK12,B,2020-07-07T06:49:41,-147.937,58.2443,2131.0,21,29.89,19,7.1964,7.2052,3.3132,3.314,0.0676,1.466,2.2843,2.9783,4.492,0.4209,5.0,1.2859,0.1702,95.8338,0.191,310.583,328.476,104.33,110.364,100.0,12.4675,32.437,32.4385,25.3739,25.3739
SKQ202010S,GAK12,B,2020-07-07T06:51:32,-147.937,58.2443,2131.0,21,20.55,20,9.286,9.288,3.4919,3.4923,0.0596,1.2692,2.2853,2.9792,4.4866,0.6332,5.0,1.0939,0.1751,95.7184,0.389,294.314,312.206,103.571,109.873,100.0,10.871,32.403,32.4048,25.0403,25.0414
SKQ202010S,GAK12,B,2020-07-07T06:53:21,-147.937,58.2443,2131.0,21,10.03,21,12.5512,12.4018,3.7791,3.7651,0.0462,1.1877,2.1924,2.8412,4.488,0.8652,5.0,0.7728,0.1737,95.7487,0.75,257.472,274.51,97.107,103.205,100.0,10.2105,32.3685,32.3641,24.4419,24.467
SKQ202010S,GAK12,B,2020-07-07T06:55:22,-147.937,58.2443,2131.0,21,2.86,22,12.8595,12.8587,3.8051,3.8052,0.0399,1.1132,2.1938,2.847,4.4871,1.122,5.0,0.6214,0.1746,95.729,1.46,256.767,272.654,97.448,103.478,100.0,9.6057,32.3542,32.356,24.3714,24.3729
SKQ202010S,GAK12,B,2020-07-07T06:55:32,-147.937,58.2443,2131.0,21,2.91,23,12.8604,12.8579,3.8052,3.8052,0.042,1.1095,2.1978,2.8493,4.4895,1.138,5.0,0.6711,0.1725,95.7801,1.52,257.245,273.56,97.632,103.82,100.0,9.5764,32.3542,32.3561,24.3712,24.3731
SKQ202010S,GAK15,B,2020-07-07T17:26:03,-147.5,57.791,4523.0,22,55.72,1,4.9169,4.9173,3.1244,3.1246,0.058,1.8953,2.0791,2.6929,4.5423,1.8817,5.0,1.0568,0.1257,96.9063,8.94,291.983,309.268,93.048,98.559,100.0,15.9486,32.4979,32.5003,25.7011,25.7029
SKQ202010S,GAK15,B,2020-07-07T17:27:59,-147.5,57.791,4523.0,22,50.52,2,4.9819,5.0028,3.1294,3.1312,0.0646,1.7888,2.0879,2.7036,4.5376,1.9243,5.0,1.2129,0.1298,96.8063,9.87,292.846,309.366,93.465,98.787,100.0,15.0855,32.4944,32.495,25.6912,25.6893
SKQ202010S,GAK15,B,2020-07-07T17:29:37,-147.5,57.791,4523.0,22,45.67,3,5.3489,5.3558,3.1586,3.1594,0.0877,1.7501,2.13,2.7638,4.4993,2.0792,5.0,1.7697,0.1638,95.9891,14.2,297.809,315.014,95.865,101.421,100.0,14.7713,32.4748,32.4763,25.6345,25.6349
SKQ202010S,GAK15,B,2020-07-07T17:31:37,-147.5,57.791,4523.0,22,40.61,4,5.7125,5.7114,3.1877,3.1878,0.0884,1.5693,2.1801,2.8301,4.4925,2.2639,5.0,1.7847,0.1698,95.8444,21.7,303.719,320.696,98.594,104.104,100.0,13.3045,32.4549,32.4571,25.5765,25.5783
SKQ202010S,GAK15,B,2020-07-07T17:33:05,-147.5,57.791,4523.0,22,36.55,5,6.1295,6.1294,3.2217,3.2218,0.0738,1.5288,2.2271,2.9027,4.4957,2.4311,5.0,1.4348,0.1669,95.9136,32.0,308.687,327.174,101.175,107.236,100.0,12.9763,32.4383,32.4402,25.513,25.5144
SKQ202010S,GAK15,B,2020-07-07T17:34:49,-147.5,57.791,4523.0,22,30.06,6,7.0984,7.0998,3.3021,3.3024,0.0546,1.4572,2.2892,2.9882,4.4923,2.6815,5.0,0.9755,0.17,95.8391,57.0,312.47,330.29,104.707,110.684,100.0,12.3959,32.409,32.4109,25.365,25.3664
SKQ202010S,GAK15,B,2020-07-07T17:36:16,-147.5,57.791,4523.0,22,28.28,7,8.2676,8.2949,3.4033,3.4058,0.0521,1.3305,2.3097,3.0204,4.47,2.7331,5.0,0.9145,0.1899,95.3643,64.2,305.806,324.788,105.218,111.818,100.0,11.3683,32.4065,32.4079,25.1985,25.1956
SKQ202010S,GAK15,B,2020-07-07T17:38:28,-147.5,57.791,4523.0,22,20.19,8,10.7181,10.7713,3.6151,3.6202,0.0446,1.1846,2.2664,2.9498,4.4688,3.031,5.0,0.7338,0.1909,95.3387,128.0,281.443,298.157,102.134,108.326,100.0,10.1851,32.3669,32.3705,24.7749,24.7685
SKQ202010S,GAK15,B,2020-07-07T17:40:07,-147.5,57.791,4523.0,22,14.54,9,11.6246,11.6207,3.6937,3.6936,0.0413,1.167,2.2369,2.9108,4.4676,3.2429,5.0,0.6549,0.192,95.3142,208.0,270.732,287.84,100.139,106.46,100.0,10.042,32.3466,32.3488,24.5981,24.6005
SKQ202010S,GAK15,B,2020-07-07T17:42:08,-147.5,57.791,4523.0,22,9.92,10,12.1375,12.1144,3.739,3.737,0.0346,1.1083,2.2264,2.9009,4.4707,3.43,5.0,0.4935,0.1892,95.3792,320.0,266.196,283.727,99.52,106.024,100.0,9.5663,32.3415,32.3428,24.4993,24.5047
SKQ202010S,GAK15,B,2020-07-07T17:42:26,-147.5,57.791,4523.0,22,9.95,11,12.1776,12.1749,3.7429,3.7428,0.0352,1.1458,2.2245,2.8926,4.4659,3.434,5.0,0.5096,0.1935,95.2776,323.0,265.589,282.151,99.378,105.57,100.0,9.8706,32.3448,32.3457,24.4944,24.4956
SKQ202010S,GAK15,B,2020-07-07T17:43:53,-147.5,57.791,4523.0,22,7.95,12,12.7978,12.8015,3.7983,3.7989,0.0289,1.0955,2.2076,2.8685,4.4778,3.5131,5.0,0.3571,0.1829,95.5307,388.0,258.845,275.743,98.103,104.517,100.0,9.4624,32.3409,32.3426,24.373,24.3736
SKQ202010S,GAK15,B,2020-07-07T17:43:59,-147.5,57.791,4523.0,22,8.09,13,12.7644,12.7631,3.7962,3.7962,0.0251,1.142,2.2097,2.8677,4.475,3.5153,5.0,0.268,0.1854,95.4706,390.0,259.829,276.11,98.414,104.579,100.0,9.8399,32.3493,32.3505,24.386,24.3872
SKQ202010S,GAK15,B,2020-07-07T17:46:10,-147.5,57.791,4523.0,22,2.92,14,12.8697,12.8693,3.8034,3.8036,0.0228,1.1242,2.208,2.8691,4.4509,3.7973,5.0,0.21,0.207,94.9569,747.0,258.383,275.429,98.065,104.535,100.0,9.6952,32.3293,32.3312,24.3501,24.3516
SKQ202010S,GAK15,B,2020-07-07T17:46:19,-147.5,57.791,4523.0,22,2.57,15,12.8815,12.8806,3.8041,3.8043,0.0217,1.1397,2.2071,2.8704,4.45,3.905,5.0,0.1831,0.2077,94.9383,1040.0,258.227,275.402,98.028,104.547,100.0,9.8207,32.3262,32.3283,24.3454,24.3472
SKQ202010S,GAK15,B,2020-07-07T19:53:10,-147.5037,57.7917,4437.0,23,1519.74,1,2.2471,2.2498,3.1278,3.1281,0.0112,4.1383,0.6375,0.6581,4.6325,0.0101,5.0,-0.0663,0.047,98.8312,0.0,28.78,30.482,8.726,9.243,100.0,34.1398,34.5236,34.5253,27.5701,27.5712
SKQ202010S,GAK15,B,2020-07-07T20:03:35,-147.5037,57.7917,4437.0,23,1011.95,2,2.9591,2.9607,3.157,3.1573,0.0114,4.1384,0.5762,0.5714,4.63,0.0101,5.0,-0.0633,0.0491,98.7786,0.0,12.881,13.612,3.971,4.197,100.0,34.1406,34.3841,34.3862,27.3972,27.3986
SKQ202010S,GAK15,B,2020-07-07T20:09:47,-147.5037,57.7917,4437.0,23,758.65,3,3.4599,3.4621,3.1804,3.1807,0.0119,4.1393,0.5818,0.5797,4.6325,0.0101,5.0,-0.0514,0.047,98.8317,0.0,13.546,14.286,4.224,4.455,100.0,34.1481,34.2701,34.2718,27.2594,27.2605
SKQ202010S,GAK15,B,2020-07-07T20:09:58,-147.5037,57.7917,4437.0,23,758.29,4,3.4554,3.4626,3.1801,3.1808,0.0118,4.1393,0.5819,0.58,4.6312,0.0132,5.0,-0.0532,0.0481,98.8046,0.0006,13.514,14.384,4.214,4.485,100.0,34.1481,34.2718,34.2719,27.2612,27.2605
SKQ202010S,GAK15,B,2020-07-07T20:16:16,-147.5037,57.7917,4437.0,23,505.27,5,3.9183,3.9192,3.198,3.1982,0.0119,4.1401,0.6188,0.6317,4.6326,0.0112,5.0,-0.0496,0.047,98.8328,0.0002,20.429,21.586,6.435,6.799,100.0,34.1543,34.1329,34.1351,27.1047,27.1064
SKQ202010S,GAK15,B,2020-07-07T20:16:27,-147.5037,57.7917,4437.0,23,505.4,6,3.9173,3.9183,3.1979,3.1982,0.0114,4.1402,0.6186,0.6318,4.6324,0.0125,5.0,-0.0633,0.0471,98.8285,0.0005,20.302,21.567,6.394,6.793,100.0,34.1554,34.133,34.1352,27.1049,27.1065
SKQ202010S,GAK15,B,2020-07-07T20:21:56,-147.5037,57.7917,4437.0,23,302.81,7,4.2443,4.2453,3.2017,3.202,0.0113,4.1,0.7342,0.7944,4.6227,0.01,5.0,-0.0645,0.0555,98.6222,0.0,42.259,44.609,13.397,14.142,100.0,33.8294,33.9461,33.9482,26.9225,26.9241
SKQ202010S,GAK15,B,2020-07-07T20:24:33,-147.5037,57.7917,4437.0,23,252.54,8,4.1575,4.1588,3.1872,3.1874,0.0119,4.1404,0.7781,0.8569,4.6211,0.013,5.0,-0.0502,0.0568,98.5892,0.0005,50.573,53.551,15.992,16.934,100.0,34.1564,33.8902,33.8919,26.8871,26.8883
SKQ202010S,GAK15,B,2020-07-07T20:24:44,-147.5037,57.7917,4437.0,23,252.27,9,4.1575,4.1588,3.1871,3.1874,0.0113,4.1415,0.7788,0.8566,4.6227,0.0104,5.0,-0.0639,0.0555,98.6217,0.0,50.785,53.57,16.059,16.941,100.0,34.1661,33.89,33.8918,26.8869,26.8882
SKQ202010S,GAK15,B,2020-07-07T20:27:37,-147.5037,57.7917,4437.0,23,202.39,10,4.2522,4.2532,3.1887,3.1889,0.0114,4.142,0.8619,0.9738,4.6201,0.0112,5.0,-0.0615,0.0577,98.5669,0.0002,66.24,69.696,20.985,22.081,100.0,34.1699,33.8368,33.8388,26.8348,26.8363
SKQ202010S,GAK15,B,2020-07-07T20:27:48,-147.5037,57.7917,4437.0,23,202.17,11,4.2552,4.2559,3.1889,3.1891,0.0114,4.1418,0.8626,0.9756,4.6202,0.0146,5.0,-0.0615,0.0577,98.5679,0.0009,66.538,70.189,21.081,22.239,100.0,34.1683,33.8364,33.8386,26.8342,26.8358
SKQ202010S,GAK15,B,2020-07-07T20:30:18,-147.5037,57.7917,4437.0,23,151.96,12,4.3327,4.335,3.1867,3.1871,0.0113,4.0105,0.9798,1.1408,4.6192,0.1282,4.9975,-0.0645,0.0585,98.5483,0.0372,88.154,93.26,27.966,29.587,99.95,33.1031,33.7571,33.7593,26.763,26.7645
SKQ202010S,GAK15,B,2020-07-07T20:30:29,-147.5037,57.7917,4437.0,23,152.28,13,4.3277,4.3278,3.1863,3.1865,0.0113,4.0633,0.9793,1.1396,4.6199,0.1652,5.0,-0.0645,0.0579,98.5632,0.0515,87.89,92.862,27.879,29.456,100.0,33.5317,33.7583,33.7605,26.7645,26.7662
SKQ202010S,GAK15,B,2020-07-07T20:32:47,-147.5037,57.7917,4437.0,23,126.02,14,4.3803,4.3826,3.1756,3.1761,0.0124,3.8253,1.1264,1.3552,4.6167,0.4228,5.0,-0.0376,0.0607,98.4951,0.192,117.543,125.757,37.285,39.894,100.0,31.601,33.5927,33.5959,26.6273,26.6297
SKQ202010S,GAK15,B,2020-07-07T20:34:54,-147.5037,57.7917,4437.0,23,101.06,15,4.7381,4.7326,3.1707,3.1704,0.0131,3.2149,1.4677,1.8277,4.6209,0.8137,5.0,-0.0203,0.057,98.5839,0.652,178.316,189.397,56.876,60.403,100.0,26.651,33.1869,33.1889,26.2669,26.2691
SKQ202010S,GAK15,B,2020-07-07T20:35:06,-147.5037,57.7917,4437.0,23,100.86,16,4.7446,4.7411,3.1708,3.1712,0.014,3.2025,1.4701,1.829,4.6212,0.8149,5.0,-0.0011,0.0567,98.5908,0.654,179.272,189.423,57.187,60.424,100.0,26.5502,33.1822,33.1893,26.2625,26.2684
SKQ202010S,GAK15,B,2020-07-07T20:37:21,-147.5037,57.7917,4437.0,23,75.65,17,4.707,4.7111,3.1224,3.123,0.0239,2.3349,1.9034,2.4445,4.6109,1.3204,5.0,0.2375,0.0658,98.3702,2.37,260.95,276.224,82.85,87.71,100.0,19.5137,32.6714,32.6741,25.8614,25.8631
SKQ202010S,GAK15,B,2020-07-07T20:39:32,-147.5037,57.7917,4437.0,23,50.41,18,5.2734,5.2725,3.1529,3.153,0.0747,1.8577,2.122,2.7506,4.523,2.0372,5.0,1.4569,0.1427,96.4953,12.8,297.413,314.024,95.571,100.909,100.0,15.6443,32.4804,32.4826,25.6476,25.6494
SKQ202010S,GAK15,B,2020-07-07T20:41:14,-147.5037,57.7917,4437.0,23,40.48,19,6.0111,6.0133,3.2124,3.2128,0.084,1.6356,2.2232,2.8943,4.4774,2.4168,5.0,1.6806,0.1833,95.5216,30.9,308.807,327.339,100.942,107.006,100.0,13.8431,32.4464,32.4478,25.5338,25.5347
SKQ202010S,GAK15,B,2020-07-07T20:42:57,-147.5037,57.7917,4437.0,23,30.52,20,6.6,6.6017,3.2607,3.261,0.0594,1.4621,2.2848,2.9807,4.4739,2.7961,5.0,1.0903,0.1864,95.4472,74.3,315.536,334.091,104.544,110.698,100.0,12.4359,32.4261,32.4279,25.444,25.4452
SKQ202010S,GAK15,B,2020-07-07T20:44:44,-147.5037,57.7917,4437.0,23,20.1,21,10.2212,10.2357,3.5705,3.5717,0.0436,1.2902,2.2927,2.9914,4.4496,3.2065,5.0,0.7093,0.2082,94.9288,191.0,289.31,307.008,103.872,110.26,100.0,11.0417,32.3621,32.3618,24.8559,24.8532
SKQ202010S,GAK15,B,2020-07-07T20:46:29,-147.5037,57.7917,4437.0,23,10.17,22,12.303,12.302,3.7544,3.7546,0.029,1.2214,2.2197,2.8849,4.4783,3.6,5.0,0.3595,0.1824,95.5418,474.0,264.144,281.034,99.097,105.433,100.0,10.4838,32.347,32.3495,24.4725,24.4746
SKQ202010S,GAK15,B,2020-07-07T20:46:39,-147.5037,57.7917,4437.0,23,10.24,23,12.2506,12.2588,3.7499,3.7509,0.0277,1.1843,2.2164,2.8823,4.4765,3.6013,5.0,0.3272,0.184,95.503,475.0,263.916,280.828,98.905,105.263,100.0,10.183,32.3485,32.3512,24.4835,24.4841
SKQ202010S,GAK15,B,2020-07-07T20:48:36,-147.5037,57.7917,4437.0,23,3.2,24,12.8233,12.8379,3.7996,3.801,0.0227,1.1506,2.2165,2.879,4.4462,3.9864,5.0,0.2076,0.2113,94.8554,1160.0,260.191,276.966,98.659,105.053,100.0,9.9096,32.333,32.334,24.362,24.3599
SKQ202010S,GAK14,B,2020-07-07T23:12:44,-147.6495,57.9432,3060.0,24,1518.7,1,2.1855,2.1866,3.1233,3.1236,0.0113,4.1389,0.6496,0.6752,4.635,0.0148,5.0,-0.0651,0.0448,98.8854,0.0009,31.802,33.582,9.629,10.168,100.0,34.144,34.5356,34.5377,27.5848,27.5863
