Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],Altimeter_[m],SUNA,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202207S,GAK1,B,2022-05-01T19:39:07,-149.4743,59.8442,268,45,13.27,9,4.7227,4.7187,2.9797,2.9791,0.0699,4.3529,2.8792,4.7264,3.0653,2.931,0.0805,1.1485,1.3828,0.3265,92.161,89.984,325.619,344.067,94.53,-0.8829,121.8184,31.0398,31.0367,24.566,24.5639
SKQ202207S,GAK1,B,2022-05-01T19:40:36,-149.4743,59.8442,268,45,9.48,10,4.7383,4.7382,2.9803,2.9801,0.0632,4.3433,3.2386,5.0,3.073,2.9345,0.0806,1.0826,1.2275,0.3353,91.9589,206.74,326.286,344.477,100.0,-0.8813,121.8194,31.0343,31.0315,24.56,24.5578
SKQ202207S,GAK1,B,2022-05-01T19:40:50,-149.4743,59.8442,268,45,9.79,11,4.7188,4.7208,2.9788,2.9787,0.0609,4.3282,3.0152,5.0,3.0667,2.9314,0.0804,1.0832,1.1748,0.3493,91.6391,123.13,325.236,343.919,100.0,-0.8841,121.8196,31.0351,31.032,24.5627,24.56
SKQ202207S,GAK1,B,2022-05-01T19:41:02,-149.4743,59.8442,268,45,9.81,12,4.7598,4.7474,2.9818,2.9809,0.0911,4.3407,2.9543,5.0,3.0745,2.936,0.0805,1.0837,1.8693,0.3378,91.9034,107.01,327.283,344.924,100.0,-0.8822,121.8197,31.0312,31.0316,24.5554,24.557
SKQ202207S,GAK1,B,2022-05-01T19:42:05,-149.4743,59.8442,268,45,7.28,13,4.8078,4.8099,2.9855,2.9854,0.0786,4.2834,3.2765,5.0,3.0969,2.9553,0.0804,1.0832,1.5822,0.3909,90.6897,225.36,328.343,346.599,100.0,-0.8844,121.8205,31.0299,31.0267,24.5494,24.5466
SKQ202207S,GAK1,B,2022-05-01T19:44:33,-149.4743,59.8442,268,45,4.59,14,4.7786,4.777,2.983,2.9826,0.0702,4.3083,3.5325,5.0,3.085,2.9487,0.0803,1.1518,1.3897,0.3677,91.2174,405.58,327.827,345.493,100.0,-0.8851,121.8222,31.0295,31.0266,24.5521,24.5499
SKQ202207S,GAK1,B,2022-05-01T19:44:35,-149.4743,59.8442,268,45,4.21,15,4.7803,4.7786,2.9831,2.9827,0.0657,4.3178,3.5459,5.0,3.0855,2.9471,0.0804,1.0825,1.2842,0.3588,91.4195,419.31,327.653,345.164,100.0,-0.8838,121.8222,31.0293,31.0264,24.5517,24.5496
SKQ202207S,GAK1,B,2022-05-01T19:44:37,-149.4743,59.8442,268,45,2.97,16,4.7793,4.7784,2.983,2.9826,0.0683,4.3097,3.6882,4.999,3.0859,2.9478,0.0805,1.0823,1.3455,0.3664,91.2469,587.53,327.584,345.656,99.98,-0.8826,121.8222,31.0295,31.0265,24.552,24.5497
SKQ202207S,GAK1,B,2022-05-03T18:34:20,-149.4685,59.8452,267,46,101.4,1,5.15,5.1498,3.0483,3.0479,0.1398,4.1848,0.013,3.7572,2.9706,2.8304,0.0813,1.1487,2.9893,0.4841,88.6009,0.0,312.19,329.489,75.14,-0.8729,123.7734,31.3808,31.3773,24.7908,24.7881
SKQ202207S,GAK1,B,2022-05-03T18:36:34,-149.4685,59.8452,267,46,75.96,2,5.1014,5.1006,3.037,3.0366,0.1344,4.1909,0.0129,4.48,3.0131,2.8627,0.0814,1.0811,2.866,0.4783,88.7313,0.0,318.194,333.42,89.6,-0.8707,123.7749,31.3107,31.3071,24.7406,24.7378
SKQ202207S,GAK1,B,2022-05-03T18:38:58,-149.4685,59.8452,267,46,51.17,3,5.0601,5.0588,3.0298,3.0294,0.1459,4.2392,0.0129,5.0,3.016,2.8669,0.0811,1.0814,3.1297,0.4324,89.754,0.0,317.578,333.596,100.0,-0.8748,123.7766,31.2789,31.2753,24.7199,24.7172
SKQ202207S,GAK1,B,2022-05-03T18:40:43,-149.4685,59.8452,267,46,40.66,4,4.9717,4.9718,3.0145,3.0142,0.101,4.2805,0.119,5.0,3.0131,2.8702,0.0812,1.0835,2.0969,0.3936,90.6284,0.0339,318.366,334.372,100.0,-0.8735,123.7778,31.1919,31.1889,24.6605,24.6581
SKQ202207S,GAK1,B,2022-05-03T18:42:31,-149.4685,59.8452,267,46,30.22,5,5.0053,5.0031,3.017,3.0164,0.1298,4.2059,0.6402,5.0,3.0388,2.8862,0.081,1.0814,2.7594,0.464,89.049,0.397,320.523,335.726,100.0,-0.876,123.7791,31.194,31.1902,24.6585,24.6557
SKQ202207S,GAK1,B,2022-05-03T18:44:45,-149.4685,59.8452,267,46,20.58,6,5.0451,5.0421,3.0174,3.017,0.1297,4.1709,1.3557,4.9998,3.0512,2.9039,0.0809,1.1522,2.7566,0.4974,88.307,2.5778,321.251,337.53,100.0,-0.8769,123.7806,31.167,31.1652,24.6329,24.6317
SKQ202207S,GAK1,B,2022-05-03T18:44:55,-149.4685,59.8452,267,46,20.85,7,5.0386,5.0384,3.0174,3.017,0.1289,4.1768,1.3673,4.9996,3.0523,2.9054,0.081,1.0821,2.7394,0.4918,88.431,2.6524,320.827,337.351,99.99,-0.8757,123.7807,31.1719,31.1682,24.6375,24.6345
SKQ202207S,GAK1,B,2022-05-03T18:46:50,-149.4685,59.8452,267,46,12.84,8,5.0664,5.0653,3.0171,3.0168,0.1337,4.1362,2.0968,4.9891,3.0901,2.9371,0.0812,1.0834,2.85,0.5308,87.5724,14.798,326.626,341.525,99.78,-0.8738,123.7821,31.1471,31.1441,24.6149,24.6125
SKQ202207S,GAK1,B,2022-05-03T18:48:26,-149.4685,59.8452,267,46,9.77,9,5.0854,5.0881,3.0172,3.0168,0.1497,4.1102,2.3654,4.9965,3.1025,2.957,0.0812,1.0827,3.2174,0.556,87.023,27.525,327.519,344.182,99.93,-0.8732,123.7832,31.1316,31.1248,24.6005,24.5949
SKQ202207S,GAK1,B,2022-05-03T18:48:33,-149.4685,59.8452,267,46,10.22,10,5.0798,5.0819,3.0172,3.0168,0.1516,4.1098,2.3469,4.9957,3.1074,2.9565,0.0808,1.0807,3.2615,0.5565,87.014,26.33,327.179,344.164,99.91,-0.8791,123.7832,31.137,31.1307,24.6054,24.6002
SKQ202207S,GAK1,B,2022-05-03T18:48:38,-149.4685,59.8452,267,46,9.78,11,5.0813,5.0814,3.0172,3.0168,0.134,4.1195,2.387,4.3277,3.1034,2.9557,0.0809,1.1412,2.8574,0.547,87.2188,28.954,327.437,343.866,86.55,-0.8776,123.7833,31.1355,31.1312,24.604,24.6007
SKQ202207S,GAK1,B,2022-05-03T18:48:45,-149.4685,59.8452,267,46,9.88,12,5.0804,5.0809,3.0172,3.0168,0.149,4.1233,2.3814,4.997,3.1027,2.9534,0.0813,1.0816,3.2013,0.5434,87.2985,28.516,327.513,343.377,99.94,-0.872,123.7834,31.1363,31.1316,24.6047,24.601
SKQ202207S,GAK1,B,2022-05-03T18:50:45,-149.4685,59.8452,267,46,5.09,13,5.1987,5.2014,3.0186,3.0184,0.1476,4.0216,2.9426,4.7328,3.1439,2.9927,0.0807,1.1528,3.1698,0.6433,85.1448,104.23,331.068,348.421,94.66,-0.8804,123.7848,31.0447,31.0392,24.5195,24.5148
SKQ202207S,GAK1,B,2022-05-03T18:52:33,-149.4685,59.8452,267,46,1.85,14,5.1708,5.1573,3.0177,3.0172,0.1405,4.0642,3.3244,5.0,3.1286,2.9761,0.0807,1.1473,3.0065,0.6011,86.0478,251.15,330.883,347.332,100.0,-0.8804,123.786,31.0614,31.068,24.5358,24.5424
SKQ202207S,GAK1,B,2022-05-03T18:52:42,-149.4685,59.8452,267,46,1.89,15,5.1996,5.1872,3.0186,3.0179,0.154,4.0227,3.3165,5.0,3.1495,2.9918,0.0806,1.0806,3.317,0.6422,85.168,246.82,331.432,348.05,100.0,-0.881,123.7861,31.0454,31.0487,24.52,24.5239
SKQ202207S,GAK1,B,2022-05-03T18:52:53,-149.4685,59.8452,267,46,1.9,16,5.2121,5.2114,3.0191,3.0187,0.1404,4.0226,3.3224,4.7413,3.1517,2.9941,0.0806,1.0811,3.0041,0.6423,85.1654,250.1,332.083,348.305,94.83,-0.8816,123.7863,31.0389,31.0354,24.5134,24.5108
SKQ202207S,GAK1,B,2022-05-03T20:30:31,-149.4685,59.8452,268,47,265.14,1,5.6182,5.6167,3.2374,3.2367,0.0137,3.3078,0.0124,0.2314,1.9394,1.8622,0.0812,1.404,0.0898,1.4251,70.0291,0.0,182.678,191.706,4.63,-0.8735,123.854,32.9976,32.9916,26.0168,26.0121
SKQ202207S,GAK1,B,2022-05-03T20:30:38,-149.4685,59.8452,268,47,265.63,2,5.6275,5.6265,3.2399,3.2393,0.0159,3.3336,0.0125,0.2094,1.9425,1.8643,0.081,1.3635,0.1386,1.394,70.5742,0.0,182.652,191.967,4.19,-0.876,123.8541,33.0164,33.0109,26.0305,26.0263
SKQ202207S,GAK1,B,2022-05-03T20:32:26,-149.4685,59.8452,268,47,252.52,3,5.3987,5.3988,3.1743,3.1742,0.0122,4.2577,0.0125,0.8684,2.3048,2.1983,0.0805,1.1509,0.0554,0.415,90.1456,0.0,230.005,241.179,17.37,-0.8822,123.8554,32.5032,32.5014,25.6513,25.6498
SKQ202207S,GAK1,B,2022-05-03T20:32:32,-149.4685,59.8452,268,47,252.5,4,5.3969,5.398,3.1739,3.1739,0.0117,4.2601,0.0125,0.8692,2.3032,2.1985,0.0806,1.0834,0.0445,0.4128,90.1952,0.0,230.603,241.424,17.38,-0.8807,123.8555,32.4997,32.4988,25.6487,25.6479
SKQ202207S,GAK1,B,2022-05-03T20:35:06,-149.4685,59.8452,268,47,201.88,5,5.2747,5.2714,3.1376,3.1365,0.0122,4.4839,0.0125,3.3942,2.4729,2.3497,0.08,1.0835,0.0554,0.2078,94.9363,0.0,252.099,263.057,67.89,-0.8891,123.8572,32.2297,32.2213,25.449,25.4427
SKQ202207S,GAK1,B,2022-05-03T20:35:13,-149.4685,59.8452,268,47,201.99,6,5.2709,5.2685,3.1366,3.1358,0.0115,4.4851,0.0124,3.3802,2.4656,2.3478,0.0802,1.0836,0.0399,0.2068,94.9616,0.0,249.894,261.865,67.6,-0.8869,123.8573,32.2225,32.2158,25.4437,25.4387
SKQ202207S,GAK1,B,2022-05-03T20:38:38,-149.4685,59.8452,268,47,151.08,7,5.086,5.0848,3.0752,3.0747,0.0159,4.4415,0.0123,5.0,2.7197,2.5943,0.0805,1.1505,0.1403,0.2458,94.0397,0.0,283.276,297.658,100.0,-0.8822,123.8597,31.7245,31.7202,25.0699,25.0667
SKQ202207S,GAK1,B,2022-05-03T20:38:45,-149.4685,59.8452,268,47,151.81,8,5.0864,5.0861,3.0754,3.0751,0.0171,4.443,0.0125,5.0,2.7248,2.5935,0.0808,1.0825,0.1672,0.2445,94.0703,0.0,284.228,297.628,100.0,-0.8788,123.8598,31.7263,31.7229,25.0713,25.0686
SKQ202207S,GAK1,B,2022-05-03T20:41:04,-149.4685,59.8452,268,47,125.9,9,4.9902,4.99,3.0369,3.0368,0.0781,4.2636,0.0126,2.729,2.8801,2.7416,0.0805,1.124,1.5713,0.4094,90.2717,0.0,304.014,319.621,54.58,-0.8822,123.8614,31.39,31.3887,24.8154,24.8143
SKQ202207S,GAK1,B,2022-05-03T20:41:11,-149.4685,59.8452,268,47,125.46,10,4.9901,4.9898,3.0368,3.0365,0.0824,4.2613,0.0127,1.7926,2.879,2.7411,0.0803,1.0832,1.6705,0.4116,90.2211,0.0,304.337,319.22,35.85,-0.8854,123.8615,31.3884,31.3863,24.8141,24.8125
SKQ202207S,GAK1,B,2022-05-03T20:43:43,-149.4685,59.8452,268,47,101.36,11,5.1009,5.0996,3.0417,3.0413,0.0984,4.208,0.0129,2.9611,2.966,2.8223,0.0804,1.1523,2.0379,0.462,89.0928,0.0,313.053,328.517,59.22,-0.8841,123.8632,31.3527,31.3485,24.7739,24.7707
SKQ202207S,GAK1,B,2022-05-03T20:46:30,-149.4685,59.8452,268,47,75.68,12,5.0788,5.0781,3.0309,3.033,0.135,4.2132,0.0129,4.6454,3.0005,2.8602,0.0793,1.0803,2.8798,0.4571,89.2025,0.0,316.972,333.663,92.91,-0.8978,123.8651,31.2624,31.287,24.7048,24.7243
SKQ202207S,GAK1,B,2022-05-03T20:46:36,-149.4685,59.8452,268,47,75.38,13,5.0781,5.0774,3.0332,3.0329,0.1154,4.1777,0.013,5.0,3.0001,2.8593,0.0805,1.0802,2.4287,0.4909,88.4521,0.0,319.226,333.02,100.0,-0.8832,123.8652,31.2893,31.2865,24.7262,24.724
SKQ202207S,GAK1,B,2022-05-03T20:49:26,-149.4685,59.8452,268,47,50.12,14,4.9926,4.9914,3.0173,3.0168,0.1069,4.2628,0.0285,4.6769,2.9976,2.8669,0.081,1.1242,2.2321,0.4102,90.2532,0.0044,315.781,333.89,93.54,-0.876,123.8672,31.2005,31.1954,24.665,24.6612
SKQ202207S,GAK1,B,2022-05-03T20:51:36,-149.4685,59.8452,268,47,39.52,15,4.98,4.9787,3.0144,3.014,0.1029,4.2689,0.3518,4.7496,3.0038,2.8695,0.0805,1.0831,2.1404,0.4044,90.3836,0.1449,317.269,333.87,94.99,-0.8819,123.8687,31.1838,31.1805,24.6531,24.6507
SKQ202207S,GAK1,B,2022-05-03T20:53:38,-149.4685,59.8452,268,47,29.89,16,4.9598,4.9595,3.0109,3.0106,0.0811,4.2839,0.911,5.0,2.9985,2.8706,0.0806,1.0868,1.6407,0.3904,90.7007,0.8471,315.837,334.027,100.0,-0.8816,123.8701,31.1672,31.1646,24.6422,24.6401
SKQ202207S,GAK1,B,2022-05-03T20:55:31,-149.4685,59.8452,268,47,20.06,17,4.9796,4.9767,3.0109,3.0104,0.1089,4.2691,1.5704,4.9954,3.0203,2.8858,0.0808,1.0831,2.2786,0.4043,90.3867,4.3027,317.639,335.45,99.91,-0.8791,123.8714,31.154,31.1511,24.6296,24.6276
SKQ202207S,GAK1,B,2022-05-03T20:57:27,-149.4685,59.8452,268,47,10.24,18,5.062,5.0599,3.0165,3.0161,0.1442,4.1403,2.5033,5.0,3.0788,2.9431,0.0808,1.0807,3.0913,0.5269,87.6589,37.807,323.784,342.949,100.0,-0.8788,123.8727,31.146,31.1427,24.6144,24.612
SKQ202207S,GAK1,B,2022-05-03T20:57:36,-149.4685,59.8452,268,47,10.52,19,5.0618,5.0597,3.0166,3.0161,0.1503,4.1431,2.4429,4.9991,3.0812,2.9437,0.0802,1.0814,3.2323,0.5242,87.718,32.968,324.846,342.417,99.98,-0.8863,123.8729,31.1464,31.1433,24.6148,24.6126
SKQ202207S,GAK1,B,2022-05-03T20:57:42,-149.4685,59.8452,268,47,10.25,20,5.0625,5.0612,3.0166,3.0162,0.151,4.1297,2.4759,5.0,3.08,2.9441,0.0806,1.1515,3.2471,0.5372,87.4346,35.506,324.725,342.42,100.0,-0.8813,123.8729,31.1462,31.1431,24.6146,24.6122
SKQ202207S,GAK1,B,2022-05-03T20:59:48,-149.4685,59.8452,268,47,2.26,21,5.2364,5.2355,3.0211,3.0208,0.11,4.0377,3.4157,5.0,3.1517,3.0093,0.0803,1.0847,2.305,0.6273,85.4862,309.9,331.592,350.019,100.0,-0.8844,123.8744,31.0396,31.0364,24.5113,24.5089
SKQ202207S,GAK1,B,2022-05-03T20:59:55,-149.4685,59.8452,268,47,2.25,22,5.2325,5.2351,3.021,3.0208,0.1176,4.018,3.4147,5.0,3.1461,3.0119,0.0805,1.1503,2.4786,0.6469,85.0688,309.85,329.778,350.233,100.0,-0.8829,123.8745,31.0415,31.0366,24.5133,24.5091
SKQ202207S,GAK1,B,2022-05-03T21:00:05,-149.4685,59.8452,268,47,1.98,23,5.2388,5.2384,3.0212,3.0209,0.1197,4.0331,3.4554,5.0,3.1505,3.0102,0.0804,1.1026,2.5285,0.6318,85.3897,339.55,331.325,349.668,100.0,-0.8844,123.8746,31.0387,31.0354,24.5103,24.5078
SKQ202207S,GAK1,B,2022-05-03T21:00:19,-149.4685,59.8452,268,47,2.24,24,5.2357,5.2356,3.0211,3.0208,0.1189,4.0491,3.4157,4.7223,3.154,3.0113,0.0805,1.15,2.5101,0.616,85.7274,310.28,332.902,350.109,94.45,-0.8832,123.8747,31.0402,31.0365,24.5119,24.509
SKQ202207S,GAK2,B,2022-05-04T02:54:15,-149.3335,59.6882,229,48,226.0,1,5.3786,5.376,3.1733,3.1723,0.011,4.2739,0.0124,0.2686,2.3427,2.2383,0.0802,1.0815,0.0284,0.3998,90.4875,0.0,233.617,244.657,5.37,-0.886,124.1205,32.524,32.5151,25.67,25.6633
SKQ202207S,GAK2,B,2022-05-04T02:54:24,-149.3335,59.6882,229,48,225.97,2,5.3802,5.3786,3.1738,3.1732,0.0121,4.3005,0.0125,0.2813,2.3398,2.2378,0.0803,1.0815,0.052,0.375,91.0522,0.0,234.324,245.735,5.63,-0.8851,124.1206,32.5285,32.5231,25.6734,25.6694
SKQ202207S,GAK2,B,2022-05-04T02:57:42,-149.3335,59.6882,229,48,153.17,3,5.3539,5.3537,3.1187,3.1183,0.0207,4.4456,0.0123,3.9097,2.7366,2.6012,0.0802,1.1516,0.2497,0.2421,94.1252,0.0,283.749,295.953,78.19,-0.886,124.1229,31.964,31.9593,25.2297,25.226
SKQ202207S,GAK2,B,2022-05-04T02:57:48,-149.3335,59.6882,229,48,152.84,4,5.3687,5.3677,3.1181,3.1179,0.0218,4.4357,0.0125,3.7924,2.7353,2.6035,0.0798,1.0836,0.2755,0.2511,93.9157,0.0,283.523,296.63,75.85,-0.8919,124.123,31.9425,31.9415,25.211,25.2104
SKQ202207S,GAK2,B,2022-05-04T02:59:50,-149.3335,59.6882,229,48,125.83,5,5.5132,5.5121,3.115,3.1146,0.0593,4.3694,0.0126,5.0,2.8736,2.7389,0.0804,1.0835,1.1386,0.3114,92.5098,0.0,299.302,313.353,100.0,-0.8838,124.1244,31.7835,31.7801,25.0688,25.0663
SKQ202207S,GAK2,B,2022-05-04T03:02:24,-149.3335,59.6882,229,48,101.13,6,5.3483,5.3475,3.0913,3.0909,0.0641,4.2971,0.0125,5.0,2.863,2.7302,0.0802,1.0834,1.2481,0.3781,90.9815,0.0,297.117,312.657,100.0,-0.8869,124.1262,31.6833,31.6796,25.0083,25.0055
SKQ202207S,GAK2,B,2022-05-04T03:02:30,-149.3335,59.6882,229,48,99.3,7,5.3474,5.3463,3.0911,3.0907,0.0658,4.2748,0.0125,4.4065,2.8673,2.7306,0.0803,1.1525,1.2871,0.399,90.5065,0.0,298.159,312.831,88.13,-0.8851,124.1263,31.6829,31.6793,25.0081,25.0053
SKQ202207S,GAK2,B,2022-05-04T03:02:36,-149.3335,59.6882,229,48,101.5,8,5.3481,5.3472,3.0913,3.0909,0.063,4.2812,0.0125,5.0,2.8607,2.7296,0.0799,1.0836,1.2223,0.393,90.6432,0.0,296.739,312.835,100.0,-0.8897,124.1263,31.6829,31.6798,25.008,25.0056
SKQ202207S,GAK2,B,2022-05-04T03:04:52,-149.3335,59.6882,229,48,75.56,9,5.2418,5.2419,3.0733,3.073,0.0642,4.2969,0.0127,2.3657,2.8757,2.7442,0.08,1.0819,1.2504,0.3782,90.9773,0.0,298.294,314.708,47.31,-0.8891,124.1279,31.5921,31.5887,24.948,24.9453
SKQ202207S,GAK2,B,2022-05-04T03:05:04,-149.3335,59.6882,229,48,75.96,10,5.2453,5.2462,3.0737,3.0735,0.0649,4.3275,0.0126,2.3333,2.8732,2.7436,0.0796,1.0821,1.2682,0.3499,91.6232,0.0,299.226,314.54,46.67,-0.8938,124.128,31.5927,31.5895,24.9481,24.9454
SKQ202207S,GAK2,B,2022-05-04T03:07:28,-149.3335,59.6882,229,48,49.36,11,5.3693,5.3697,3.0797,3.0794,0.0777,4.2982,0.0153,4.3349,2.9608,2.8176,0.0807,1.1508,1.5627,0.3771,91.0031,0.0007,308.406,323.015,86.7,-0.8794,124.1297,31.5571,31.5534,24.9061,24.9032
SKQ202207S,GAK2,B,2022-05-04T03:07:38,-149.3335,59.6882,229,48,50.16,12,5.3704,5.3697,3.0799,3.0795,0.0668,4.2958,0.0125,4.1595,2.9531,2.8146,0.0803,1.1491,1.3112,0.3793,90.9519,0.0,306.822,322.386,83.19,-0.8851,124.1298,31.5573,31.5537,24.9061,24.9034
SKQ202207S,GAK2,B,2022-05-04T03:09:34,-149.3335,59.6882,229,48,40.19,13,5.3511,5.3512,3.0744,3.0741,0.119,4.2389,0.1373,4.7406,2.9765,2.8375,0.0799,1.0803,2.5124,0.4326,89.7482,0.0406,310.288,325.538,94.81,-0.8894,124.1312,31.5186,31.5154,24.8777,24.8751
SKQ202207S,GAK2,B,2022-05-04T03:09:52,-149.3335,59.6882,229,48,40.24,14,5.3542,5.3531,3.0747,3.0744,0.0941,4.2761,0.1233,4.7439,2.9687,2.8401,0.0794,1.0805,1.9393,0.3977,90.5356,0.0355,308.399,325.909,94.88,-0.8963,124.1314,31.5185,31.516,24.8772,24.8753
SKQ202207S,GAK2,B,2022-05-04T03:12:00,-149.3335,59.6882,229,48,29.6,15,5.1971,5.1955,3.0551,3.0547,0.1107,4.2589,0.6026,4.5431,2.9692,2.8324,0.0798,1.1235,2.3199,0.4139,90.1704,0.3544,310.351,325.895,90.86,-0.891,124.1329,31.4498,31.4466,24.8403,24.838
SKQ202207S,GAK2,B,2022-05-04T03:12:10,-149.3335,59.6882,229,48,29.94,16,5.1968,5.1961,3.0552,3.0548,0.0938,4.2702,0.5584,5.0,2.9757,2.8334,0.08,1.0831,1.933,0.4033,90.41,0.308,310.771,326.07,100.0,-0.8882,124.133,31.45,31.4467,24.8404,24.838
SKQ202207S,GAK2,B,2022-05-04T03:14:06,-149.3335,59.6882,229,48,20.24,17,5.1768,5.1743,3.0504,3.0498,0.1163,4.248,1.2918,5.0,2.9846,2.8499,0.0793,1.0804,2.4488,0.4242,89.9387,2.208,311.406,328.095,100.0,-0.8975,124.1343,31.4189,31.4146,24.8181,24.8149
SKQ202207S,GAK2,B,2022-05-04T03:14:16,-149.3335,59.6882,229,48,20.59,18,5.1782,5.1767,3.0506,3.0502,0.1115,4.2431,1.2484,4.9107,2.9809,2.8485,0.0794,1.0805,2.3393,0.4287,89.8363,1.9856,310.024,327.919,98.21,-0.8966,124.1344,31.4205,31.4166,24.8192,24.8163
SKQ202207S,GAK2,B,2022-05-04T03:16:16,-149.3335,59.6882,229,48,10.0,19,5.1175,5.1169,3.0303,3.0299,0.1237,4.1843,2.0908,4.8075,3.062,2.9206,0.0801,1.0832,2.6202,0.4846,88.5904,14.56,320.814,338.617,96.15,-0.8872,124.1358,31.2513,31.2466,24.6918,24.6882
SKQ202207S,GAK2,B,2022-05-04T03:16:26,-149.3335,59.6882,229,48,9.88,20,5.1166,5.1165,3.0302,3.0297,0.1357,4.2006,2.0837,4.6719,3.071,2.9237,0.0803,1.1543,2.8975,0.469,88.936,14.313,323.448,339.064,93.44,-0.8857,124.1359,31.251,31.2455,24.6917,24.6874
SKQ202207S,GAK2,B,2022-05-04T03:16:38,-149.3335,59.6882,229,48,9.86,21,5.1166,5.1149,3.0303,3.03,0.1263,4.1977,2.1292,4.9893,3.0596,2.9206,0.0798,1.0815,2.6798,0.4717,88.8759,15.918,320.421,338.879,99.79,-0.8916,124.1361,31.2517,31.2502,24.6923,24.6912
SKQ202207S,GAK2,B,2022-05-04T03:18:46,-149.3335,59.6882,229,48,2.14,22,5.1262,5.1263,3.0298,3.0294,0.1401,4.1769,2.912,4.8591,3.0821,2.9333,0.0801,1.0832,2.9973,0.4917,88.4336,97.356,323.961,339.691,97.18,-0.8882,124.1376,31.241,31.2364,24.6828,24.6791
SKQ202207S,GAK2,B,2022-05-04T03:18:57,-149.3335,59.6882,229,48,1.65,23,5.1298,5.1322,3.0301,3.03,0.1366,4.166,2.9368,4.7345,3.0839,2.9312,0.08,1.0836,2.9159,0.5022,88.2025,102.88,323.788,339.519,94.69,-0.8894,124.1377,31.2412,31.2375,24.6825,24.6793
SKQ202207S,GAK2,B,2022-05-04T03:19:06,-149.3335,59.6882,229,48,1.92,24,5.1254,5.1254,3.0296,3.0294,0.1398,4.1737,2.9181,4.7463,3.0814,2.934,0.08,1.1195,2.9898,0.4947,88.3671,98.866,323.77,340.171,94.93,-0.8888,124.1378,31.2401,31.237,24.6821,24.6796
SKQ202207S,GAK3,B,2022-05-04T05:15:05,-149.1868,59.5502,212,49,207.52,1,5.6579,5.6571,3.2377,3.2373,0.0152,3.3081,0.0123,0.3151,1.9766,1.9052,0.0795,1.2179,0.1242,1.4247,70.0344,0.0,185.531,196.978,6.3,-0.8953,124.2183,32.9908,32.9862,26.0067,26.0031
SKQ202207S,GAK3,B,2022-05-04T05:15:12,-149.1868,59.5502,212,49,207.66,2,5.658,5.657,3.2377,3.2372,0.0157,3.3206,0.0124,0.3072,1.9806,1.9034,0.0807,1.3523,0.1357,1.4096,70.2993,0.0,186.468,196.7,6.14,-0.8794,124.2184,32.9908,32.9862,26.0066,26.0031
SKQ202207S,GAK3,B,2022-05-04T05:17:01,-149.1868,59.5502,212,49,201.96,3,5.6566,5.6555,3.2372,3.2367,0.0149,3.2883,0.0125,0.5919,1.9829,1.9065,0.08,1.3517,0.1162,1.4488,69.6153,0.0,187.356,196.934,11.84,-0.8894,124.2197,32.9884,32.9838,26.0049,26.0014
SKQ202207S,GAK3,B,2022-05-04T05:20:06,-149.1868,59.5502,212,49,151.22,4,5.3906,5.3897,3.1556,3.1552,0.0203,4.5097,0.0125,3.1219,2.6265,2.5057,0.0795,1.1499,0.2423,0.1849,95.4836,0.0,268.326,281.549,62.44,-0.8944,124.2218,32.3476,32.3442,25.5291,25.5265
SKQ202207S,GAK3,B,2022-05-04T05:22:56,-149.1868,59.5502,212,49,125.27,5,5.4562,5.4542,3.1483,3.1479,0.0426,4.4418,0.0125,4.4276,2.7037,2.5837,0.0794,1.1482,0.7546,0.2456,94.0439,0.0,277.204,291.964,88.55,-0.8963,124.2238,32.2146,32.2122,25.4163,25.4147
SKQ202207S,GAK3,B,2022-05-04T05:25:24,-149.1868,59.5502,212,49,101.57,6,5.4823,5.4816,3.1367,3.1362,0.0422,4.4058,0.0123,5.0,2.7519,2.6255,0.0795,1.0811,0.7449,0.2782,93.2808,0.0,281.94,296.307,100.0,-0.8947,124.2255,32.0696,32.0655,25.2987,25.2955
SKQ202207S,GAK3,B,2022-05-04T05:25:35,-149.1868,59.5502,212,49,102.12,7,5.4831,5.4821,3.1368,3.1364,0.0427,4.4073,0.0124,5.0,2.7484,2.6262,0.0793,1.0813,0.7569,0.2768,93.3141,0.0,281.62,296.289,100.0,-0.8972,124.2256,32.0704,32.0668,25.2992,25.2965
SKQ202207S,GAK3,B,2022-05-04T05:28:08,-149.1868,59.5502,212,49,75.28,8,5.8003,5.7993,3.1462,3.1457,0.2615,3.9,0.0131,2.7723,2.9971,2.866,0.0802,1.119,5.7884,0.7661,82.57,0.0,309.441,326.289,55.45,-0.8863,124.2274,31.8883,31.8832,25.1183,25.1144
