Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ201915S,GAK11,B,2019-07-11T00:51:31,-148.0715,58.3885,1414,44,75.8,11,6.611,6.6133,3.2629,3.2624,0.0272,2.0654,2.1913,2.7236,4.6329,0.0,5.0,1.073,0.3159,0.0578,98.5654,0.0,281.176,289.177,93.178,95.83,100.0,16.1725,1.073,32.4176,32.4107,25.4359,25.4302
SKQ201915S,GAK11,B,2019-07-11T00:53:33,-148.0715,58.3885,1414,44,50.34,12,7.291,7.2912,3.316,3.3155,0.0626,1.8408,2.2696,2.8221,4.5759,0.0,5.0,1.0726,1.1657,0.1073,97.3521,0.0,288.866,295.977,97.196,99.585,100.0,14.3511,1.0726,32.3699,32.3635,25.3082,25.3032
SKQ201915S,GAK11,B,2019-07-11T00:53:43,-148.0715,58.3885,1414,44,50.18,13,7.2981,7.2933,3.3165,3.3156,0.0589,1.9019,2.2684,2.8251,4.5809,0.0,5.0,1.2626,1.0778,0.103,97.4577,0.0,288.534,297.016,97.1,99.939,100.0,14.8466,1.2626,32.369,32.3632,25.3066,25.3027
SKQ201915S,GAK11,B,2019-07-11T00:55:03,-148.0715,58.3885,1414,44,40.48,14,8.1033,8.1036,3.3825,3.382,0.0862,1.6493,2.339,2.9171,4.5305,0.0,5.0,1.075,1.7314,0.1473,96.3854,0.0,293.345,302.15,100.505,103.518,100.0,12.7978,1.075,32.3324,32.3267,25.1644,25.1599
SKQ201915S,GAK11,B,2019-07-11T00:56:57,-148.0715,58.3885,1414,44,30.82,15,10.3598,10.3668,3.576,3.5761,0.114,1.2156,2.4751,3.0803,4.4372,0.0,5.0,1.0744,2.4013,0.2305,94.4016,0.0,298.32,306.393,107.372,110.29,100.0,9.2807,1.0744,32.2899,32.2847,24.7762,24.771
SKQ201915S,GAK11,B,2019-07-11T00:58:56,-148.0715,58.3885,1414,44,25.76,16,11.7817,11.7873,3.7024,3.7021,0.1256,1.0602,2.4843,3.0855,4.3913,0.0,5.0,1.1369,2.6787,0.2721,93.4243,0.0,289.308,296.445,107.32,109.975,100.0,8.0202,1.1369,32.29,32.2822,24.5254,24.5183
SKQ201915S,GAK11,B,2019-07-11T01:00:07,-148.0715,58.3885,1414,44,20.12,17,12.947,12.9559,3.8062,3.8064,0.1264,0.8999,2.4945,3.0869,4.344,0.0,5.0,1.073,2.6972,0.3154,92.4179,0.0,283.521,290.264,107.741,110.32,100.0,6.7204,1.073,32.2826,32.2768,24.2989,24.2927
SKQ201915S,GAK11,B,2019-07-11T01:01:40,-148.0715,58.3885,1414,44,10.25,18,14.0994,14.1002,3.9111,3.9106,0.0659,0.7622,2.471,3.0604,4.3639,0.0,5.0,1.1421,1.2452,0.2972,92.84,0.0,272.616,280.993,106.057,109.313,100.0,5.6037,1.1421,32.2902,32.2848,24.0734,24.069
SKQ201915S,GAK11,B,2019-07-11T01:01:54,-148.0715,58.3885,1414,44,10.09,19,14.1162,14.1146,3.9127,3.9119,0.0694,0.874,2.4734,3.0621,4.3418,0.0,5.0,1.1422,1.3295,0.3177,92.3701,0.0,273.135,281.562,106.295,109.567,100.0,6.5104,1.1422,32.2909,32.285,24.0704,24.0662
SKQ201915S,GAK11,B,2019-07-11T01:03:27,-148.0715,58.3885,1414,44,4.06,20,14.98,14.9791,3.9917,3.9908,0.0414,0.8359,2.4751,3.063,4.3854,0.0,5.0,1.075,0.6567,0.2774,93.2986,0.0,267.603,276.418,105.955,109.437,100.0,6.2008,1.075,32.2934,32.286,23.8904,23.8849
SKQ201915S,GAK11,B,2019-07-11T01:03:36,-148.0715,58.3885,1414,44,3.94,21,15.3196,15.3111,4.0224,4.021,0.0403,0.8261,2.4807,3.0678,4.3835,0.0,4.7338,1.0938,0.6322,0.2792,93.2583,0.0,267.504,275.523,106.625,109.798,94.68,6.1214,1.0938,32.2895,32.2836,23.814,23.8113
SKQ201915S,GAK11,B,2019-07-11T01:03:48,-148.0715,58.3885,1414,44,4.06,22,15.2091,15.1965,4.0127,4.0109,0.0414,0.8324,2.4775,3.0655,4.3902,0.0,5.0,1.1198,0.6579,0.2731,93.4005,0.0,266.775,274.723,106.106,109.235,100.0,6.173,1.1198,32.2936,32.2877,23.8412,23.8393
SKQ201915S,GAK12,B,2019-07-11T03:05:32,-147.934,58.2438,2176,45,1519.87,1,2.3363,2.339,3.1336,3.1332,0.0117,4.1428,0.6361,0.6586,4.6647,0.0,5.0,1.1437,-0.0556,0.0304,99.2431,0.0,26.585,28.335,8.077,8.609,100.0,33.02,1.1437,34.4995,34.4924,27.5434,27.5376
SKQ201915S,GAK12,B,2019-07-11T03:05:42,-147.934,58.2438,2176,45,1519.89,2,2.3371,2.3384,3.1336,3.1332,0.0117,4.1429,0.6361,0.6585,4.6646,0.0,5.0,1.0765,-0.055,0.0304,99.2415,0.0,26.605,28.326,8.083,8.606,100.0,33.021,1.0765,34.4994,34.4925,27.5433,27.5376
SKQ201915S,GAK12,B,2019-07-11T03:15:41,-147.934,58.2438,2176,45,1012.01,3,3.0509,3.0514,3.1628,3.1623,0.0125,4.143,0.5819,0.5866,4.6617,0.0,5.0,1.0734,-0.0364,0.033,99.1773,0.0,13.22,14.666,4.084,4.53,100.0,33.0212,1.0734,34.3575,34.3509,27.3676,27.3622
SKQ201915S,GAK12,B,2019-07-11T03:21:17,-147.934,58.2438,2176,45,757.84,4,3.5067,3.5074,3.183,3.1826,0.0122,4.144,0.5887,0.5953,4.6555,0.0,5.0,1.0733,-0.0418,0.0383,99.0464,0.0,14.004,15.379,4.371,4.8,100.0,33.0293,1.0733,34.2532,34.2467,27.2414,27.2361
SKQ201915S,GAK12,B,2019-07-11T03:26:42,-147.934,58.2438,2176,45,505.9,5,3.9467,3.9474,3.1993,3.1988,0.0128,4.1447,0.6326,0.6528,4.6648,0.0,5.0,1.0733,-0.0281,0.0303,99.2442,0.0,21.721,22.936,6.846,7.228,100.0,33.0353,1.0733,34.1185,34.1121,27.0904,27.0852
SKQ201915S,GAK12,B,2019-07-11T03:32:30,-147.934,58.2438,2176,45,253.08,6,4.9144,4.9151,3.2532,3.2527,0.0122,4.1466,0.9156,1.0277,4.581,0.0,5.0,1.143,-0.0424,0.1029,97.4613,0.0,70.925,73.186,22.837,23.564,100.0,33.0511,1.143,33.8861,33.88,26.8019,26.7969
SKQ201915S,GAK12,B,2019-07-11T03:35:06,-147.934,58.2438,2176,45,201.82,7,5.4679,5.4678,3.2952,3.2946,0.0115,4.1477,1.0638,1.2237,4.6465,0.0,5.0,1.075,-0.0603,0.0461,98.8549,0.0,95.288,97.985,31.072,31.95,100.0,33.0598,1.075,33.8339,33.8272,26.6963,26.691
SKQ201915S,GAK12,B,2019-07-11T03:37:47,-147.934,58.2438,2176,45,151.33,8,5.6722,5.6743,3.2957,3.2955,0.0113,4.0535,1.2245,1.4368,4.635,0.0,5.0,1.1472,-0.0639,0.056,98.61,0.0,121.945,125.353,39.904,41.02,100.0,32.2961,1.1472,33.6605,33.6558,26.5345,26.5306
SKQ201915S,GAK12,B,2019-07-11T03:39:52,-147.934,58.2438,2176,45,126.24,9,6.021,6.0193,3.2839,3.2834,0.012,3.39,1.5569,1.8693,4.6536,0.0,5.0,1.0753,-0.0478,0.04,99.0055,0.0,178.206,179.722,58.589,59.083,100.0,26.9149,1.0753,33.1956,33.1911,26.1243,26.121
SKQ201915S,GAK12,B,2019-07-11T03:42:08,-147.934,58.2438,2176,45,101.57,10,6.1832,6.183,3.2619,3.2612,0.0142,2.8435,1.8608,2.2799,4.6515,0.0,5.0,1.0757,0.0048,0.0418,98.9615,0.0,228.3,233.557,75.124,76.849,100.0,22.4833,1.0757,32.8034,32.7957,25.7944,25.7884
SKQ201915S,GAK12,B,2019-07-11T03:44:11,-147.934,58.2438,2176,45,75.26,11,6.2915,6.2909,3.2437,3.2431,0.0207,2.3633,2.1062,2.6043,4.6402,0.0,5.0,1.0758,0.1604,0.0515,98.7208,0.0,269.604,276.787,88.746,91.105,100.0,18.5884,1.0758,32.5102,32.5037,25.5496,25.5445
SKQ201915S,GAK12,B,2019-07-11T03:46:00,-147.934,58.2438,2176,45,50.56,12,6.8771,6.8751,3.2831,3.2824,0.0403,1.964,2.2271,2.7733,4.6169,0.0,5.0,1.0732,0.6304,0.0717,98.2244,0.0,284.083,293.05,94.707,97.688,100.0,15.35,1.0732,32.3999,32.394,25.3873,25.383
SKQ201915S,GAK12,B,2019-07-11T03:46:10,-147.934,58.2438,2176,45,50.76,13,6.8664,6.8646,3.2822,3.2816,0.0377,2.0361,2.2226,2.7763,4.616,0.0,5.0,1.0737,0.57,0.0724,98.2064,0.0,283.864,293.578,94.612,97.841,100.0,15.935,1.0737,32.401,32.3951,25.3896,25.3852
SKQ201915S,GAK12,B,2019-07-11T03:47:43,-147.934,58.2438,2176,45,40.6,14,7.5924,7.5946,3.3411,3.3407,0.0592,1.8761,2.2991,2.8671,4.5821,0.0,5.0,1.108,1.0844,0.1019,97.4842,0.0,290.906,299.291,98.55,101.391,100.0,14.6368,1.108,32.3632,32.3569,25.2614,25.2562
SKQ201915S,GAK12,B,2019-07-11T03:49:20,-147.934,58.2438,2176,45,30.64,15,8.5557,8.5563,3.4202,3.4197,0.0824,1.4937,2.394,2.9908,4.5234,0.0,5.0,1.1416,1.6429,0.1535,96.2343,0.0,299.124,307.767,103.515,106.503,100.0,11.5362,1.1416,32.3187,32.3125,25.0869,25.082
SKQ201915S,GAK12,B,2019-07-11T03:50:51,-147.934,58.2438,2176,45,20.3,16,13.7801,13.7311,3.8796,3.8746,0.2829,0.7492,2.5114,3.1329,3.9847,0.0,5.0,1.0752,6.4541,0.6608,84.7723,0.0,280.96,292.917,108.581,113.086,100.0,5.4982,1.0752,32.2633,32.2583,24.1179,24.1241
SKQ201915S,GAK12,B,2019-07-11T03:51:00,-147.934,58.2438,2176,45,20.53,17,13.656,13.7266,3.8696,3.8749,0.2677,0.6801,2.4972,3.1231,4.0073,0.0,5.0,1.1458,6.0888,0.6383,85.2511,0.0,280.082,292.715,107.979,113.005,100.0,4.9382,1.1458,32.2756,32.2647,24.1526,24.1299
SKQ201915S,GAK12,B,2019-07-11T03:52:40,-147.934,58.2438,2176,45,10.08,18,15.5918,15.5736,4.0418,4.0394,0.0737,0.6413,2.4159,3.0065,4.1484,0.0,5.0,1.0739,1.433,0.4998,88.2546,0.0,256.751,267.956,102.849,107.295,100.0,4.6225,1.0739,32.2371,32.2309,23.7141,23.7133
SKQ201915S,GAK12,B,2019-07-11T03:54:22,-147.934,58.2438,2176,45,3.76,19,15.6645,15.6609,4.0479,4.047,0.0705,0.6498,2.4129,3.0048,4.1449,0.0,5.0,1.0728,1.3564,0.5032,88.1799,0.0,255.509,266.984,102.496,107.088,100.0,4.6919,1.0728,32.2342,32.2289,23.6958,23.6925
SKQ201915S,GAK12,B,2019-07-11T03:54:32,-147.934,58.2438,2176,45,3.96,20,15.6799,15.6735,4.0493,4.0481,0.0695,0.6388,2.4113,3.0078,4.1534,0.0,5.0,1.1407,1.3307,0.4949,88.3612,0.0,254.945,267.043,102.301,107.138,100.0,4.6029,1.1407,32.2339,32.2285,23.6922,23.6894
SKQ201915S,GEO,B,2019-07-11T22:48:35,-148.6913,59.017,230,47,227.8,1,4.8622,4.8633,3.2442,3.2437,0.0131,4.1602,0.9311,1.0565,4.4113,0.1276,0.2907,1.0757,-0.0221,0.2539,93.8485,0.0,73.405,76.713,23.599,24.662,5.81,33.1608,1.0757,33.8481,33.8412,26.7776,26.772
SKQ201915S,GEO,B,2019-07-11T22:48:45,-148.6913,59.017,230,47,228.06,2,4.8611,4.8623,3.2441,3.2436,0.0137,4.1606,0.931,1.0562,4.4112,0.1271,0.2723,1.1452,-0.0071,0.254,93.8475,0.0,73.321,76.533,23.571,24.603,5.45,33.1645,1.1452,33.8481,33.8414,26.7777,26.7722
SKQ201915S,GEO,B,2019-07-11T22:50:33,-148.6913,59.017,230,47,201.96,3,4.9938,4.9943,3.252,3.2515,0.0129,4.1626,0.9774,1.1175,4.5626,0.1269,1.5649,1.1458,-0.0269,0.119,97.0689,0.0,80.833,84.399,26.062,27.211,31.3,33.1804,1.1458,33.8175,33.8112,26.7385,26.7334
SKQ201915S,GEO,B,2019-07-11T22:53:22,-148.6913,59.017,230,47,150.65,4,5.6955,5.6991,3.2996,3.2994,0.0118,4.0512,1.1722,1.3752,4.5601,0.127,4.1194,1.0747,-0.0532,0.1213,97.0149,0.0,112.621,116.969,36.879,38.304,82.39,32.2767,1.0747,33.6823,33.6756,26.549,26.5432
SKQ201915S,GEO,B,2019-07-11T22:55:24,-148.6913,59.017,230,47,126.75,5,5.9601,5.9608,3.2957,3.2952,0.0128,3.632,1.3959,1.6721,4.5642,0.1294,5.0,1.0761,-0.0275,0.1176,97.104,0.0,150.181,155.167,49.375,51.013,100.0,28.8774,1.0761,33.387,33.3809,26.2831,26.2782
SKQ201915S,GEO,B,2019-07-11T22:57:17,-148.6913,59.017,230,47,101.04,6,6.0998,6.1011,3.2877,3.2872,0.0128,0.2581,1.5683,1.904,4.6182,0.1462,4.7045,1.0748,-0.0286,0.0704,98.2542,0.0,178.091,183.871,58.649,60.551,94.09,1.5154,1.0749,33.1729,33.166,26.0966,26.091
SKQ201915S,GEO,B,2019-07-11T22:59:21,-148.6913,59.017,230,47,75.26,7,6.4032,6.4057,3.2722,3.2716,0.0147,0.095,1.9054,2.3491,4.558,0.2512,2.4531,1.142,0.0162,0.123,96.9714,0.0962,234.48,241.847,77.503,79.938,49.06,0.1924,1.142,32.7187,32.7103,25.6999,25.693
SKQ201915S,GEO,B,2019-07-11T23:01:24,-148.6913,59.017,230,47,50.64,8,6.7334,6.7345,3.2767,3.2762,0.0327,0.0938,2.173,2.7042,4.6086,0.6513,4.6911,1.0741,0.4486,0.0789,98.0478,0.784,276.476,284.644,91.912,94.626,93.82,0.1825,1.0741,32.4656,32.4594,25.4579,25.4529
SKQ201915S,GEO,B,2019-07-11T23:01:33,-148.6913,59.017,230,47,50.92,9,6.7257,6.7271,3.2761,3.2757,0.0329,0.0938,2.1709,2.7062,4.6104,0.651,3.9486,1.073,0.4522,0.0773,98.0855,0.783,275.975,284.883,91.73,94.69,78.97,0.1829,1.073,32.467,32.4606,25.46,25.4548
SKQ201915S,GEO,B,2019-07-11T23:02:59,-148.6913,59.017,230,47,40.34,10,7.0292,7.0306,3.3002,3.2998,0.039,0.0936,2.1783,2.7143,4.5755,0.9521,4.9411,1.1315,0.5999,0.1076,97.3447,1.93,274.642,283.588,91.912,94.905,98.82,0.1812,1.1315,32.4485,32.4425,25.4054,25.4005
SKQ201915S,GEO,B,2019-07-11T23:04:32,-148.6913,59.017,230,47,30.4,11,8.1181,8.1138,3.3861,3.3853,0.0727,0.0935,2.2728,2.8419,4.514,1.3147,4.8667,1.0749,1.4103,0.1618,96.0349,4.91,282.574,292.31,96.867,100.192,97.34,0.1804,1.0749,32.3611,32.3571,25.1848,25.1823
SKQ201915S,GEO,B,2019-07-11T23:05:54,-148.6913,59.017,230,47,22.29,12,10.0283,10.0291,3.5454,3.545,0.1853,0.0936,2.4245,3.0387,4.3307,1.7865,5.0,1.0725,4.111,0.3276,92.1352,15.2,292.586,303.389,104.55,108.409,100.0,0.1808,1.0725,32.2805,32.2758,24.8244,24.8206
SKQ201915S,GEO,B,2019-07-11T23:06:05,-148.6913,59.017,230,47,22.18,13,10.02,10.0201,3.5448,3.5443,0.1906,0.0935,2.4233,3.0363,4.3292,1.7807,5.0,1.0727,4.2378,0.3291,92.1018,15.0,292.715,302.942,104.578,108.228,100.0,0.1802,1.0727,32.2815,32.2765,24.8266,24.8227
SKQ201915S,GEO,B,2019-07-11T23:07:04,-148.6913,59.017,230,47,20.09,14,10.1157,10.0838,3.5527,3.5498,0.1892,0.0935,2.4244,3.0392,4.3223,1.9495,5.0,1.0737,4.2037,0.3354,91.956,22.3,291.885,302.623,104.494,108.263,100.0,0.1806,1.0737,32.277,32.276,24.8072,24.8117
SKQ201915S,GEO,B,2019-07-11T23:08:29,-148.6913,59.017,230,47,14.72,15,11.2291,11.23,3.6468,3.6465,0.208,0.0935,2.4752,3.0999,4.2374,2.2959,4.8516,1.1421,4.6571,0.4148,90.1498,50.1,292.149,302.533,107.077,110.882,97.03,0.1804,1.1421,32.2337,32.2296,24.5815,24.5782
SKQ201915S,GEO,B,2019-07-11T23:09:47,-148.6913,59.017,230,47,10.37,16,12.385,12.4156,3.7424,3.7454,0.1722,0.0936,2.493,3.1295,4.1785,2.6648,5.0,1.0748,3.7965,0.4709,88.8942,118.0,287.334,298.108,107.839,111.955,100.0,0.181,1.0748,32.1611,32.1636,24.3128,24.309
SKQ201915S,GEO,B,2019-07-11T23:11:30,-148.6913,59.017,230,47,3.73,17,13.8973,13.9271,3.8693,3.8721,0.1231,0.0937,2.5093,3.1395,4.045,3.1981,4.8523,1.1435,2.6177,0.6008,86.055,402.0,279.721,291.216,108.218,112.734,97.05,0.1823,1.1435,32.0764,32.0776,23.9498,23.9446
SKQ201915S,GEO,B,2019-07-11T23:11:41,-148.6913,59.017,230,47,3.64,18,13.8401,13.8666,3.8652,3.8671,0.1161,0.0938,2.5107,3.1369,4.0453,3.2206,5.0,1.0745,2.4497,0.6005,86.0603,424.0,279.688,290.255,108.088,112.228,100.0,0.1825,1.0745,32.0868,32.0817,23.9695,23.9601
SKQ201915S,GEO,B,2019-07-11T23:11:50,-148.6913,59.017,230,47,3.84,19,13.7376,13.7537,3.8571,3.8576,0.1176,0.0937,2.5112,3.1468,4.0434,3.1865,5.0,1.0906,2.4874,0.6023,86.0211,392.0,280.746,292.395,108.279,112.802,100.0,0.1816,1.0906,32.0969,32.0884,23.998,23.9882
SKQ201915S,GAK6,B,2019-07-12T00:51:07,-148.7693,59.117,151,48,148.72,1,5.7932,5.7942,3.3017,3.3012,0.0119,3.902,1.2139,1.4365,4.4137,0.1294,0.9382,1.1445,-0.0496,0.2517,93.9016,0.0,119.368,124.491,39.157,40.836,18.76,31.0674,1.1445,33.6096,33.6024,26.4795,26.4738
SKQ201915S,GAK6,B,2019-07-12T00:51:17,-148.7693,59.117,151,48,148.45,2,5.793,5.794,3.3017,3.3012,0.0123,3.881,1.2134,1.4365,4.4127,0.1295,0.2716,1.1443,-0.04,0.2526,93.8793,0.0,119.369,124.54,39.157,40.852,5.43,30.8968,1.1443,33.61,33.6029,26.4799,26.4741
SKQ201915S,GAK6,B,2019-07-12T00:52:57,-148.7693,59.117,151,48,125.78,3,5.9031,5.9041,3.2998,3.2993,0.0125,3.7717,1.3068,1.5586,4.4712,0.1305,1.3879,1.0756,-0.0364,0.1999,95.1249,0.0,134.876,140.021,44.318,46.007,27.76,30.0105,1.0756,33.4898,33.4832,26.3714,26.366
SKQ201915S,GAK6,B,2019-07-12T00:54:38,-148.7693,59.117,151,48,100.38,4,6.2233,6.2196,3.2896,3.2892,0.0129,3.1902,1.631,1.9919,4.5437,0.1367,2.6536,1.1432,-0.0251,0.1356,96.667,0.0,189.168,196.478,62.43,64.836,53.07,25.2945,1.1432,33.0747,33.0729,26.0036,26.0027
SKQ201915S,GAK6,B,2019-07-12T00:56:48,-148.7693,59.117,151,48,75.26,5,6.4385,6.4374,3.2708,3.2703,0.0159,2.5411,1.9407,2.4016,4.5648,0.1722,3.8973,1.0735,0.0462,0.1171,97.1156,0.0205,239.221,247.514,79.106,81.844,77.95,20.0299,1.0735,32.6698,32.6654,25.6569,25.6536
SKQ201915S,GAK6,B,2019-07-12T00:59:13,-148.7693,59.117,151,48,50.38,6,6.9095,6.9117,3.2922,3.2918,0.0319,2.1171,2.1351,2.661,4.5712,0.3942,4.7936,1.0737,0.4307,0.1114,97.2524,0.273,269.198,278.958,89.858,93.116,95.87,16.5916,1.0737,32.4694,32.4629,25.4378,25.4324
SKQ201915S,GAK6,B,2019-07-12T01:00:32,-148.7693,59.117,151,48,40.15,7,7.8204,7.8222,3.3621,3.3617,0.0639,1.7726,2.2658,2.8338,4.5477,0.6279,4.7728,1.0761,1.198,0.132,96.7529,0.724,283.955,293.622,96.702,99.994,95.46,13.7977,1.0761,32.3769,32.371,25.2401,25.2352
SKQ201915S,GAK6,B,2019-07-12T01:01:54,-148.7693,59.117,151,48,30.06,8,8.5297,8.5307,3.4197,3.4192,0.1124,1.5896,2.3044,2.8928,4.4794,1.0,4.919,1.1437,2.3606,0.1926,95.2989,2.19,284.453,295.552,98.395,102.232,98.38,12.3138,1.1437,32.337,32.3311,25.1051,25.1003
SKQ201915S,GAK6,B,2019-07-12T01:02:04,-148.7693,59.117,151,48,30.14,9,8.5472,8.5412,3.4212,3.4202,0.1,1.7067,2.3082,2.8933,4.4794,1.0003,5.0,1.0854,2.0633,0.1926,95.2994,2.19,285.314,295.382,98.731,102.197,100.0,13.2634,1.0854,32.337,32.3316,25.1025,25.0992
SKQ201915S,GAK6,B,2019-07-12T01:03:19,-148.7693,59.117,151,48,20.21,10,12.0986,12.0666,3.7091,3.7056,0.3405,1.0026,2.5411,3.1821,4.1406,1.594,2.0255,1.0758,7.8357,0.5073,88.0886,9.66,296.475,308.482,110.549,114.944,40.51,7.5528,1.0758,32.0836,32.0772,24.3065,24.3076
SKQ201915S,GAK6,B,2019-07-12T01:03:29,-148.7693,59.117,151,48,20.07,11,12.1064,12.0956,3.7103,3.7088,0.3227,0.8368,2.5431,3.192,4.1132,1.5935,1.7777,1.1427,7.4092,0.5339,87.5048,9.64,296.1,309.656,110.431,115.456,35.55,6.2079,1.1427,32.0883,32.083,24.3088,24.3066
SKQ201915S,GAK6,B,2019-07-12T01:04:49,-148.7693,59.117,151,48,10.36,12,13.5281,13.426,3.8293,3.821,0.1809,0.6699,2.5576,3.2089,3.9592,2.3696,1.7166,1.4082,4.0046,0.6865,84.2287,59.4,289.417,302.783,111.085,115.981,34.33,4.8553,1.4082,32.0124,32.0203,23.975,24.0015
SKQ201915S,GAK6,B,2019-07-12T01:05:00,-148.7693,59.117,151,48,10.26,13,13.4886,13.4338,3.8262,3.8218,0.1704,0.743,2.5544,3.2019,3.9587,2.4025,2.4134,1.2106,3.754,0.6871,84.2176,64.1,288.814,300.69,110.768,115.198,48.27,5.4481,1.2106,32.0167,32.0214,23.9862,24.0007
SKQ201915S,GAK6,B,2019-07-12T01:06:21,-148.7693,59.117,151,48,3.8,14,13.764,13.7617,3.8477,3.847,0.115,0.6759,2.5518,3.2029,3.9624,3.0497,2.2497,1.3417,2.424,0.6833,84.2955,286.0,285.938,299.193,110.257,115.36,44.99,4.9034,1.3417,31.9882,31.9834,23.9087,23.9055
SKQ201915S,GAK6,B,2019-07-12T01:06:30,-148.7693,59.117,151,48,3.57,15,13.758,13.7613,3.8473,3.847,0.1138,0.6697,2.5515,3.1975,3.9631,3.0617,2.1923,1.3414,2.3953,0.6826,84.3114,294.0,286.367,298.082,110.41,114.931,43.85,4.8531,1.3414,31.9891,31.984,23.9106,23.906
SKQ201915S,GAK6,B,2019-07-12T01:06:39,-148.7693,59.117,151,48,3.73,16,13.7696,13.7779,3.8483,3.8485,0.1165,0.6691,2.5533,3.2034,3.9646,3.0403,2.0483,1.4096,2.4593,0.6811,84.3422,280.0,286.58,299.16,110.518,115.385,40.96,4.8481,1.4096,31.9889,31.9838,23.9082,23.9025
SKQ201915S,GAK7,B,2019-07-12T02:39:53,-148.6275,58.9732,240,49,240.18,1,4.6171,4.6211,3.2273,3.227,0.0131,0.2137,0.8588,0.9618,4.3949,0.127,0.2434,1.0753,-0.0221,0.2688,93.4996,0.0,60.917,64.189,19.477,20.524,4.87,1.1551,1.0753,33.895,33.8876,26.842,26.8357
SKQ201915S,GAK7,B,2019-07-12T02:40:07,-148.6275,58.9732,240,49,240.18,2,4.6134,4.6168,3.227,3.2267,0.0123,0.0111,0.8585,0.9621,4.3767,0.127,0.2411,1.076,-0.0394,0.2855,93.1125,0.0,60.747,64.039,19.421,20.474,4.82,-0.4883,1.076,33.8957,33.8885,26.8429,26.8368
SKQ201915S,GAK7,B,2019-07-12T02:42:16,-148.6275,58.9732,240,49,202.1,3,5.4416,5.4422,3.2829,3.2824,0.012,0.0939,1.1166,1.3035,4.5941,0.1263,2.1287,1.1441,-0.0478,0.0914,97.7408,0.0,104.225,108.582,33.937,35.354,42.57,0.1839,1.1442,33.7207,33.7142,26.6098,26.6046
SKQ201915S,GAK7,B,2019-07-12T02:44:47,-148.6275,58.9732,240,49,152.22,4,5.6412,5.642,3.2866,3.286,0.0131,0.0938,1.2364,1.4616,4.5985,0.1269,4.6301,1.144,-0.0209,0.0876,97.8341,0.0,123.892,128.665,40.49,42.048,92.6,0.1829,1.1441,33.5875,33.5806,26.4805,26.475
SKQ201915S,GAK7,B,2019-07-12T02:46:22,-148.6275,58.9732,240,49,126.42,5,5.8671,5.8686,3.279,3.2785,0.0128,0.0937,1.4844,1.7926,4.6339,0.1282,4.854,1.0734,-0.0281,0.0569,98.5866,0.0,166.093,171.7,54.45,56.286,97.08,0.1819,1.0734,33.2917,33.2836,26.2192,26.2127
SKQ201915S,GAK7,B,2019-07-12T02:48:05,-148.6275,58.9732,240,49,100.61,6,6.1724,6.1733,3.2654,3.2649,0.0159,0.0936,1.8374,2.257,4.6338,0.1348,2.4977,1.0742,0.0456,0.057,98.5845,0.0,224.155,231.141,73.768,76.065,49.95,0.1808,1.0742,32.8532,32.8468,25.8352,25.8299
SKQ201915S,GAK7,B,2019-07-12T02:50:02,-148.6275,58.9732,240,49,75.53,7,6.236,6.2395,3.2451,3.2449,0.0192,0.0936,2.0651,2.5564,4.6342,0.1684,3.0565,1.0753,0.1263,0.0567,98.5941,0.0172,262.176,269.394,86.233,88.611,61.13,0.1808,1.0753,32.5785,32.5727,25.6104,25.6054
SKQ201915S,GAK7,B,2019-07-12T02:52:04,-148.6275,58.9732,240,49,51.06,8,6.7143,6.7145,3.2767,3.2762,0.0333,0.0933,2.1626,2.6915,4.5979,0.3381,4.7205,1.0727,0.4624,0.0882,97.8209,0.197,274.753,282.591,91.311,93.912,94.41,0.179,1.0727,32.4838,32.4775,25.4747,25.4697
SKQ201915S,GAK7,B,2019-07-12T02:53:34,-148.6275,58.9732,240,49,40.74,9,7.1073,7.1048,3.3055,3.3047,0.0434,0.0933,2.2222,2.7658,4.5904,0.5516,5.0,1.1428,0.7057,0.0947,97.6607,0.55,281.659,289.609,94.418,97.073,100.0,0.1786,1.1428,32.4323,32.4266,25.3822,25.3781
SKQ201915S,GAK7,B,2019-07-12T02:55:01,-148.6275,58.9732,240,49,30.45,10,8.4142,8.4151,3.4113,3.4108,0.0877,0.0933,2.324,2.9009,4.5026,0.8804,5.0,1.0751,1.7679,0.1719,95.792,1.58,288.207,296.738,99.45,102.391,100.0,0.1784,1.0751,32.3551,32.3489,25.1365,25.1316
