Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202110S,MID5,B,2021-07-10T03:23:25,-146.1003,59.6495,95,54,30.33,7,10.6363,10.6355,3.4343,3.4353,0.0233,0.7151,2.9385,2.7043,4.505,1.3115,3.2188,0.3322,0.2133,0.1515,96.2825,2.3155,269.888,270.402,96.573,96.761,64.38,2.2679,30.6394,30.6492,23.4441,23.4519
SKQ202110S,MID5,B,2021-07-10T03:25:01,-146.1003,59.6495,95,54,20.26,8,10.764,10.7631,3.4321,3.433,0.044,0.7975,2.9405,2.7122,4.4521,1.8399,3.7213,0.3407,0.6896,0.1988,95.1511,8.1087,268.972,270.75,96.424,97.066,74.43,2.3743,30.5147,30.5245,23.3255,23.3332
SKQ202110S,MID5,B,2021-07-10T03:26:16,-146.1003,59.6495,95,54,17.39,9,10.7897,10.7886,3.4319,3.4328,0.0613,0.8523,2.9461,2.7164,4.402,2.026,3.8682,0.2969,1.0868,0.244,94.0809,12.511,269.37,270.428,96.604,96.988,77.36,1.8257,30.4925,30.5023,23.3039,23.3117
SKQ202110S,MID5,B,2021-07-10T03:27:45,-146.1003,59.6495,95,54,10.14,10,11.3673,11.3692,3.4472,3.4479,0.0768,1.203,3.1608,2.9046,4.1692,2.6287,4.22,0.252,1.4444,0.4615,89.1038,50.489,291.033,291.226,105.425,105.503,84.4,1.2634,30.1686,30.1744,22.9525,22.9567
SKQ202110S,MID5,B,2021-07-10T03:27:55,-146.1003,59.6495,95,54,10.22,11,11.3612,11.334,3.4469,3.447,0.0767,1.0291,3.1588,2.899,4.1515,2.6177,4.2136,0.2309,1.4421,0.4785,88.7255,49.236,290.097,288.607,105.073,104.491,84.27,0.9999,30.1708,30.1942,22.9553,22.9782
SKQ202110S,MID5,B,2021-07-10T03:29:41,-146.1003,59.6495,95,54,2.97,12,12.3835,12.3837,3.4797,3.4806,0.0338,0.8769,3.1226,2.8747,4.2955,3.1566,4.5797,0.2244,0.4546,0.3421,91.803,170.62,280.399,280.674,103.402,103.51,91.59,0.9182,29.6666,29.6752,22.3807,22.3873
SKQ202110S,MID5,B,2021-07-10T03:30:02,-146.1003,59.6495,95,54,2.93,13,12.3726,12.3694,3.4793,3.4801,0.0337,0.8828,3.1273,2.8778,4.3068,3.1713,4.5845,0.2651,0.4534,0.3316,92.0444,176.64,280.752,280.746,103.512,103.51,91.69,1.4281,29.6715,29.6819,22.3865,22.3951
SKQ202110S,MID5,B,2021-07-10T03:30:20,-146.1003,59.6495,95,54,2.91,14,12.3732,12.3716,3.4793,3.4802,0.0332,0.8606,3.1254,2.881,4.3028,3.172,4.5822,0.2364,0.4419,0.3353,91.9597,177.1,280.57,281.547,103.446,103.81,91.65,1.0685,29.6713,29.6811,22.3862,22.394
SKQ202110S,MID6,B,2021-07-10T05:27:16,-146.2502,59.5005,35,56,30.47,1,9.0117,9.0018,3.4126,3.4129,0.0901,0.8613,2.97,2.7364,4.2322,0.1311,0.2368,0.7368,1.7498,0.4015,90.451,0.0383,280.284,281.832,97.633,98.159,4.74,7.3315,31.8265,31.8383,24.6323,24.6431
SKQ202110S,MID6,B,2021-07-10T05:27:25,-146.2502,59.5005,35,56,30.39,2,9.1014,9.1206,3.4181,3.42,0.0939,0.7409,2.9744,2.7339,4.2293,0.1167,0.2423,0.7313,1.837,0.4042,90.3887,0.033,281.874,282.766,98.365,98.72,4.85,7.2635,31.8032,31.8061,24.6002,24.5995
SKQ202110S,MID6,B,2021-07-10T05:29:08,-146.2502,59.5005,35,56,20.52,3,9.4377,9.4342,3.4338,3.4345,0.1066,0.7563,3.0419,2.7966,4.1823,0.6083,0.7338,0.6283,2.131,0.4489,89.384,0.3602,286.851,287.234,100.748,100.882,14.68,5.9736,31.6705,31.6806,24.4438,24.4523
SKQ202110S,MID6,B,2021-07-10T05:30:58,-146.2502,59.5005,35,56,10.07,4,11.3138,11.3133,3.4741,3.4752,0.1089,0.9428,3.1762,2.9181,4.051,1.4116,1.2138,0.2964,2.1837,0.5765,86.5777,2.9494,290.885,291.229,105.48,105.612,24.28,1.8204,30.4742,30.4852,23.1993,23.2078
SKQ202110S,MID6,B,2021-07-10T05:31:07,-146.2502,59.5005,35,56,10.28,5,11.3212,11.3208,3.4743,3.4754,0.1099,0.987,3.1784,2.9223,4.0611,1.3799,1.211,0.2464,2.2066,0.5666,86.7929,2.7316,291.654,291.8,105.772,105.833,24.22,1.1939,30.4701,30.4814,23.1948,23.2036
SKQ202110S,MID6,B,2021-07-10T05:33:14,-146.2502,59.5005,35,56,1.86,6,11.3276,11.3277,3.4743,3.4729,0.1069,0.9369,3.1861,2.9321,4.0523,2.0571,1.63,0.2185,2.1367,0.5753,86.6054,13.473,291.6,292.584,105.765,106.112,32.6,0.8452,30.4678,30.4542,23.1919,23.1813
SKQ202110S,MID6,B,2021-07-10T05:33:27,-146.2502,59.5005,35,56,1.84,7,11.3322,11.3344,3.4742,3.4727,0.1047,0.9042,3.1883,2.9279,4.0586,2.0612,1.6443,0.28,2.0857,0.569,86.7401,13.604,292.051,292.1,105.936,105.946,32.88,1.6143,30.4633,30.4469,23.1876,23.1744
SKQ202110S,MID5,B,2021-07-10T18:53:10,-146.0993,59.6508,94,57,41.08,1,9.9138,9.8848,3.4233,3.4229,0.015,0.7025,2.9161,2.6886,4.5143,0.6503,2.6348,0.4247,0.0225,0.1433,96.4812,0.4093,271.481,272.601,95.979,96.329,52.7,3.4259,31.1394,31.1602,23.9531,23.974
SKQ202110S,MID5,B,2021-07-10T18:55:07,-146.0993,59.6508,94,57,23.45,2,10.6462,10.6454,3.4335,3.4344,0.0508,0.7444,2.9459,2.7151,4.4438,1.394,3.5086,0.3274,0.8455,0.2063,94.9743,2.8293,270.598,271.624,96.838,97.21,70.17,2.2081,30.6259,30.6357,23.4319,23.4397
SKQ202110S,MID5,B,2021-07-10T18:56:30,-146.0993,59.6508,94,57,20.32,3,10.7345,10.733,3.43,3.431,0.0723,0.8501,2.9383,2.7105,4.3771,1.626,3.6436,0.2554,1.3418,0.2668,93.5471,4.9075,268.936,270.533,96.352,96.928,72.87,1.3061,30.5189,30.5292,23.3337,23.342
SKQ202110S,MID5,B,2021-07-10T18:58:03,-146.0993,59.6508,94,57,15.06,4,10.8344,10.8328,3.4271,3.428,0.1401,1.0043,2.9766,2.7468,4.1419,2.1632,3.9045,0.3137,2.8995,0.4877,88.5205,17.207,272.73,274.446,97.845,98.464,78.09,2.0365,30.4089,30.4192,23.2313,23.2395
SKQ202110S,MID5,B,2021-07-10T18:59:28,-146.0993,59.6508,94,57,11.72,5,11.3296,11.3334,3.4429,3.4439,0.1002,0.9647,3.0632,2.8282,4.1719,2.4857,4.0628,0.2686,1.982,0.4589,89.1619,36.291,279.429,281.362,101.132,101.844,81.26,1.4717,30.1574,30.1636,22.9504,22.9546
SKQ202110S,MID5,B,2021-07-10T19:00:52,-146.0993,59.6508,94,57,9.73,6,11.4811,11.4838,3.4476,3.4485,0.0803,0.9195,3.0813,2.8403,4.2124,2.6832,4.1767,0.2113,1.5252,0.4202,90.0275,57.289,280.894,282.064,101.934,102.369,83.54,0.7544,30.0798,30.0868,22.8636,22.8686
SKQ202110S,MID5,B,2021-07-10T19:02:25,-146.0993,59.6508,94,57,6.06,7,11.52,11.5194,3.4483,3.4492,0.0651,1.035,3.0839,2.8441,4.2252,3.0287,4.3499,0.1799,1.1767,0.4081,90.2997,127.25,280.569,282.004,101.883,102.41,87.0,0.3618,30.0571,30.0662,22.8392,22.8463
SKQ202110S,MID5,B,2021-07-10T19:04:09,-146.0993,59.6508,94,57,3.12,8,11.5237,11.5227,3.4484,3.4492,0.0613,0.9874,3.0825,2.8435,4.2297,3.2612,4.4931,0.2614,1.0862,0.4038,90.3988,217.57,280.048,281.689,101.701,102.301,89.86,1.3822,30.0556,30.0647,22.8373,22.8446
SKQ202110S,MID5,B,2021-07-10T19:04:22,-146.0993,59.6508,94,57,3.05,9,11.5227,11.5217,3.4483,3.4491,0.0596,1.1607,3.0861,2.8463,4.2283,3.2644,4.4929,0.2302,1.0484,0.4051,90.3679,219.43,280.78,281.906,101.965,102.378,89.86,0.9908,30.0559,30.0647,22.8377,22.8448
SKQ202110S,MID5,B,2021-07-10T19:04:33,-146.0993,59.6508,94,57,2.63,10,11.522,11.5213,3.4483,3.4491,0.0564,1.0338,3.0885,2.842,4.2296,3.3114,4.5047,0.2471,0.975,0.4039,90.3945,245.08,281.356,281.237,102.173,102.134,90.09,1.2023,30.0561,30.0648,22.838,22.8449
SKQ202110S,MID5,B,2021-07-10T19:06:40,-146.0993,59.6508,94,57,1.82,11,11.5257,11.5248,3.4484,3.4492,0.0527,1.1964,3.0879,2.8455,4.1631,3.4476,4.5417,0.2912,0.8908,0.4676,88.9727,377.35,280.806,281.471,101.98,102.226,90.83,1.7555,30.0549,30.0636,22.8364,22.8434
SKQ202110S,MID5,B,2021-07-10T19:06:54,-146.0993,59.6508,94,57,1.85,12,11.5228,11.5229,3.4483,3.4491,0.0513,1.2855,3.086,2.8432,3.2435,3.3923,4.5774,0.1391,0.8581,1.5979,69.3132,335.2,280.536,281.75,101.877,102.323,91.55,-0.1487,30.0558,30.0639,22.8376,22.8439
SKQ202110S,MID5,B,2021-07-10T19:07:05,-146.0993,59.6508,94,57,1.9,13,11.5237,11.5227,3.4483,3.4492,0.0527,1.3732,3.0866,2.8445,4.2031,3.4259,4.5526,0.2678,0.8896,0.4291,89.8288,352.54,280.609,281.54,101.904,102.247,91.05,1.4615,30.0554,30.0645,22.8371,22.8444
SKQ202110S,MID5,B,2021-07-10T20:32:04,-146.0935,59.6598,92,58,87.8,1,6.6872,6.686,3.2513,3.2521,0.0148,0.6702,2.5596,2.3645,4.099,0.0098,0.2049,1.5317,0.0173,0.5294,87.6026,0.0,249.042,250.98,82.55,83.196,4.1,17.2801,32.213,32.2228,25.2649,25.2728
SKQ202110S,MID5,B,2021-07-10T20:32:14,-146.0935,59.6598,92,58,87.99,2,6.6865,6.6814,3.2513,3.2518,0.0147,0.6612,2.5625,2.3659,4.0906,0.0098,0.1912,1.5501,0.015,0.5376,87.4231,0.0,249.948,251.467,82.849,83.349,3.82,17.5109,32.2131,32.2239,25.2651,25.2742
SKQ202110S,MID5,B,2021-07-10T20:32:25,-146.0935,59.6598,92,58,88.05,3,6.6754,6.6749,3.2506,3.2515,0.0147,0.6597,2.5686,2.37,4.1091,0.0098,0.5334,1.4071,0.015,0.5195,87.8205,0.0,250.983,252.085,83.173,83.543,10.67,15.7211,32.2161,32.2263,25.2689,25.277
SKQ202110S,MID5,B,2021-07-10T20:34:20,-146.0935,59.6598,92,58,75.69,4,7.1838,7.1829,3.282,3.2827,0.0189,0.8266,2.7168,2.5096,4.4769,0.011,0.8047,1.3047,0.1135,0.1765,95.6822,0.0004,264.695,267.118,88.663,89.479,16.1,14.439,32.089,32.0983,25.1019,25.1093
SKQ202110S,MID5,B,2021-07-10T20:36:34,-146.0935,59.6598,92,58,50.76,5,8.6497,8.6559,3.3606,3.3618,0.0147,0.5876,2.8575,2.6374,4.5215,0.5655,2.0216,0.577,0.015,0.1369,96.6357,0.315,271.916,274.035,93.808,94.557,40.43,5.3318,31.6015,31.6083,24.5111,24.5154
SKQ202110S,MID5,B,2021-07-10T20:38:08,-146.0935,59.6598,92,58,40.36,6,9.1439,9.1404,3.3828,3.3838,0.0141,0.6245,2.8767,2.6476,4.5195,0.9517,2.5337,0.4638,0.003,0.1387,96.5921,0.9423,271.154,271.523,94.435,94.566,50.67,3.9146,31.3976,31.4107,24.2765,24.2873
SKQ202110S,MID5,B,2021-07-10T20:39:45,-146.0935,59.6598,92,58,30.7,7,10.3153,10.3136,3.438,3.4389,0.0171,0.6812,2.9286,2.7025,4.5176,1.3541,3.0195,0.3603,0.0706,0.1404,96.5515,2.5668,270.059,271.6,96.179,96.731,60.39,2.6188,30.9468,30.9576,23.7371,23.7458
SKQ202110S,MID5,B,2021-07-10T20:41:20,-146.0935,59.6598,92,58,20.07,8,10.733,10.7253,3.4304,3.4315,0.097,0.8783,2.9826,2.7488,4.3492,1.9426,3.5431,0.3445,1.9086,0.2923,92.9532,10.306,274.265,275.226,98.262,98.602,70.86,2.4214,30.5243,30.5409,23.3382,23.3524
SKQ202110S,MID5,B,2021-07-10T20:42:45,-146.0935,59.6598,92,58,15.22,9,10.8884,10.8864,3.4317,3.4326,0.1292,1.0739,3.0397,2.802,4.2058,2.3802,3.8036,0.2457,2.6497,0.4265,89.8874,28.447,279.06,280.592,100.232,100.785,76.07,1.1851,30.4094,30.4197,23.2225,23.2308
SKQ202110S,MID5,B,2021-07-10T20:44:14,-146.0935,59.6598,92,58,10.25,10,11.6927,11.6936,3.4554,3.4563,0.07,1.1799,3.0955,2.8551,4.2107,2.7988,4.0422,0.2911,1.289,0.4218,89.9923,74.758,281.006,282.349,102.362,102.86,80.84,1.7537,29.984,29.9918,22.7518,22.7577
SKQ202110S,MID5,B,2021-07-10T20:44:23,-146.0935,59.6598,92,58,10.28,11,11.6909,11.6888,3.4554,3.4562,0.0684,1.1605,3.0962,2.8513,4.2232,2.7707,4.0439,0.2606,1.25,0.41,90.2587,70.077,281.386,281.737,102.498,102.628,80.88,1.3716,29.9852,29.995,22.7531,22.761
SKQ202110S,MID5,B,2021-07-10T20:46:39,-146.0935,59.6598,92,58,2.52,12,11.7167,11.7193,3.456,3.457,0.0493,1.1601,3.0975,2.8542,4.2351,3.4901,4.4076,0.2425,0.8122,0.3988,90.5117,367.97,280.996,281.945,102.403,102.759,88.15,1.1452,29.9732,29.9804,22.7391,22.7443
SKQ202110S,MID5,B,2021-07-10T20:46:54,-146.0935,59.6598,92,58,2.77,13,11.718,11.7169,3.4561,3.4569,0.0512,1.0918,3.0936,2.8515,4.2331,3.4633,4.4203,0.2416,0.8558,0.4006,90.4696,349.29,280.516,280.845,102.23,102.354,88.41,1.1343,29.9727,29.982,22.7386,22.746
SKQ202110S,MID5,B,2021-07-10T20:47:05,-146.0935,59.6598,92,58,2.53,14,11.7168,11.7164,3.456,3.4569,0.0495,1.1375,3.097,2.8566,4.2329,3.4883,4.2467,0.2734,0.8168,0.4008,90.4654,366.95,280.497,282.195,102.221,102.846,84.93,1.5316,29.9735,29.9823,22.7394,22.7463
SKQ202110S,PWS3,B,2021-07-11T04:43:07,-147.6678,60.6697,741,59,739.95,1,6.1794,6.1783,3.3163,3.3173,0.0106,0.0,1.4016,1.3157,4.181,0.0098,0.2999,2.6989,-0.079,0.4502,89.3558,0.0,120.847,121.442,39.852,40.051,6.0,31.8878,33.1074,33.1199,26.0349,26.0449
SKQ202110S,PWS3,B,2021-07-11T04:43:17,-147.6678,60.6697,741,59,739.97,2,6.1797,6.1786,3.3163,3.3173,0.0108,0.0,1.4018,1.3157,4.1828,0.0098,0.3015,2.7503,-0.075,0.4484,89.3941,0.0,120.86,121.415,39.857,40.042,6.03,32.5315,33.1076,33.1199,26.035,26.0449
SKQ202110S,PWS3,B,2021-07-11T04:43:28,-147.6678,60.6697,741,59,740.03,3,6.181,6.1797,3.3165,3.3174,0.011,0.0,1.3998,1.3143,4.1759,0.0098,0.2973,2.7707,-0.0682,0.455,89.2476,0.0,120.521,121.144,39.746,39.954,5.95,32.7869,33.1081,33.1203,26.0353,26.0451
SKQ202110S,PWS3,B,2021-07-11T04:49:17,-147.6678,60.6697,741,59,505.57,4,5.8811,5.8799,3.2709,3.2719,0.011,0.0,1.7038,1.5867,4.2657,0.0105,5.0,2.4929,-0.0687,0.37,91.1664,0.0002,157.513,157.787,51.543,51.636,100.0,29.3105,33.0023,33.0142,25.9888,25.9984
SKQ202110S,PWS3,B,2021-07-11T04:55:08,-147.6678,60.6697,741,59,252.48,5,5.7099,5.7094,3.2258,3.2269,0.0104,0.0,1.9789,1.8381,4.493,0.0089,5.0,2.3827,-0.0842,0.1622,96.0253,0.0,187.959,188.941,61.161,61.486,100.0,27.9308,32.784,32.7962,25.8369,25.8467
SKQ202110S,PWS3,B,2021-07-11T04:57:48,-147.6678,60.6697,741,59,202.22,6,5.6625,5.6614,3.2095,3.2104,0.0104,0.0,2.13,1.9744,4.4849,0.009,5.0,2.3199,-0.0836,0.1694,95.8538,0.0,205.692,207.153,66.8,67.279,100.0,27.1455,32.6699,32.6817,25.7524,25.7618
SKQ202110S,PWS3,B,2021-07-11T05:00:21,-147.6678,60.6697,741,59,151.58,7,5.8901,5.8893,3.2151,3.2161,0.0098,0.0,2.0708,1.9226,4.5556,0.0085,5.0,2.2801,-0.0973,0.1069,97.3645,0.0,196.071,197.597,63.954,64.456,100.0,26.6474,32.5383,32.55,25.6211,25.6305
SKQ202110S,PWS3,B,2021-07-11T05:02:17,-147.6678,60.6697,741,59,126.23,8,5.8572,5.8556,3.1967,3.1976,0.0108,0.0,2.1502,1.9936,4.5786,0.0085,5.0,2.2604,-0.0733,0.0867,97.8567,0.0,205.467,206.989,66.886,67.385,100.0,26.4007,32.376,32.387,25.4969,25.5058
SKQ202110S,PWS3,B,2021-07-11T05:04:19,-147.6678,60.6697,741,59,100.98,9,5.542,5.5453,3.1412,3.143,0.011,0.0,2.4017,2.2255,4.5821,0.0085,5.0,1.9998,-0.0687,0.0836,97.9308,0.0,238.33,240.684,76.834,77.609,100.0,23.1389,32.0645,32.0811,25.2878,25.3005
SKQ202110S,PWS3,B,2021-07-11T05:06:38,-147.6678,60.6697,741,59,75.56,10,5.4133,5.4105,3.1074,3.1089,0.0111,0.0,2.5736,2.3756,4.5254,0.0103,5.0,1.7956,-0.0676,0.1335,96.7183,0.0004,260.456,261.844,83.559,84.011,100.0,20.5825,31.8168,31.8363,25.1065,25.1223
SKQ202110S,PWS3,B,2021-07-11T05:08:55,-147.6678,60.6697,741,59,50.41,11,5.9346,5.9347,3.1216,3.1225,0.0134,0.0,2.8034,2.5812,4.6046,0.0134,5.0,1.3313,-0.0125,0.0641,98.4112,0.0009,284.46,286.125,92.168,92.715,100.0,14.7724,31.4982,31.509,24.7943,24.8028
SKQ202110S,PWS3,B,2021-07-11T05:10:57,-147.6678,60.6697,741,59,40.62,12,6.4907,6.4911,3.1476,3.1486,0.0188,0.0,2.8946,2.6651,4.5998,0.0976,5.0,1.0399,0.1118,0.0682,98.31,0.0263,291.644,293.4,95.572,96.156,100.0,11.1247,31.2774,31.2882,24.5525,24.561
SKQ202110S,PWS3,B,2021-07-11T05:12:37,-147.6678,60.6697,741,59,30.2,13,8.0515,8.0488,3.2196,3.2207,0.0421,0.0,3.0268,2.7883,4.5279,0.2821,5.0,0.6738,0.6466,0.1312,96.7727,0.1052,297.065,298.976,100.431,101.082,100.0,6.5434,30.661,30.675,23.8609,23.8723
SKQ202110S,PWS3,B,2021-07-11T05:14:28,-147.6678,60.6697,741,59,20.24,14,10.6743,10.8683,3.3251,3.3324,0.1602,0.0,3.1231,2.8774,4.0592,0.5967,5.0,0.3888,3.3615,0.5685,86.7508,0.3474,291.849,292.098,103.695,104.156,100.0,2.9762,29.5339,29.4501,22.5776,22.48
SKQ202110S,PWS3,B,2021-07-11T05:16:19,-147.6678,60.6697,741,59,10.29,15,11.8934,11.9245,3.329,3.3283,0.157,0.0,3.1119,2.8685,3.981,1.5064,5.0,0.3152,3.2898,0.6463,85.0813,3.697,284.77,285.825,103.171,103.6,100.0,2.0553,28.6159,28.5857,21.6553,21.6264
SKQ202110S,PWS3,B,2021-07-11T05:16:28,-147.6678,60.6697,741,59,10.38,16,11.8942,11.9249,3.329,3.3284,0.1626,0.0,3.1077,2.8644,3.9868,1.4958,5.0,0.299,3.4171,0.6405,85.2039,3.6047,284.327,284.691,103.013,103.19,100.0,1.8522,28.6158,28.5863,21.6552,21.6268
SKQ202110S,PWS3,B,2021-07-11T05:18:34,-147.6678,60.6697,741,59,2.17,17,12.0081,12.0077,3.3222,3.3231,0.1361,0.0,3.1062,2.8687,3.9896,2.3029,5.0,0.3142,2.8084,0.6376,85.2646,23.883,283.172,285.089,102.733,103.435,100.0,2.0418,28.4668,28.476,21.5195,21.5266
SKQ202110S,PWS3,B,2021-07-11T05:18:46,-147.6678,60.6697,741,59,2.18,18,12.0059,12.0068,3.3225,3.3235,0.1325,0.0,3.1097,2.8671,3.987,2.305,5.0,0.3426,2.7253,0.6403,85.2087,23.921,283.74,284.736,102.938,103.307,100.0,2.3977,28.4716,28.4797,21.5236,21.5297
SKQ202110S,PWS3,B,2021-07-11T05:18:59,-147.6678,60.6697,741,59,2.13,19,12.0004,12.0039,3.3231,3.3237,0.133,0.0,3.1085,2.8666,3.9847,2.3209,5.0,0.3381,2.7373,0.6425,85.1602,24.844,283.454,284.428,102.829,103.192,100.0,2.3422,28.4812,28.4841,21.532,21.5336
SKQ202110S,PSW2,B,2021-07-11T16:35:34,-147.8033,60.534,730,60,727.2,1,6.1842,6.183,3.3164,3.3174,0.0115,0.0,1.3929,1.3072,3.963,0.0098,0.2303,2.7424,-0.0584,0.6644,84.6951,0.0,119.514,119.957,39.417,39.566,4.61,32.4332,33.1104,33.1225,26.0367,26.0464
SKQ202110S,PSW2,B,2021-07-11T16:35:52,-147.8033,60.534,730,60,727.23,2,6.1843,6.1831,3.3164,3.3174,0.0105,0.0,1.3931,1.3068,3.9652,0.0098,0.229,2.76,-0.0819,0.6622,84.7435,0.0,119.637,119.827,39.458,39.523,4.58,32.6534,33.1105,33.1226,26.0367,26.0464
SKQ202110S,PSW2,B,2021-07-11T16:41:14,-147.8033,60.534,730,60,505.67,3,6.094,6.0924,3.2936,3.2945,0.0098,0.0,1.523,1.4243,4.4909,0.0089,5.0,2.6705,-0.0973,0.164,95.9816,0.0,133.221,133.701,43.826,43.986,100.0,31.5335,33.049,33.0607,25.9995,26.0089
SKQ202110S,PSW2,B,2021-07-11T16:41:26,-147.8033,60.534,730,60,505.68,4,6.0938,6.0929,3.2936,3.2946,0.0104,0.0,1.5238,1.4255,4.4911,0.0087,5.0,2.7188,-0.0842,0.1639,95.9853,0.0,133.415,133.933,43.89,44.063,100.0,32.1379,33.049,33.0609,25.9995,26.009
SKQ202110S,PSW2,B,2021-07-11T16:47:10,-147.8033,60.534,730,60,252.34,5,5.732,5.7309,3.2295,3.2304,0.0108,0.0,1.9535,1.8134,4.5045,0.0087,5.0,2.4066,-0.0733,0.152,96.2708,0.0,184.478,185.245,60.068,60.322,100.0,28.2302,32.8035,32.8152,25.8497,25.859
SKQ202110S,PSW2,B,2021-07-11T16:49:33,-147.8033,60.534,730,60,202.13,6,5.8608,5.8595,3.2276,3.2286,0.0101,0.0,2.0047,1.8585,4.5474,0.0086,5.0,2.3879,-0.091,0.114,97.1898,0.0,189.246,190.107,61.751,62.036,100.0,27.9959,32.6822,32.6944,25.7383,25.7482
SKQ202110S,PSW2,B,2021-07-11T16:49:44,-147.8033,60.534,730,60,202.11,7,5.8601,5.859,3.2277,3.2287,0.01,0.0,2.0024,1.8601,4.554,0.0086,5.0,2.3041,-0.0933,0.1082,97.3309,0.0,188.627,190.087,61.549,62.029,100.0,26.9481,32.6845,32.696,25.7402,25.7495
SKQ202110S,PSW2,B,2021-07-11T16:52:03,-147.8033,60.534,730,60,151.76,8,5.9473,5.9461,3.2151,3.2157,0.0105,0.0,2.0708,1.9196,4.5866,0.0085,5.0,2.298,-0.0813,0.0797,98.0283,0.0,195.814,196.891,63.929,64.283,100.0,26.8717,32.4835,32.491,25.5709,25.577
SKQ202110S,PSW2,B,2021-07-11T16:52:13,-147.8033,60.534,730,60,151.75,9,5.9467,5.9457,3.2147,3.2157,0.0103,0.0,2.0728,1.9223,4.5928,0.0085,5.0,2.2831,-0.0847,0.0742,98.1609,0.0,196.285,197.352,64.08,64.433,100.0,26.6852,32.4798,32.4912,25.5681,25.5772
SKQ202110S,PSW2,B,2021-07-11T16:54:19,-147.8033,60.534,730,60,126.35,10,5.7156,5.7152,3.1756,3.1766,0.0109,0.0,2.2297,2.0656,4.5781,0.0086,5.0,2.1751,-0.0727,0.0871,97.8461,0.0,216.257,217.952,70.113,70.668,100.0,25.3332,32.2743,32.286,25.4334,25.4426
SKQ202110S,PSW2,B,2021-07-11T16:56:23,-147.8033,60.534,730,60,101.2,11,5.2204,5.2144,3.1028,3.1031,0.011,0.0,2.5818,2.3809,4.6281,0.0085,5.0,1.9137,-0.0693,0.0437,98.9142,0.0,263.455,264.985,84.21,84.693,100.0,22.0611,31.9354,31.9444,25.2221,25.2299
SKQ202110S,PSW2,B,2021-07-11T16:56:38,-147.8033,60.534,730,60,101.19,12,5.2163,5.2203,3.1024,3.1039,0.011,0.0,2.5817,2.3793,4.6275,0.0085,5.0,1.9077,-0.0693,0.0442,98.9019,0.0,262.998,264.602,84.055,84.584,100.0,21.9865,31.9343,31.9477,25.2217,25.2318
SKQ202110S,PSW2,B,2021-07-11T16:58:53,-147.8033,60.534,730,60,75.91,13,5.2493,5.2476,3.0935,3.0944,0.011,0.0,2.6301,2.4294,4.632,0.0087,5.0,1.8003,-0.0687,0.0403,98.9978,0.0,268.629,271.173,85.845,86.663,100.0,20.6424,31.8141,31.8262,25.1228,25.1327
SKQ202110S,PSW2,B,2021-07-11T17:01:07,-147.8033,60.534,730,60,50.54,14,5.9466,5.8888,3.1231,3.1202,0.0134,0.0,2.8017,2.5829,4.6076,0.2643,5.0,1.4518,-0.0137,0.0615,98.4751,0.0961,284.138,286.968,92.093,92.899,100.0,16.2806,31.5044,31.5251,24.7978,24.821
SKQ202110S,PSW2,B,2021-07-11T17:02:55,-147.8033,60.534,730,60,40.64,15,6.6153,6.6133,3.1559,3.1568,0.0159,0.0,2.8599,2.6379,4.6038,0.5587,5.0,1.082,0.0437,0.0647,98.3947,0.3081,286.257,288.81,94.063,94.905,100.0,11.6515,31.2555,31.2667,24.5197,24.5288
SKQ202110S,PSW2,B,2021-07-11T17:03:05,-147.8033,60.534,730,60,40.61,16,6.6227,6.6179,3.1563,3.1571,0.0159,0.0,2.8593,2.6338,4.6041,0.5565,5.0,1.1373,0.0431,0.0644,98.4016,0.3059,286.204,288.148,94.06,94.697,100.0,12.3432,31.2528,31.2656,24.5166,24.5273
SKQ202110S,PSW2,B,2021-07-11T17:04:48,-147.8033,60.534,730,60,30.37,17,7.0195,7.0161,3.1731,3.1739,0.0172,0.0,2.9635,2.7264,4.6068,0.9019,5.0,0.8739,0.0741,0.0621,98.4602,0.8268,296.263,297.521,98.136,98.553,100.0,9.048,31.0804,31.0922,24.3301,24.3398
SKQ202110S,PSW2,B,2021-07-11T17:06:33,-147.8033,60.534,730,60,20.39,18,7.6274,7.6245,3.2012,3.202,0.0281,0.0,3.0149,2.7779,4.5826,1.4477,5.0,0.6868,0.3239,0.0832,97.9404,3.2133,297.642,299.709,99.797,100.492,100.0,6.7062,30.8429,30.8541,24.0624,24.0716
SKQ202110S,PSW2,B,2021-07-11T17:06:43,-147.8033,60.534,730,60,20.39,19,7.629,7.6257,3.2013,3.202,0.0288,0.0,3.0164,2.78,4.5819,1.456,5.0,0.6874,0.3394,0.0838,97.9265,3.2777,297.799,300.265,99.853,100.681,100.0,6.7133,30.8425,30.8538,24.0619,24.0712
